LANG,TEXT
Achuar,"Yaanchuikia judío ainauti Moisésa chichame umirin asar, judíochu ainautirmijai kajernain armiaji. Tura wainiat Cristo judío ainautin tura judíochu ainautirmincha nunisang uwemtikramratas jarutramkamiaji. Tura asamtai Yus yaanchuik Moisésnum chichaman akupkamia nuna nangkamaku asamtai, yamaikia judío ainautincha, tura judíochu ainautirmincha: Mash iruntraram kichik aintsua nunisrumek kajernaitsuk angkan pengker pujusmintrum tusa, Cristo atumin angkan awajtamsamiarume.
"
Achuar,"Antsu atumka ijarmaram pujakrumsha, aints nekarawai tusaram, atumi yapi nijarum pengker temashmiartaram. Aints ijarmayapi turutiarai tusaram nuka turataram. Chikich aintska nekarminachu wainiat, atumi Apaachiri Yus mash aa nuna nekau asa, atumin pengker awajtamsatatrume,” Jesús timiayi.
"
Achuar,"Atumi juuntri yaanchuik pujú ainaun: Wijai wekaasataram tusan, Egipto nungkanmaya jiikiaran, wína chichamrun umirtukarti tusan, chichaman najanamiaja nunisnaka ataksha nu chichamnaka najanashtinuitjai. Wikia Moisésan chicharkun: Wína chichamrun aints ainau umirtukarti tusan timiaja nunaka tuke umikchau asaramtai, wikia ni juuntri ainaunka pachischamiajai,” Yus tawai.
"
Achuar,"Wikia atumjai pujachiatnak, tuke atumin nintimtakun nukap pachiajrume. Tura atumka tuke inaitsuk Cristo nekasampita tusaram miatrusrumek umirkau asakrumin, wikia nuna nekau asan waraajai.
"
Achuar,"Wi Damasco yaktanam jeamtai, juun apu Aretas chikich apun: Nu yakta apuri ata tusa inaikiamu asa, ni suntari ainaun wína pachitsar: Nu aints achiktaram tama, yakta waitirin mash epeniar winaka nakarkarmiayi.
"
Achuar,"Tinamaitiat Pedro Juanjai aiminak: —¿Atum umirkatasar Yus umirtsuk pujusminkai? ¿Yus nunasha wakerawak? Atumek nintimrataram.
"
Achuar,"Turamtai fariseo ainau, tura saduceo ainausha untsuri Juan aints ainaun imiaamun jiisartas kaunkarmiayi. Tura kaunkaramtai, Juan nu aints ainaun chicharak: —Atumka napia tumau ainarmincha ¿yaachia atumin mairam uwemratatrume turamiarume? Atumka nangkamrum: Wisha mainka uwemrainjapi, tura Yuska winaka wait wajaktinnaka suruschaintapi ¿tu nintimsarmesha pujarme?
"
Achuar,"Misia nungkanam jear, Bitinia nungkanam weartas wakeriarmiayi. Tu nintiminaun wainiat: Nuningkia weerap, tusa Jesúsa Wakani surimkamiayi.
"
Achuar,"Tu iniam: —Ja ai, —tinamtai, apu Herodes chichaman nekaati tusa, Pilato Jesúsan Herodesnum akupkamiayi. Herodeska Galilea apuri ayayi. Turayat Jerusalénnum irastas taa, nu kintati nuni pujumiayi.
"
Achuar,"Tura árak péngke nungkanam kakeekamia nuka chikich aintsu nintiya nunisarang ainawai. Nu aints ainauka nekasar pengke nintintin asar, Yuse chichamen antukar nintin ukuinawai, tura tuke inaitsuk miatrusarang umirinawai. Tura asar cien (100) nerekua nunisarang ainawai,” Jesús timiayi.
"
Achuar,"Tura Cristo Jesúsnau asan, wikia pengker nintimsan: Yuse wakeramurin najanau asan, ni takatrin miatrusnak takau ayajai timinuitjai.
"
Achuar,"“Tura nayaimpisha tura nungkasha meseatsaing, Moisésa aarmauringkia pengké tuupchiksha yapaijniashtinuitai. Antsu mash aarmawa nunisang umiktinuitai,” Jesús timiayi.
"
Achuar,"Tura asamtai Yus nu nangkamtaik nungkan najantsuk nintimias: Wína Uchir Cristo nukap arus aints niin umirinak pujusartinua nuna tunaarin sakatramu asa, tura aintstin timiá anenmau asa iincha pachitmas: Nu aints ainauka nekasar tunaarinchau wína Uchirnau arti tu nintimturmasmiaji.
"
Achuar,"Ii Apaachiri Yus tura ni uchiri Jesucristo nekas chichaman atumin nekamtikramau asa, ni anengkratairi atumniasha nekamtikramawarti tusan, tura atumniasha wait anentramrarti tusan, tura pengker nintimsaram angkan pujustinnasha suramsarti tusan aatjarme.
"
Achuar,"Tura nunak jukiaru asar, napchau nintimrar ajartinun jiisartas weriarmiayi, tura jeariar ajartinun jiyainak:
"
Achuar,"Antsu ii Apuri pengkeraitai tusaram nekau asaram, uchi yama akiina muntsun kintajai metek wakera nunisrumek, Yuse chichame nekas pengker aa nu wakerin ataram. Yuse chichamejai tuke uwemrau asaram, atumi ninti kakamtikratasrum turataram.
"
Achuar,"Tura Pedroncha, nunia Santiagoncha, nunia Juannasha ayas juki, arakchichu wear, Jesús wake mesek napchau nintimramiayi.
"
Achuar,"Cristo aintsri ainautikia mash iruntrar Cristonu asar, Cristo ni aintsri ainautin timiá anenma nunisarang nuwentin ainauka nekasar ni nuwarin aneenak ni namangkea nunisarang niincha pengker awajsartinuitai. ¿Yáki ni namangken nakitnui? ¿Antsu ni namangken pengker awajsatas yáki yutan yuwatsu? ¿Tura yáki ni namangken pengker awajmamtsu? Tura asamtai nuwentin ainau ni nuwarijai kichik namangkea nunisarang asar, nuwennuka ni namangken anea nunisang ni nuwarincha aneetnuitai.
"
Achuar,"Tura nu nungkanam wekaa wekaaka, Cristonu ainaun: Cristo miatrusrumek umirkataram tusa, nunia ukuki, Grecia nungkanam wemiayi.
"
Achuar,"Tura aints iwiartai ainausha ningki urankaru asaramtai, Yuse umirin jakaru ainau untsuri nantakiarmiayi.
"
Achuar,"Tura Sodoma yaktancha, tura Gomorra yaktancha jijai keemak yukuu najana inaisau asa, chikich Yusen umirchau ukunam akiinawartin ainauka nuna nekaawar nintimrarmi tusa, nu yakat ainaun Yuska keemakmiayi.
"
Achuar,"Antsu nu nangkamtaik Yus mash najanamia nuni aishmangnasha tura nuwancha najanamiayi.
"
Achuar,"Nu nungka sumaktinun pachis yaanchuik Yuse chichame etserin Jeremías naartin eemak aarmia nunaka miatrusang umikmiayi. Nu aarmauka nuwaitai:
"
Achuar,"Nunaka nekarinau asar, wi yaanchuik fariseo wajasmauncha nekarinawai. Fariseo ainauka: Yusen miatrusnak umirnuitjai tumaminawai. Nuna mash nekainau asar, ni wakerinakka wína pachitsar ujatmakarminuitai.
"
Achuar,"“Atumka chingki cinco (5) ainia nusha jimiarchik jiru kuikiajai surukminuitrume. Tura wainiat Yuska nu chingkinka kichkisha pengké kajinmatsui.
"
Achuar,"Yus shamamunka suramsachmiaji, antsu ni kakarmarin, tura ni anengkratairincha, tura nekas paan nintimratnuncha iin suramsamiaji.
"
Achuar,"Tura Eliud Eleazaran yajutmarmiayi. Tura Eleazar Matánan yajutmarmiayi. Tura Matán Jacobon yajutmarmiayi.
"
Achuar,"Tu tinamtai Pilato Jesúsan numinam ajinkar maawarat tusa akupkamiayi. Tura akupkamtai suntar ainau Jesúsan jukiarmiayi.
"
Achuar,"Tu iniinam Jesús ni pasé nintimaurin nekaru asa chicharak: —¿Waruka anangkruaram winasha nekaprustasrumsha wakerutarme?
"
Achuar,"Tura Yus nekas kakaram aa nuka tuke pujau waininayat, niin umirtan inaisarmiayi. Tura aints jakatin ainayat, ni nakumkamurin najanawar: Wína Yusruitai tusar searmiayi. Tura nanamtin ainau nakumkamuncha, tura napi ainau nakumkamuncha, tura pachim nakumkamuncha najanawar: Wína yusruitai tusar searmiayi.
"
Achuar,"Yus tuke iwiaaku pujustaram tusa pujutan suramu asa, tura atumi namangken najanau asa, atumi yutairincha tura atumi entsatirincha suramsatatrume.
"
Achuar,"Nuna turinai sacerdote apuri Jesúsan iniak: —¿Ami nuiniatirmesha ya ainia? ¿Tura warimpia ami nuiniatirmesha nuininuyame? —timiayi.
"
Achuar,"Tura asamtai aints Yusen nekasampita tayat, pengker aa nunaka takatsuk pujaunaka Yuska pengkeraitai tatsui. Antsu aints Yusen nekasampita taunaka, tura pengker aa nuna takaunaka Yuska pengkeraitai tawai.
"
Achuar,"Ii Apuri Jesucristo atumniasha pengker awajtamsarti tajarme. Maaketai.
"
Achuar,"Jesús ataksha chicharak: “¿Ju nuikiartutai chichamka wi taja juka warinkung taj tusaram nekatsrumek? Ju nekachkurmeka ¿itiur chikich nuikiartutai chichamsha mashcha nekaatrumek?
"
Achuar,"Wikia atumin yaingtasan wína kuikiarnaka amuktatjai. Tura atumin yaingtasan, taka takakmaka pimpikin jaaknasha jakatjai, tu nintimsan pujajai. ¿Wikia atumin miatrusnak aneamaitiatrumsha waruka winaka anentsurme?
"
Achuar,"Tura wína Apaachir: Wína Wakantrun akuptuktatjarme tinu asamtai, nuka nayaimpinmaya taatsaing, juni Jerusalénnum pujustaram. Tura taa ni kakarmarin suramsatatrume, —Jesús timiayi.
"
Achuar,"Tura asakrin Jesús pajas jiimias: —¿Atumsha yaachia earme? —turammiaji. Turammatai iisha: —Nuikiartinu ¿tunia pujame? —tu iniasmiaji.
"
Achuar,"Tura asar judío Jesúsan umirchau ainau Pabloncha tura Silasnasha wainkachu asar, Jasónkan tura chikich Cristonu ainauncha japikiar, yakta apuri pujamunam jeeniar, Pabloncha, tura Silasnasha pachisar untsuminak: —Mash nungkanam itit awajkartin ainau yamaisha iin tarutramiarji.
"
Achuar,"Nunaka: ¿Ni warinting? nunia chicham najanami tusar nekarawartas tiarmiayi. Tinamaitiat Jesús aimtsuk tsuntsumaj ni uwejejai nungkan aak pujumiayi.
"
Afrikaans,"Toe Moses kom en aan die volk al die woorde van die HERE en al die verordeninge vertel, antwoord die hele volk met een stem en sê: Al die woorde wat die HERE gespreek het, sal ons doen.
"
Afrikaans,"Die HERE leef! En geloofd sy my rots, en laat verhoog wees die God wat die rots is van my heil!
"
Afrikaans,"En die God van vrede sy met julle almal! Amen.
"
Afrikaans,"vrugbare land 'n brak aarde, oor die boosheid van die wat daarin woon.
"
Afrikaans,"En die voorkoms van die sprinkane was soos dié van perde wat vir die oorlog toegerus is, en op hulle koppe was iets soos krone wat net soos goud gelyk het, en hulle gesigte was soos die gesigte van mense.
"
Afrikaans,"En hy moet sy hand op die kop van sy offer lê en dit slag by die ingang van die tent van samekoms. En die seuns van Aäron, die priesters, moet die bloed rondom teen die altaar uitgooi.
"
Afrikaans,"Onheil op onheil kom, en gerug op gerug is daar; en hulle sal 'n gesig verlang van die profeet, maar die wet sal verlore wees vir die priester en die raad vir die oudstes.
"
Afrikaans,"Ook het Abísai, die seun van Serúja, die Edomiete in die Soutdal verslaan, agttien duisend.
"
Afrikaans,"En die HERE God bou die rib wat Hy van die mens geneem het, tot 'n vrou en bring haar na die mens.
"
Afrikaans,"Want elkeen wat hom skaam vir My en my woorde, vir hom sal die Seun van die mens Hom skaam wanneer Hy kom in sy heerlikheid en dié van die Vader en van die heilige engele.
"
Afrikaans,"want dit word geheilig deur die woord van God en die gebed.
"
Afrikaans,"vyftien el behangsels vir die een kant, daarby drie pilare met hulle drie voetstukke;
"
Afrikaans,"Want as ek oortree het of iets gedoen het wat die dood verdien, weier ek nie om te sterwe nie. Maar as daar niks is in die dinge waarvan hulle my beskuldig nie, dan kan niemand my aan hulle by wyse van guns oorlewer nie. Ek beroep my op die keiser!
"
Afrikaans,"Pe. Al jou vyande rek hulle mond oop oor jou, hulle spot en kners op die tande, hulle sê: Ons het verslind, ja, dit is die dag wat ons verwag het; ons het dit bereik, dit belewe!
"
Afrikaans,"Laat ons dan nie slaap soos die ander nie, maar laat ons waak en nugter wees.
"
Afrikaans,"Die Prediker het gesoek om welgevallige woorde te vind en wat reg geskrywe is--woorde van waarheid.
"
Afrikaans,"Maar hulle sê: Leuens! Vertel ons tog. En hy antwoord: So en so het hy met my gespreek en gesê: So spreek die HERE: Ek salf jou as koning oor Israel.
"
Afrikaans,"Kyk, die Naam van die HERE kom van ver af, sy toorn brand, swaar wolke kom op; sy lippe is vol grimmigheid en sy tong soos 'n verterende vuur,
"
Afrikaans,"So sê die HERE: 'n Stem word gehoor in Rama, geklaag, bitter geween; Ragel ween oor haar kinders; sy weier om getroos te word oor haar kinders, omdat hulle daar nie is nie.
"
Afrikaans,"Want wie is ek tog, en wat is my volk, dat ons in staat sou wees om sulke vrywillige gawes te skenk? Want dit kom alles van U, en uit u hand het ons dit aan U gegee.
"
Afrikaans,"en Eljoënai en Jaäkóba en Jesohája en Asája en Adiël en Jesímiël en Benája
"
Afrikaans,"Want daar is niks verborge wat nie openbaar sal word nie, of weggesteek wat nie bekend sal word en in die lig sal kom nie.
"
Afrikaans,"Beser en Hod en Samma en Silsa en Jitran en Beëra.
"
Afrikaans,"En die manne van Israel het 'n afspraak met die hinderlaag gehad dat hulle 'n groot rookwolk uit die stad moet laat optrek.
"
Afrikaans,"Daarop het Dawid hom klaargemaak, en al die mense wat by hom was, en die Jordaan deurgetrek. Teen dat dit die môre lig geword het, het selfs nie een ontbreek wat nie die Jordaan deurgetrek het nie.
"
Afrikaans,"kyk dan uit na die beste en betroubaarste van die seuns van julle heer, en sit hom op die troon van sy vader en veg vir die huis van julle heer.
"
Afrikaans,"En terwyl die dienaars van Isak in die dal grawe, vind hulle daar 'n put met lewendige water.
"
Afrikaans,"En dít was vroeër in Israel die gebruik by lossing en by ruiling om enige saak van krag te maak: die een trek sy skoen uit en gee dit aan die ander; dit was dan die bekragtiging in Israel.
"
Afrikaans,"Geloofd sy die HERE vir ewig! Amen, ja amen.
"
Afrikaans,"Hoor! die gejammer van die herders, want hulle heerlikheid is verwoes. Hoor! die geknor van die jong leeus, want die pronkbosse van die Jordaan is verwoes.
"
Afrikaans,"Daarom, manne van verstand, luister na my: Ver is God van goddeloosheid en die Almagtige van onreg!
"
Afrikaans,"die koning van Madon, een; die koning van Hasor, een;
"
Afrikaans,"En Petrus en die apostels antwoord en sê: Ons moet aan God meer gehoorsaam wees as aan die mense.
"
Afrikaans,"Ook het Hy hulle diere aan die hael oorgegee en hulle vee aan die blitse.
"
Afrikaans,"Hoe lank sal die goddelose, o HERE, hoe lank sal die goddelose jubel?
"
Afrikaans,"Want ons het niks in die wêreld ingebring nie; dit is duidelik dat ons ook niks daaruit kan wegdra nie.
"
Afrikaans,"Julle het My nie uitverkies nie, maar Ek het julle uitverkies en julle aangestel om vrug te gaan dra en dat julle vrug kan bly, sodat wat julle die Vader ook al in my Naam vra, Hy julle dit kan gee.
"
Afrikaans,"en die Jebusiete en Amoriete en Girgasiete,
"
Afrikaans,"Daarop het hulle Rebekka, hulle suster, en haar oppasser laat trek saam met die dienaar van Abraham en sy manne.
"
Afrikaans,"My beminde begin toe en sê vir my: Staan op, my vriendin, my skone, kom dan tog!
"
Afrikaans,"En hulle sal vir julle sê: Kyk hier! of: Kyk daar! Moenie gaan nie en moenie agterna loop nie.
"
Afrikaans,"Toe het Jesus van Galiléa na die Jordaan, na Johannes gekom om deur hom gedoop te word.
"
Afrikaans,"naamlik van die dag af dat Ek rigters oor my volk Israel aangestel het. Maar Ek sal jou rus gee van al jou vyande; en die HERE gee jou te kenne dat die HERE vir jou 'n huis sal stig.
"
Afrikaans,"Maar die hele Israel het u wet oortree en afgewyk deurdat hulle nie na u stem geluister het nie; daarom is die vloek en die eed oor ons uitgestort wat geskrywe is in die wet van Moses, die kneg van God, want ons het teen Hom gesondig.
"
Afrikaans,"En daar was geen redder nie, want dit was ver van Sidon af en hulle het met niemand gemeenskap gehad nie: dit het in die dal gelê wat by Bet-Rehob behoort. Hulle bou toe die stad weer op en woon daarin,
"
Afrikaans,"Vandag sal Ek begin om die skrik en die vrees vir jou op die volke onder die hele hemel te lê, sodat hulle, as hulle die tyding aangaande jou hoor, voor jou sal sidder en bewe van angs.
"
Afrikaans,"Toe het 'n man in sy eenvoudigheid die boog gespan en die koning van Israel getref tussen die aanhegsels en die pantser. Daarop sê hy aan die drywer: Ruk om en bring my uit die leër uit, want ek is gewond.
"
Afrikaans,"Josef is 'n jong vrugteboom, 'n jong vrugteboom by 'n fontein; sy takke klim oor die muur.
"
Afrikaans,"En Abram het Sarai, sy vrou, en Lot, sy broerskind, geneem en al hulle besittings wat hulle bymekaargemaak en die slawe wat hulle in Haran verwerf het, en hulle het uitgetrek om na die land Kanaän te gaan en in die land Kanaän gekom.
"
Afrikaans,"En die priester Eleásar moet van haar bloed met sy vinger neem en van haar bloed sewe maal in die rigting van die voorkant van die tent van samekoms sprinkel.
"
Afrikaans,"Verwyder van my die weg van leuens, en verleen my genadiglik u wet.
"
Afrikaans,"Ja, ook as die dwaas op die weg wandel, ontbreek sy verstand; en hy sê aan elkeen dat hy 'n dwaas is.
"
Afrikaans,"Want elkeen wat vet eet van die vee waarvan hulle aan die HERE 'n vuuroffer bring, diegene wat dit eet, moet uit sy volksgenote uitgeroei word.
"
Afrikaans,"weet dan dat Gód my onregverdig behandel het en met sy net my rondom ingesluit het.
"
Afrikaans,"En dit was die fees van die tempelwyding in Jerusalem, en dit was winter.
"
Afrikaans,"Maar as 'n huisgesin te klein is vir 'n lam, dan moet hy en sy buurman wat die naaste aan sy huis is, dit neem volgens die sieletal; na wat elkeen gewoond is om te eet, moet julle die getal op die lam bereken.
"
Afrikaans,"Soos die voëltjie wegfladder, soos die swaweltjie wegvlieg, so is 'n vervloeking sonder oorsaak: dit kom nie uit nie.
"
