LANG,TEXT
Achuar,"Tamaitiat jeanmaya jiinkiar, nu nungkanmaya ainaun mash Jesúsa turamurin pachisar etserkarmiayi.
"
Achuar,"Tamati Moisésa chichame nuikiartin ainau chicharinak: —Nekasam pengker tame, —tiarmiayi.
"
Achuar,"Nunia Yus seatai juun jea nayaimpinam aa nuka ningki urankaun wainkamjai. Tura Yuse chichamen kayanam aarmau kajunam engkeamun wainkamjai. Tura uutmausha, tura charpisha, tura ipiamtasha patinaun antukmajai. Tura uusha uurun wainkamjai. Tura micha kaya tumaun juun yakiiya kakeenaun wainkamjai.
"
Achuar,"Tu pujakrumka Cristo nekasampita tinu asaram, pengké tunaarinchau pujustaram. Tura asaram ¿Yuse wakeramuri itiurak aa? tusaram nekaataram.
"
Achuar,"Tura aints pasé awajtamkurnisha iinka Yuska ajaprama ukurmatsji. Tura asamtai iin mestamrartas wakerutminaksha tujintraminaji.
"
Achuar,"Antsu Marcoska Yuse takatrin takakmatan nakitak Panfilia yaktanmaya waketkin asamtai, Pablo ayatan nakitmiayi.
"
Achuar,"Antsu aints paaniunam pujuinau turamuringkia paan nekaratnuitji. Tura tunau ainau turamurisha nunisang mash paan nekaratnuitji.
"
Achuar,"Tura asar ju nungkanam iwiaaku pujakrikia wait wajakur wake mesemar pujaji. Turayatrik nekasar jakatasrikia wakeratsji. Antsu aints entsatin yamarman entsawa nunisrik yamaram namangjai tuke pujustasar wakeraji.
"
Achuar,"Tura chikich ainaun pachisan: Nuka pengkeraitai, antsu kichka paseetai tayatun, wiki nintimsanak nunaka tatsujai. Antsu wína akuptukmia nusha nunisang nunaka tawai. Tura asamtai wi taja nuka nekasaintai.
"
Achuar,"Kasa aintcha nijai metek ajintamuka nunisang Jesúsan pasé chicharkamiayi.
"
Achuar,"Nu Melquisedec naartinun pachisan chichaman untsuri atumin ujakminuitjarme. Turayatrum atumi kuwishi jampekua nunisrumek pujau asakrumin, yamaikia atumin ujaktatkaman yuumatajrume.
"
Achuar,"Tu iniinam Jesús ni pasé nintimaurin nekaru asa chicharak: —¿Waruka anangkruaram winasha nekaprustasrumsha wakerutarme?
"
Achuar,"Tura atumsha chichaakrum: ‘Aints tangku epeatniun pachis: Nekasan nunaka turatatjai, Yusjai tajai tayatrum, nu chichamka umitsuk ukukminuitrume,’ tarume. Antsu tangku Yus susatniun pachis chichaakrum: ‘Yusjai tajai: Tangku epetinam patasmau asamtai, nunaka turatatjai tauka nu chichamka miatrusrumek umiktinuitrume,’ tarume.
"
Achuar,"Tura iin jiyatmaktas winitramtsujiash tusaram shamayatrum, ni tímia nuka mash miatrusrumek umirkamiarume. Tura asakrumin Tito nuna nintimias nukap waraawai.
"
Achuar,"Tura nuni jear Jesús chicharak: —Ju kashia juwi atum wína mash natsantrurtatrume. Yuse chichame nekas tu aarmawaitai: ‘Uwija wainiun maawartinuitai. Turamtai uwija irunu tupikiartinuitai.’
"
Achuar,"Tura asan wína wear mengkatatnunam wearai tusan, niin uwemtikrachmin ayatnak, niin uwemtikramnawaitkunka, wikia Cristonmaya kanakan ni wait wajaktintrincha juruktasan wakerin ajai.
"
Achuar,"Nu yakta waitiri doce (12) kichkin kichkin wainkan, kichik kaya juun entsanmaya jukimu, nekas akik najanamun wainkamjai. Tura nu yaktanam tungkajin jinta kuria tumau najanamutiat, nekas mutia tumaun winchaan wainkamjai.
"
Achuar,"Tura asamtai yamaikia ii namangke wakera nuka wakerutsuk, antsu Yuse Wakani wakera nuke wakerau asar, yamaikia Yus umirkatin chicham miatrusrik umirnuitji.
"
Achuar,"Yus tuke iwiaaku pujustaram tusa pujutan suramu asa, tura atumi namangken najanau asa, atumi yutairincha tura atumi entsatirincha suramsatatrume.
"
Achuar,"Tamati Pedro ayaak: —Kuikiarmeka amijai metek mengkakatnuitai. ¿Yus ni kakarmarin ningki wakerak sukarta nuka kuikiajai sumakminkai?
"
Achuar,"Tura Estebankan Yuse Wakani piatkamu asa, Yus ni nekamtairi susamu asamtai, nunia aints ainau ni chichamejaingkia nepetkatatkamawar nepetkacharmiayi.
"
Achuar,"Tura reden japen kunanam ujungkar, namak untsuri chumpimiau asamtai, redcha jaankamiayi.
"
Achuar,"Tura kungkatip Rahab naartin Yusen nekasampita tusa, Israel aints anangkan wekaatinaun shamtsuk ni jeen pujusarti tusa uukmiayi. Tura asa Yusen umirchau ainaujaingkia jakachmiayi.
"
Achuar,"Ju nungkanmaya ainau atumnaka kajertaminatsui. Antsu wikia ni tunau takasmaurin nekamtikmau asar, winaka kajertu weenawai.
"
Achuar,"Misia nungkanam jear, Bitinia nungkanam weartas wakeriarmiayi. Tu nintiminaun wainiat: Nuningkia weerap, tusa Jesúsa Wakani surimkamiayi.
"
Achuar,"Tura Yuse paaniuri jiirun kusumtikruru asamtai, wikia nantakin wainmaktatkaman tujinkamiajai. Tura wainmachu asamtai, wijai wekajinau uwejrun tap achirkar Damasconam umatiarmiayi.
"
Achuar,"Wi Damasco yaktanam jeamtai, juun apu Aretas chikich apun: Nu yakta apuri ata tusa inaikiamu asa, ni suntari ainaun wína pachitsar: Nu aints achiktaram tama, yakta waitirin mash epeniar winaka nakarkarmiayi.
"
Achuar,"“Tura asar Yuse keemtairin tentakar nakasar pujuinawai. Tura tsawaisha, tura kashisha Yus seatai juun jean waininak Yusen maaketai tinawai. Tura asaramtai Yus ni keemtairin keta nuka tuke niin wainui.
"
Achuar,"Nintimrataram: Nuwa jurertin kintari jeamtai, jatema wait waja pujuuyi. Tura uchin wainak waraak, wait wajakmaurinka kajinmini.
"
Achuar,"Tamati Jesús nuna antuk chicharak: —Shamkaip, antsu nekasampita tusam, wína nintimtursata. Turakminka nawantrumka pengker wajastatui, —timiayi.
"
Achuar,"Tura yukumchau ainauka taunum achimkar, tura chikich ainau warinchunam achimkar katingkiarti, —tusa akupkamiayi. Tu timiau asar, mash kukarnum achimkar iikia uwemramiaji.
"
Achuar,"Tura asamtai Yuse chichame tu aarmawaitai: “Aints mash nupaaya nunisarang ainawai. Aints miajuitjai tinayat, yangkura nunisarang ainawai. Antsu nupaasha tura yangkursha minar mengkainayi.
"
Achuar,"Tamati Marísha nuna antuk, wári wajaki Jesúsan jiistas wemiayi.
"
Achuar,"Antsu Yus seatai juun jea aarin Yusen umirchau ainau nuni pujusartin asaramtai nuka nekapmaraip. Nu aints ainau nekas pengker yaktancha Jerusalén tutain cuarenta y dos (42) nantu nuni pujusar mesrartinuitai.
"
Achuar,"Wikia nukap wait wajaktatjai. Tura nu wait wajaktinka wári jeat tusan wakerajai.
"
Achuar,"Tura nunak jukiaru asar, napchau nintimrar ajartinun jiisartas weriarmiayi, tura jeariar ajartinun jiyainak:
"
Achuar,"Tinamtai Yuse awemamuri ainau Yuse keemtairin tentakar, juun ainauncha tentakar, nunia nu cuatro (4) iwiaaku ainauncha tentakar Yusen: Ameketme juuntam tiartas, pinakumrar nungka tepesar, Yusen pengker awajsartas
"
Achuar,"Antsu kampatam kinta jaka tepau wainiat, Yus ataksha Jesúsan jakamunmaya inankimiayi.
"
Achuar,"Tura wína inatir aishmang ainauncha, tura nuwa ainauncha wína Wakantrunka akuptuktinuitjai. Tura asamtai wína chichamrun etserkartinuitai.
"
Achuar,"Antsu chikich aints kichik warangkan jukimia nuka ni apuri kuikiarin waa taimunam uuk inaisamiayi.
"
Achuar,"Antsu Judas kuikian wainin asa, kuik chumpitin takaku asamtai, chikich nuiniatiri ainau nintiminak: ¿Fiesta kintatin yuta yuumaktatji nuna sumakta tusash taj? tu nintimrarmiayi. Antsu chikich irunu: Nuna turachkusha ¿kuikiartichu irunun kuik susata tusash taj? tu nintimrarmiayi.
"
Achuar,"Tu iniinam Jesús ni nuiniatiri jimiaran akatar akupak: —Juun yaktanam wetaram. Tura nuni jearam, aints muitsan yumin shikik yanas weau wainkatatrume. Turaram nu aints nemarsataram.
"
Achuar,"Yus iin nekamtikramatas wakerimia nuka nuwaitai. Yus wi turatnuitjai tímia nunaka mash umis, Cristo ataksha tatin kinta jeamtai, nayaimpinmaya ainauncha, tura nungkanmaya ainauncha mash irur, wína Uchir Cristo nunaka tuke inartinuitai tu nintimramiayi.
"
Achuar,"Tu tinamtai Jesús chicharak: —Tuuka aujmatrutsuk asataram.
"
Achuar,"Yus tamati nu chichaamun antukar umisar, aya Jesúsnak ningki wajaun wainkarmiayi. Tura ni wainkarmia nunaka aintsnaka kichkincha ujakcharmiayi.
"
Achuar,"Tura fariseo ainau Moisésa chichame nuikiartin ainaujai Jerusalénnumia tariar, Jesúsan iniinak:
"
Achuar,"Yamaikia ii yaanchuik juuntri Abraham nintimrarmi. ¿Yus Abrahaman pachis waruka nuka pengkeraitai timiayi?
"
Achuar,"Wína chichamur umirtuktaram tajarme nuka nuwaitai: Wi atumin aneajrume nunisrumek aneenitaram.
"
Achuar,"Judas Jesúsan surukmia nuka Jesúsan maatai tinamun antuk napchau nintimias, sacerdote juuntri irunu judío apuri irunujai pujuinamunam taa, treinta (30) kuikian wainkimiayi.
"
Achuar,"Tu tinamtai Pilato Jesúsan numinam ajinkar maawarat tusa akupkamiayi. Tura akupkamtai suntar ainau Jesúsan jukiarmiayi.
"
Achuar,"Tura Moisés niin pachis aarmia nuna nangkamsang, tura Yuse chichamen etserin aararmia nusha taku tiarmiayi tusa, Jesús Yuse chichamen niin pachisar aararmia nunaka mash nekamtikiamiayi.
"
Achuar,"Uchiru, wári winimnawaitkumka wári jiirita.
"
Achuar,"Turinamtai Jesúsa nukuri, ni kai Cleofasa nuwari Maríjai, nunia Magdalanmaya Maríjai Jesús nenaamunam arakchichu wajaarmiayi.
"
Achuar,"Yuse Uchiri Jesucristo yaanchuik ju nungkanam taa: Yus nekas puja nuka tu pujawai tusa nekamtikramamiaji. Tura asar Jesucristo nekas Yuse Uchiri aa nujai tsaniasar pujaji. Niisha tuke pujuu asa, iincha pujut nangkankashtinun suramji tusar nekaji.
"
Achuar,"Tura asamtai Marí wári wajaki jeanmaya jiinki weamtai, jeanam Marín pengker nintimtikrartas pujuinausha nuna wainkar: Iwiarsamunam juutias weatsuash tusar nemariarmiayi.
"
Achuar,"Nu wishnuka ni apuri Sergio Paulojai tsanias pujuyayi. Tura nu apuka nintip asa, Yuse chichamen antuktas wakerimiayi. Tura asa: —Bernabésha, tura Saulosha tati, —tusa untsukmiayi.
"
Achuar,"Nunia chikich Yuse awemamuri nekas kakaram aa nuna yurangminam pachinak, nayaimpinmaya taarun wainkamjai. Tura tsengkrutin tungkiangkua tumau ni muuken tenteaun wainkamjai. Tura yapiisha tsaa tsantua timianun tsantun wainkamjai. Tura kujapesha ji keawa tumaun wainkamjai.
"
Achuar,"Jesucristo aints ainauti tunaarin tuke mash sakturmartas ju nungkanam taramiayi. Tura Cristoka pengké tunaarinchauyayi. Atumsha nusha nekarme.
"
Achuar,"Tura kichik kichik yantamen kampatam waiti aun wainkamjai, tsaa taakmaunumaninisha kampatam, tura pajeninisha kampatam, tura tu pajeninisha kampatam, tura tsaa jeatinmaninisha kampatam aun wainkamjai.
"
Achuar,"Tura miajuitjai tusar, iruntrar yutai yuwamunmasha apu keemtairin keemsartas wakerinawai. Tura iruntai jeanmasha wayaawar, keemtai pengkernum keemsartas wakerinawai.
"
Achuar,"Tura ii yachi Rufoncha chichaman akuptajai. Nuka ii Apurin miatrusang umirnuyayi. Tura ni nukurincha chichaman akuptajai. Nuka wína nukurua tumawaitai.
"
Achuar,"Chikich aintcha nangkamiar chichartaminak: Juni pujawai tura ani pujawai turaminau wainiatrumek nuni werirap. Tura nu aints ainausha nemarkairap.
"
Achuar,"Nuniangka Judas Iscariote Jesúsa nuiniatiri wainiat, iwianchi apuri Satanás ni nintin engkemtuamiayi.
"
Achuar,"“Jonás Nínive yaktanam Yuse chichamen etsermatai, nunia aints ainau ni tunaurin mash inaisarmiayi. Wi Jonásan nangkamasnak pujai waitinayat, junia aints ainau wi etsermaurun antinatsui. Antsu Yus tunau jiistin kinta jeamtai, Nínive yaktanmaya jakaru ainau nantakiar, yamai pujuinaun pachisar Yusen: Nu aints tunau ainawai tiartinuitai. Nuniasha yaanchuik Yus Salomónkan ni nekamtairin nukap susamu asamtai, chikich nungkanmaya apu nawantri arakia Salomónka chichamen antuktas tarimiayi. Wikia Salomónkan nangkamasnak ai waitinayat, junia nungkanmaya ainau wi etsermaunaka antinatsui. Antsu Yus tunau ainaun jiistin kinta jeamtai, nu nuwaka jakamunmaya nantaki, yamai pujuinaun pachis Yusen ujaak: Nu aints ainauka tunau ainawai titinuitai,” Jesús timiayi.
"
Achuar,"Tura atumin: Juni wayaawairap turaminamtaikia, tura atumi chichamen antutan nakitinamtaikia, nu jeanmayangka tura nu yaktanmayangka jiinkiram ukuktaram. Tura ukuakrum atumi nawe japirum: Nu aints ainaun Yus jiisti tusaram, aints ainau mash nekamtikiataram.
"
Achuar,"Tu pujai tsaa nungkaanmatai, Cornelio karanma nunisang Yuse awemamuri ni pujamunam wayaun paan wainkamiayi. Tura wainkam chicharak: —Corneliowa, —timiayi.
"
Achuar,"Nuwawach jaka nantakin asamtai, nu nungkanmaya ainau nuna pachisar untsuri etserkarmiayi.
"
Achuar,"Yus Moisésan chichaman akuptatsaing, aints ainau yaanchuik tunau turuwarmiayi. Antsu Moisésan chichaman akuptachmataikia, tunausha nekaachmin ayayi.
"
Achuar,"Ii Apuri Jesucristo atumniasha mash pengker awajtamsarti. Maaketai.
"
Achuar,"Yuse chichamen etserin Yuse chichamen ujatminamtaisha, nangkami tawai tiirap.
"
Achuar,"Tura Cristo taamtai, aintsu inatiri ainausha, tura aintsu inatirinchu ainausha ii Apuri Cristo ni pengker turamurijai metek kichik kichik pengker awajsatnuitai.
"
Achuar,"Cristonu ainausha mash atumin: Pengker pujustaram tusar chichaman akupturminawai. Cristonu ainautiram, pengker nintimtunisrum: ¿Pengkerak pujaram? tunaitaram.
"
Achuar,"Yatsur ainautirmin umaarutirmincha, ii Apuri Jesucristo atumniasha pengker awajtamsarti. Tu ati.
"
Achuar,"Tura asamtai nunasha tajarme. Yamai ju uwemratin chichaman Yus judíochu ainaun akuptawai. Tura junaka nekasar antukartatui, —Pablo timiayi.
"
Achuar,"Jesús ataksha chicharak: “¿Ju nuikiartutai chichamka wi taja juka warinkung taj tusaram nekatsrumek? Ju nekachkurmeka ¿itiur chikich nuikiartutai chichamsha mashcha nekaatrumek?
"
Achuar,"Judío aints ainau Criston numi winangmanum maawaru asar, Cristonu ainautin pe kajertaminaji. Tura asaramtai aints atumin chichartaminak: Cristonu ayatrumek, tuke atumi nuwapchiri charuktaram turaminauka, judío ainaun shaminau asar, kajertamkarai tusar nunaka tinawai.
"
Achuar,"Tura Yuska ni Wakanin akupturmak, ni nintimaurincha nekamtikramamiaji. Ni Wakani mash nekau asa, chikich aints ainau pengké nekaachminun wainiat, mash paan nekaawarti tusa iincha nekamtikramamiaji.
"
Achuar,"Tura Jesús nintimraru aarmi. Ni aintsritin nangkamasang Yusen nekasampita timiayi. Tura: Wína nekasampita turutinaunka mash uwemtikratasan jakatatjai tusa, numi winangmaunum natsanpiaku jakatniunka surimiakchamiayi. Tura ukunam nukap warastin asa jarutramkamiaji. Nunia jaka nantaki, nayaimpinam waketki ni Apaachiri untsurinini apu keemtainum keemsamiayi.
"
Achuar,"Cristo: Wijai metek iwiaaku amintrum tusa jarutramkamiaji. Tura asamtai iwiaaku pujakrikia, tura nunia jakarsha, Cristonu ainautikia tuke nijai pujustinuitji.
"
Achuar,"Ii Apaachiri Yus ii Apuri Jesucristojai atumin wait anentramak pengker awajtamsarti, tura angkan pengker pujustinasha suramsarti tajarme.
"
Achuar,"“Yus Moisésan: ‘Jear tarach najanamu jeartukta tusan, wisha inaktustatjame,’ tinu asamtai, ii juuntri ainau aints atsamunam Yusjai iruntai jean Yus tímia nunisarang jeamkarmiayi.
"
Achuar,"Tura jiimkaman, nu yaktanam Yus nekas kakaram aa nuka Uwija Uchirijai nuni tuke pujuinau asaramtai, nu yaktaka Yuse jeea tumawaitai. Antsu Yus seatai juun jeaka nuni jeamkachmau asamtai nunaka wainkachmajai.
"
Achuar,"Turinamtai ajartin ataksha chikich inatirin akupkamtai, nusha ajanam jeamtai, ni muukencha awatrar pasé chichasarmiayi.
"
Achuar,"Jesúska tunaarinchau tura timiá pengker pujau wainiatrum, atumka nakitramiarume. Antsu mangkartin aintsun jiiki akupkati tusaram, Pilato seamiarume.
"
Achuar,"—Ami nuiniatiram ainau ¿waruka yaanchuik ii juuntrin akupkamu umirtsuksha uwejen ikimiatskesha yuwinawa? —tiarmiayi.
"
Achuar,"Antsu Yuse Wakanin pachisar pasé chichainaunka pengké tsangkurashtinuitai, antsu nu aintska tuke wait wajakartinuitai,” Jesús timiayi.
"
Achuar,"Nu nuwaka jamtin asa uchin jatema kakar juutun antukmajai.
"
Achuar,"Tura asar iikia atumin aatjirme nu aujsaram ¿warintua? tusaram paan nekaatnuitrume. Antsu chicham nekaachminun aa nunaka aatsujrume. Ii Apuri Jesús taamtai, atumka iin pachikratsaram warastinuitrume. Tura iisha atum pachisar warastinuitji.
"
Achuar,"tura Simón yaanchuik mesetan najanin amia nu, tura Judas Iscariote, Jesúsan ukunam anangka surukmia nuwaitai. Ainchik: Wi akupkatnuitjarme tusa Jesús inaitamkamiaji.
"
Achuar,"Chikich nungkanmaya ainau mash wína eatkarat tusan, tura mash wína aintsur arat tusan turatnuitjai, Yus timiayi.
"
Afrikaans,"sodat jy kan nadink en beskaamd staan en jou mond nie meer oopmaak vanweë jou skande nie, as Ek vir jou versoening sal bewerk oor alles wat jy gedoen het, spreek die Here HERE.
"
Afrikaans,"Israel sowel as die Filistyne het slagorde teenoor slagorde opgestel.
"
Afrikaans,"en vir almal aan die lig te bring wat die gemeenskap is van die verborgenheid wat van alle eeue af verborge was in God wat alles geskape het deur Jesus Christus,
"
Afrikaans,"wat Hy ook vir Jakob as insetting bekragtig het, vir Israel as 'n ewige verbond,
"
Afrikaans,"Daarom, manne van verstand, luister na my: Ver is God van goddeloosheid en die Almagtige van onreg!
"
Afrikaans,"Maar in die vierde jaar moet al hulle vrugte 'n heilige feesgawe aan die HERE wees;
"
Afrikaans,"Toe trek Farao sy seëlring van sy hand af en sit dit aan die hand van Josef; en hy het hom fyn linneklere laat aantrek en die goue ketting om sy hals gehang
"
Afrikaans,"En Levi het 'n groot feesmaal vir Hom in sy huis gegee; en daar was 'n groot menigte van tollenaars en ander wat saam met hulle aan tafel was.
"
Afrikaans,"Wysheid is net so goed as 'n erfdeel en 'n voordeel vir die wat die son sien.
"
Afrikaans,"Daarop het Dawid hom klaargemaak, en al die mense wat by hom was, en die Jordaan deurgetrek. Teen dat dit die môre lig geword het, het selfs nie een ontbreek wat nie die Jordaan deurgetrek het nie.
"
Afrikaans,"En dít was vroeër in Israel die gebruik by lossing en by ruiling om enige saak van krag te maak: die een trek sy skoen uit en gee dit aan die ander; dit was dan die bekragtiging in Israel.
"
Afrikaans,"die seuns van Merári: Magli en Musi; die seuns van Magli: Eleásar en Kis.
"
Afrikaans,"As daar dan enige troos in Christus is, as daar enige vertroosting van die liefde, as daar enige gemeenskap van die Gees, as daar enige innige tederheid en ontferming is,
"
Afrikaans,"Dan sal hulle sê: Omdat hulle die HERE hul God verlaat het wat hulle vaders uit Egipteland uitgelei het, en ander gode aangehang en daarvoor neergebuig en hulle gedien het--daarom het die HERE al hierdie onheil oor hulle gebring.
"
Afrikaans,"Al die manskappe in die stad is toe opgeroep om hulle agterna te jaag; en terwyl hulle Josua agtervolg, is hulle van die stad afgesny,
"
Afrikaans,"My God, maak hulle soos strooi, soos stoppels voor die wind.
"
Afrikaans,"Maar hulle sê: Leuens! Vertel ons tog. En hy antwoord: So en so het hy met my gespreek en gesê: So spreek die HERE: Ek salf jou as koning oor Israel.
"
Afrikaans,"Jesus sê vir haar: Dit is Ek wat met jou spreek!
"
Afrikaans,"Toe Moses sien dat die volk bandeloos was--want Aäron het hulle bandeloos laat word tot leedvermaak onder hulle teëstanders--
"
Afrikaans,"Want daar is niks verborge wat nie openbaar sal word nie, of weggesteek wat nie bekend sal word en in die lig sal kom nie.
"
Afrikaans,"Maar manne uit Aser en Manasse en Sébulon het hulle verootmoedig en na Jerusalem gekom.
"
Afrikaans,"Jy weet dit dat almal wat in Asië is, hulle van my afgekeer het, onder wie Figéllus en Hermógenes is.
"
Afrikaans,"En die voorkoms van die sprinkane was soos dié van perde wat vir die oorlog toegerus is, en op hulle koppe was iets soos krone wat net soos goud gelyk het, en hulle gesigte was soos die gesigte van mense.
"
Afrikaans,"Loof die Here der here, want sy goedertierenheid is tot in ewigheid-
"
Afrikaans,"En hy het Josef geseën en gesê: Die God voor wie se aangesig my vaders Abraham en Isak gewandel het, die God wat my as Herder my lewe lank gelei het tot vandag toe,
"
Afrikaans,"Verder het ek gesê: Hoor tog, o hoofde van Jakob en owerstes van die huis van Israel! Betaam dit julle nie om die reg te ken nie?
"
Afrikaans,"Jou wingerd moet jy ook nie skoon afoes nie, en die trossies wat van jou wingerd val, nie versamel nie. Vir die arme en die vreemdeling moet jy dit laat oorbly. Ek is die HERE julle God.
"
Afrikaans,"Maar hierdie saak het Ek hulle beveel, naamlik: Luister na my stem, dan sal Ek vir julle 'n God wees, en julle sal vir My 'n volk wees; en wandel net in die weg wat Ek julle beveel, dat dit met julle goed kan gaan.
"
Afrikaans,"Sy moeder sê vir die dienaars: Net wat Hy vir julle sê, moet julle doen.
"
Afrikaans,"En die werke van die vlees is openbaar, naamlik owerspel, hoerery, onreinheid, ongebondenheid;
"
Afrikaans,"wat my lippe geuit en my mond uitgespreek het toe ek benoud was.
"
Afrikaans,"En hy wat die bok vir Asásel weggedrywe het, moet sy klere was en sy liggaam in die water bad; en daarna mag hy in die laer kom.
"
Afrikaans,"Hy verneem toe van hulle die uur waarop hy beter geword het. En hulle sê vir hom: Gister, die sewende uur, het die koors hom verlaat.
"
Afrikaans,"Word die regverdige uit die benoudheid gered, dan kom die goddelose in sy plek.
"
Afrikaans,"Nadat Jakob in Egipte gekom en julle vaders die HERE aangeroep het, het die HERE Moses en Aäron gestuur; en hulle het julle vaders uit Egipte gelei, en Hy het hulle op hierdie plek laat woon.
"
Afrikaans,"Maar God sy dank wat ons altyd laat triomfeer in Christus en wat die reuk van sy kennis deur ons oral versprei.
"
Afrikaans,"Want die menigte van die volk het gevolg en geskreeu: Weg met hom!
"
Afrikaans,"kyk, dan sal die hand van die HERE wees teen jou vee wat in die veld is, teen die perde, teen die esels, teen die kamele, teen die beeste en teen die kleinvee met 'n baie swaar pes.
"
Afrikaans,"Andréas, die broer van Simon Petrus, was een van die twee wat dit van Johannes gehoor en Hom gevolg het.
"
Afrikaans,"Hy sal nie skreeu of uitroep of sy stem op die straat laat hoor nie.
"
Afrikaans,"Toe aan Josua geboodskap en gesê is: Die vyf konings is gevind: hulle kruip weg in die spelonk by Makkéda--
"
Afrikaans,"Daarom, doen afstand van alle vuiligheid en oorvloed van boosheid, en ontvang met sagmoedigheid die ingeplante woord, wat in staat is om julle siele te red.
"
Afrikaans,"deurdat julle My terg met die werke van julle hande, om vir ander gode rook te laat opgaan in Egipteland waar julle gekom het om as vreemdelinge te vertoef, sodat julle julself uitroei en 'n voorwerp van vervloeking en van smaad onder al die nasies van die aarde word?
"
Afrikaans,"Is ek dan nie hulpeloos in myself nie, en is redding nie vir my weggedrywe nie?
"
Afrikaans,"Maar, o HERE van die leërskare, regverdige Regter, wat niere en hart toets, laat my u wraak op hulle sien, want aan U het ek my regsaak toevertrou.
"
Afrikaans,"oniksstene en stene om in te lê vir die skouerkleed en die borstas.
"
Afrikaans,"afguns, moord, dronkenskap, brassery en dergelike dinge, waarvan ek julle vooraf sê, soos ek al vroeër gesê het, dat die wat sulke dinge doen, die koninkryk van God nie sal beërwe nie.
"
Afrikaans,"En as daar tien man in een huis oorgebly het, sal hulle sterwe.
"
Afrikaans,"By die liefderyke betoon U Uself liefderyk, by die opregte man opreg,
"
Afrikaans,"En hy het dertig seuns gehad, en dertig dogters het hy uitgehuwelik en van buite af dertig dogters vir sy seuns ingebring; en hy het Israel sewe jaar lank gerig.
"
Afrikaans,"Al dring hulle deur in die doderyk, my hand sal hulle daaruit haal; en al klim hulle op na die hemel, Ek sal hulle van daar laat neerdaal.
"
Afrikaans,"Daarna het Salomo die oudstes van Israel en al die stamhoofde, die familie-owerstes van die kinders van Israel, by koning Salomo in Jerusalem byeen laat kom om die verbondsark van die HERE uit die stad van Dawid, dit is Sion, op te bring.
"
Afrikaans,"Want wie is ek tog, en wat is my volk, dat ons in staat sou wees om sulke vrywillige gawes te skenk? Want dit kom alles van U, en uit u hand het ons dit aan U gegee.
"
Afrikaans,"Luister na raad en neem tug aan, sodat jy in die vervolg wys kan wees.
"
Afrikaans,"en Hy laat hulle opspring soos 'n kalf, die Líbanon en Sirjon soos 'n jong buffel.
"
Afrikaans,"Want by baie wysheid is baie verdriet, en wie kennis vermeerder, vermeerder smart.
"
Afrikaans,"En die koning vra: Is daar nie nog iemand van die huis van Saul, dat ek die guns van God aan hom kan bewys nie? Toe sê Siba aan die koning: Daar is nog 'n seun van Jónatan, wat lam is aan altwee voete.
"
Afrikaans,"Silwer wat plat geslaan is, word uit Tarsis gebring en goud uit Ufas, die werk van die ambagsman en van die hande van die goudsmid; pers en purperrooi is hulle klere; 'n werk van kunstenaars is hulle almal.
"
Afrikaans,"My God, sê ek, neem my nie weg in die helfte van my dae nie-  u jare is van geslag tot geslag!
"
Afrikaans,"Elke weg van 'n mens is reg in sy oë, maar die HERE toets die harte.
"
Afrikaans,"En Jesus het omgedraai en haar gesien en gesê: Hou goeie moed, dogter, jou geloof het jou gered. En die vrou het gesond geword van daardie uur af.
"
