LANG,TEXT
Achuar,"Antsu ii Apuri pengkeraitai tusaram nekau asaram, uchi yama akiina muntsun kintajai metek wakera nunisrumek, Yuse chichame nekas pengker aa nu wakerin ataram. Yuse chichamejai tuke uwemrau asaram, atumi ninti kakamtikratasrum turataram.
"
Achuar,"Ii Apaachiri Yus tura ni uchiri Jesucristo nekas chichaman atumin nekamtikramau asa, ni anengkratairi atumniasha nekamtikramawarti tusan, tura atumniasha wait anentramrarti tusan, tura pengker nintimsaram angkan pujustinnasha suramsarti tusan aatjarme.
"
Achuar,"Tura atumin: Juni wayaawairap turaminamtaikia, tura atumi chichamen antutan nakitinamtaikia, nu jeanmayangka tura nu yaktanmayangka jiinkiram ukuktaram. Tura ukuakrum atumi nawe japirum: Nu aints ainaun Yus jiisti tusaram, aints ainau mash nekamtikiataram.
"
Achuar,"Tura waketkiamtai jumchik arus ni nuwari Elisabetka japrukmiayi. Tura japruk cinco (5) nantu jeanmayangka jiintsuk pujumiayi.
"
Achuar,"Yamaikia ii yaanchuik juuntri Abraham nintimrarmi. ¿Yus Abrahaman pachis waruka nuka pengkeraitai timiayi?
"
Achuar,"Tama chicharinak: —Tura Moisés chichaak: Aints papin aar: Nuwarun ukuajai tusa, nuna nuwarin nu papin susa ukuktinuitai ¿waruka nuka timiayi? —tiarmiayi.
"
Achuar,"Tura chicharak: —¡Maj! Ameka anangkartinuitme, tura tsanukratin asam Satanása uchirinme. Tura asam pengker aa nuka mash tsuutame. ¿Warukaya ii Apuri chichame nekas pengker au wainiatmesha tuke inaitsuk paseetai tame?
"
Achuar,"Tamati Moisésa chichame nuikiartin ainau chicharinak: —Nekasam pengker tame, —tiarmiayi.
"
Achuar,"Tura asakrumin mash nungkanmaya ainautirmin Yus atumin uwemtikramratnun akupturmaktata nu wainkatnuitrume.” Yaanchuik Isaías Juankun pachis tu aarmiayi.
"
Achuar,"jakamin nekapnuyajai. Tura nuna nekau asan, Yus Moisésan umirkatin chichaman aints ainau pengker pujusarti tusa akupkau wainiatnak, nu chichamnaka umikchau asan: Wi jakamtaikia Yus wait wajaktiniun surustinuapita, tu nintimsan pujuyajai.
"
Achuar,"Cristo wantintsaing Yus Imiakratin Juankun akupkamiayi.
"
Achuar,"Tinamaitiat Jesús mash aints ainau nintimaurin nekau asa, wína miatrusarka nintimturinatsui tusa nekaamiayi.
"
Achuar,"Tura asamtai Marí wári wajaki jeanmaya jiinki weamtai, jeanam Marín pengker nintimtikrartas pujuinausha nuna wainkar: Iwiarsamunam juutias weatsuash tusar nemariarmiayi.
"
Achuar,"Tura Cristonam uwemratin chichamka timiá pengker asamtai, atumsha pengker aa nuke turataram. Tura asakrumin atumin jiisan, tura atumin jiitsuk yajá pujaknasha, atum pengker turamurmin anturkatasan wakerajrume. Tura mash metek iruntraram Cristo nekasampita tusaram chikich ainausha Cristonam uwemratin chicham mash metek nintimsaram ujaktaram.
"
Achuar,"Nunia ataksha Jesús iin nuitamak: “Aints Yusen nemarin amin pasé awajtamatikia, amek ningki akankam chichasta. Tura nijai chichaakum, ni pasé turamuri ujakta. Turakum ni anturtamkamtaikia, nu aintska uwemrati tusam yaingkume.
"
Achuar,"Nintimrataram. Aints yamai nuwan nuwatmatai, ni amikrisha taa, nu mai tsaniasar wajainaun wainak, tura ni amikri etsermaun antuk nukap waraawai. Atumsha Jesús pachisrum etseru wearme nuna antukan, wisha nunisnak nekasan nukap waraajai.
"
Achuar,"Tamati aints ainau Jesúsa chichamen antukar nukap nintimraru asaramtai, sacerdote juuntri ainausha, tura Moisésa chichame nuikiartin ainausha nuna antukar Jesúsan shaminak: ¿Jesús itiurak maawaintai? tusar chichaman najatawarmiayi.
"
Achuar,"Tura yaanchuik Yuse chichamen etserin ainau: Yus akupkamu Mesías tutai wait wajaktinuitai tusa, ni chichamen etsernun Yus nunaka aamtikramiayi. Tura asamtai atum Jesús mau asaram, nu chichamka umikuitrume.
"
Achuar,"Tura atumka Cristo miatrusrumek umirkurminkia, nuniangka chikich ainau nangkamiar Cristonuitjai tinayat, Criston umirtsuk pujuinamtaikia, ni turamuri pachisar chicharkatnuitji.
"
Achuar,"Tura asakrin Romanmaya Cristonu ainau ii winamun pachisar antukaru asar, sumatinam “Apio Sumati” tutainum jear, nuni ingkiunikmiaji. Tura chikich ainau Romanmaya jiinkiar, “Kampatam Kanuti Jea” tutainum wininau nuni ingkiunikmiaji. Tura asamtai Pablo Yusen maaketai tusa pengker nintimias wajamiayi.
"
Achuar,"Yuse awemamuri peema timianu paan tsantramiayi. Tura ni entsatiri nekas puju jiitsumir amiayi.
"
Achuar,"Ii Apaachiri Yus mash nungkanmaya ainautin uwemtikramratas ni Uchirin akupturmaku asamtai, iikia nu nekau asar, nu chichamsha aints ainau ujaaji.
"
Achuar,"Tamati aints nuna antukaru ainau chicharinak: —Tu amataisha ¿yaachik nuniasha uwemramnawaita? —tiarmiayi.
"
Achuar,"Tinamaitiat Pedro Juanjai aiminak: —¿Atum umirkatasar Yus umirtsuk pujusminkai? ¿Yus nunasha wakerawak? Atumek nintimrataram.
"
Achuar,"Tura ni wejmakrin tura ni makuincha chikich naari aarmaun wainkamjai. Nu aarmauka nuwaitai: “Mash Apu Ainau Apurintai. Tura Mash Juun Ainau Juuntrintai.”
"
Achuar,"Wina irutkamur mash amin pengker pujusta tusar chichaman akupturminawai. Cristonu ainau iin anenminak pujuina nu pengker pujustaram tita. Atumnasha mash Yus yainmakarti. Maaketai.
"
Achuar,"Tura iin jiyatmaktas winitramtsujiash tusaram shamayatrum, ni tímia nuka mash miatrusrumek umirkamiarume. Tura asakrumin Tito nuna nintimias nukap waraawai.
"
Achuar,"Tu tinam Jesús niin jiis kakar chicharak: —¿Atumi ninti warukuki tusarmeka nekaamatsrumek? Wikia aintsutiatnak Yus akupkamu asan, aints ainaun mesratasnaka tachamiajai. Antsu aints ainaun uwemtikratasan tawitjai, —timiayi.
"
Achuar,"Yuse Uchiri Jesucristo yaanchuik ju nungkanam taa: Yus nekas puja nuka tu pujawai tusa nekamtikramamiaji. Tura asar Jesucristo nekas Yuse Uchiri aa nujai tsaniasar pujaji. Niisha tuke pujuu asa, iincha pujut nangkankashtinun suramji tusar nekaji.
"
Achuar,"Tura nunak jukiaru asar, napchau nintimrar ajartinun jiisartas weriarmiayi, tura jeariar ajartinun jiyainak:
"
Achuar,"Tura nekasan pengker aa nuna turatatjai tayatun, nunaka turatsjai. Antsu tunau turashtatjai tayatun tunaunaka turajai.
"
Achuar,"Nuna tusa Pablo judío juuntri iruntramunam saduceo ainau fariseo ainaujai pachinirarun wainkamiayi. Saduceo ainau nintiminak: Jakau ainau ataksha iwiaaku pujusartaska nantakchartinuitai, tura Yuse awemamuri atsuinawai, tura wakancha pengké atsuinawai, tinu armiayi. Antsu fariseo ainauka nunaka pachisar: Nuka mash ainawai, tinu armiayi. Pabloka nunaka nekaa kakar chichaak: —Wi wear ainautiram, wikia fariseo aintsuitjai. Tura fariseo uchirinjai. Tura asan jakau ainau ataksha nantakiar iwiaaku pujusartinuitai tajai. Wikia tu tinu asamtai, wína chichamrun nekartuwartas juni iruntrari, —timiayi. Nuna tamati fariseo ainau saduceo ainaujai chicharnainak metekka nintimtsuk kanakar wajasarmiayi.
"
Achuar,"Turamtai ii Apuri Cristo timiaurin nintimramjai. Nu chichamka nuwaitai: ‘Juan aints ainaun nekas entsanam imaimiayi. Tura Yuse Wakani atumi nintin piatramkatatrume,’ ii Apuri timiayi.
"
Achuar,"Wína chichamur umirtuktaram tajarme nuka nuwaitai: Wi atumin aneajrume nunisrumek aneenitaram.
"
Achuar,"Tura Filólogoncha, tura Juliancha, tura Nereoncha, tura ni umajincha, tura Olimpasnasha, tura Cristonu ainau nijai iruntrar pujuinauncha mash chichaman akuptinajai.
"
Achuar,"“Yatsur ainautiram, nusha nekaataram: Jesús atumi tunaarin sakturmaru asamtai, nu chichaman atumin etserkaruitai. Moisés umirkatin chichamka umirkayatrumek, atumi tunaaringkia sakarchamnawaitrume. Antsu Jesús nekasampita takurminka, atumi tunaarinka mash sakturmartinuitrume.
"
Achuar,"Iwianch uchirun engkemtua kakar untsumtiku weawai. Tura wichiptur wajasti tusa tura jangken sauran kapukja apaati tusa, pasé awajuweawai. Tura pengké akupuweatsui.
"
Achuar,"Nuna tina piningkian achik, Yusen maaketai tusa, ni nuiniatiri ainaun suak: —Ataksha ju nungkanam uva yumirin amurchatnuitjai. Antsu Yuse pujutirin jean ataksha amurtinuitjai tajarme. Tura asamtai ju pining jukiram sunaisaram amurtaram, —timiayi.
"
Achuar,"Antsu Cristo atumjai pujamtaikia, atum tunaarintin asaram, waitnasrum jakarmesha, Cristo atumi tunaarin sakturmaru asamtai, atumi wakaningkia tuke iwiaaku pujustinuitai.
"
Achuar,"Antsu chikich ainaun aneauka nekas paaniunam pujawai. Tura asamtai chikich aints nu aintsnaka tunaanaka pengké takamtiktsui.
"
Achuar,"—¿Ju aints ainausha itiurkatjik? Jerusalénnum pujuinau mash nu aintsun tsuwarchamniau waininayat tsuwarmaurin nekainawai. Tura asaramtai: Waitaitai tichamnawaitji.
"
Achuar,"Tamati Jesús mai uwejejai wainmichu jiin ataksha antinkamiayi. Tura antinkam ataksha pangkai jiimias, nuniangka tsaar mash paan wainmakmiayi.
"
Achuar,"Tura chicharinak: —Wait aneasam nu aints juni Jerusalénnum weti, tusam akupkata, —tiarmiayi. Jinta nakakar maami, tu nintimsar nunaka tiarmiayi.
"
Achuar,"Tura nuna antukmin ainau nekaawarti tusa, Jesús nuikiartutai chichamchaujaingkia aints ainaunka pengké ujakchamiayi. Antsu ni nuiniatiri ainaujai kanakar pujusar: Nuna takun tajai tusa, nuikiartutai chichaman nekamtiknuyayi.
"
Achuar,"Tura wína inatir aishmang ainauncha, tura nuwa ainauncha wína Wakantrunka akuptuktinuitjai. Tura asamtai wína chichamrun etserkartinuitai.
"
Achuar,"Tura nu nungkanam wekaa wekaaka, Cristonu ainaun: Cristo miatrusrumek umirkataram tusa, nunia ukuki, Grecia nungkanam wemiayi.
"
Achuar,"Tura fariseo ainau Moisésa chichame nuikiartin ainaujai Jerusalénnumia tariar, Jesúsan iniinak:
"
Achuar,"Turamtai Yus najanamu ainau mash nayaimpinmasha, tura nungkanmasha, tura nungka nitkarin pujuinausha, tura juun entsanam pujuinausha chichainak: “Juun apu keemtairin keta juka Uwija Uchirijai metekaitai. Ni tuke maaketai timinuitji. Tura tuke: Ameketme juuntam timinuitji. Tura: Ameketme kakarmam tusar, tuke inaitsuk pengker awajsarminuitji,” tinaun antukmajai.
"
Achuar,"Yuse chichame tu aarmau asamtai, atumi nemase yaparinamtaisha yurataram, tura kitaminamtaisha umutisha artaram. Tu pujakrumka, atumin pasé awajtamina nu inatsaartinuitrume.
"
Achuar,"Tuuka nintimrachmin ainayat: “Pengker aa nuna wainkartas wakerinakka ¿waruka tunau turutskesha?” nangkamiar anangkinak tinawai. Aints ainau wína pachitsar tsanurinak: “Tunau aa nu turakrumka pengker aa nu wainkatatrume,” tu nuikiartawai, atumin anangraminak tinawai. Tu tinu asar, nekasar wiasmamkartin ainawai.
"
Achuar,"Yus ni Uchirin aneau asa, ninu aa nuna mash inarti tusa akupkamiayi.
"
Achuar,"Kuikiartin ainautiram antuktaram. Atumka nukap wait wajaktin asaram, kakaram juutkamaikiakrum, wake mesekrum atumi wait wajaktintri nintimrataram.
"
Achuar,"Tura asan nu wait wajamurun jurutkit tusan, ii Apurin kampatman seamiajai.
"
Achuar,"Tura Yuse paaniuri jiirun kusumtikruru asamtai, wikia nantakin wainmaktatkaman tujinkamiajai. Tura wainmachu asamtai, wijai wekajinau uwejrun tap achirkar Damasconam umatiarmiayi.
"
Achuar,"Wikia ju nungkanmayan pachisan chichaamtai, nekasampita tachakrumka ¿itiur nayaimpinmayan pachisan etsermausha antukrum nekasampita titarmek?
"
Achuar,"Pilato Josén: —Jesúsa namangke jukita, —tamati, José we Jesúsa namangken numinmaya kuaki, tarachjai kangkarmiayi. Nunia jakau iwiartai pampa taimunam iwiarsamiayi. Nu iwiartainum aints kichkisha iwiarsachmauyayi.
"
Achuar,"Tinamtai Judas Yus seatai juun jeanam nu kuikian nangkimiá japa ukuki, nunia jiinki we, naekjai kuntujen jingkiama, nunia tsekengki nema iyaar jakamiayi.
"
Achuar,"¿Mesíasan pachisar aararmia nuka nekaschaukai? Yus akupkamutiat nayaimpinmaka watsuk ¿nekas wait wajakchatnukai? —timiayi.
"
Achuar,"Yuska ni Uchirin suritramtsuk iin akupturmaku asamtai, iikia tuke inaitsuk Yuska maaketai tiarmi.
"
Achuar,"Moisés iin chichaman akupturmak: Nuwa tumauka kayajai tukur maatnuitai, tu aatramramiaji. ¿Tura amesha warinme? —tu iniasarmiayi.
"
Afrikaans,"As 'n mens opstaan om u te agtervolg en u lewe te soek, mag die siel van my heer dan saamgebind wees in die bondeltjie van die lewendes by die HERE u God; maar mag Hy die siel van u vyande uit die holte van die slinger wegslinger.
"
Afrikaans,"En Samuel sê aan die hele volk: Sien julle hom wat die HERE uitgekies het? Want daar is nie een onder die hele volk soos hy nie. Toe juig die hele volk en sê: Mag die koning lewe!
"
Afrikaans,"afguns, moord, dronkenskap, brassery en dergelike dinge, waarvan ek julle vooraf sê, soos ek al vroeër gesê het, dat die wat sulke dinge doen, die koninkryk van God nie sal beërwe nie.
"
Afrikaans,"En die God van vrede sy met julle almal! Amen.
"
Afrikaans,"En Isbóset het gestuur en haar van die man, van Páltiël, die seun van Lais, afgeneem.
"
Afrikaans,"Dit is in my mag om julle skade aan te doen, maar die God van julle vader het verlede nag met my gespreek en gesê: Pas nou op om met Jakob geen goed of kwaad te spreek nie.
"
Afrikaans,"En kyk, Ek gee aan die kinders van Levi al die tiendes in Israel as erfdeel vir hulle dienswerk wat hulle verrig, die dienswerk van die tent van samekoms.
"
Afrikaans,"Toe Esau veertig jaar oud was, het hy Judit, die dogter van Beëri, die Hetiet, vir hom as vrou geneem, en Basmat, die dogter van Elon, die Hetiet.
"
Afrikaans,"En toe Pilatus van Galiléa hoor, vra hy of die man 'n Galiléër is.
"
Afrikaans,"Hulle tong is 'n moordpyl; dit spreek bedrog; met die mond spreek hulle van vrede met hul naaste, maar in hul binneste beraam hulle listige planne.
"
Afrikaans,"En Joab antwoord en sê: Dit is ver, ver van my, dat ek te gronde sou rig en dat ek sou verwoes!
"
Afrikaans,"En as daar tien man in een huis oorgebly het, sal hulle sterwe.
"
Afrikaans,"en het gespeel op sy wêreldrond, en my verlustiginge was met die mensekinders.
"
Afrikaans,"Alhoewel die vyeboom nie sal bloei en aan die wingerdstokke geen vrug sal wees nie, die drag van die olyfboom sal teleurstel en die saailande geen voedsel oplewer nie, die kleinvee uit die kraal verdwyn en geen beeste in die stalle sal wees nie--
"
Afrikaans,"en sê: Suiwer is my leer, en rein is ek in u oë?
"
Afrikaans,"en Ek sê vir julle dat selfs Salomo in al sy heerlikheid nie bekleed was soos een van hulle nie.
"
Afrikaans,"Maar hulle sê: Leuens! Vertel ons tog. En hy antwoord: So en so het hy met my gespreek en gesê: So spreek die HERE: Ek salf jou as koning oor Israel.
"
Afrikaans,"Bly vannag oor; en as hy jou môre wil los, goed, hy kan los; maar as hy nie lus het om jou te los nie, dan sal ék jou los, so waar as die HERE leef! Bly lê tot môre.
"
Afrikaans,"En in die sesde maand is die engel Gabriël deur God gestuur na 'n stad in Galiléa met die naam van Násaret,
"
Afrikaans,"Maar die volk het daar gesmag na water, en die volk het teen Moses gemurmureer en gesê: Waarom het u ons dan uit Egipte laat optrek om my en my kinders en my vee van dors te laat omkom?
"
Afrikaans,"En die werke van die vlees is openbaar, naamlik owerspel, hoerery, onreinheid, ongebondenheid;
"
Afrikaans,"En hulle sê vir hom: Bly stil, sit jou hand op jou mond en gaan saam met ons, en wees vir ons 'n vader en 'n priester: is dit beter vir jou om priester te wees vir die huis van een man of om priester te wees vir 'n stam en 'n geslag in Israel?
"
Afrikaans,"want dit is 'n lieflike krans vir jou hoof en sierlike kettings vir jou hals.
"
Afrikaans,"Laat ons dan nie slaap soos die ander nie, maar laat ons waak en nugter wees.
"
Afrikaans,"Luister, my geliefde broeders--het God nie die armes van hierdie wêreld uitverkies as rykes in die geloof en erfgename van die koninkryk wat Hy beloof het aan die wat Hom liefhet nie?
"
Afrikaans,"En jy moet vir die HERE jou God as pasga kleinvee en beeste slag, op die plek wat die HERE sal uitkies om sy Naam daar te laat woon.
"
Afrikaans,"Hulle moet ook al die gereedskap neem waarmee hulle diens in die heiligdom doen, en dit op 'n pers doek neerlê en met 'n dekkleed van robbevelle toemaak en dit op die draagbaar sit.
"
Afrikaans,"Elke goeie gif en elke volmaakte gawe daal van bo af neer, van die Vader van die ligte, by wie daar geen verandering of skaduwee van omkering is nie.
"
Afrikaans,"Dan sal ons ons dogters aan julle gee, en ons sal julle dogters vir ons neem; en ons sal by julle woon en een volk word.
"
Afrikaans,"Wees dan nou nie bevrees nie: ék sal julle en julle kinders onderhou. So het hy hulle dan getroos en na hulle hart gespreek.
"
Afrikaans,"As jy die grond bewerk, sal dit sy vermoë aan jou nie meer gee nie; 'n swerwer en vlugteling sal jy wees op die aarde.
"
Afrikaans,"die seuns van Merári: Magli en Musi; die seuns van Magli: Eleásar en Kis.
"
Afrikaans,"En die seuns van Gam was: Kus en Misraim en Put en Kanaän.
"
Afrikaans,"'n Wyse seun luister na die tug van die vader, maar 'n spotter hoor nie na berisping nie.
"
Afrikaans,"In die eerste maand, op die veertiende van die maand, teen die aand, is die pasga van die HERE;
"
Afrikaans,"Daarna het Salomo die oudstes van Israel en al die stamhoofde, die familie-owerstes van die kinders van Israel, by koning Salomo in Jerusalem byeen laat kom om die verbondsark van die HERE uit die stad van Dawid, dit is Sion, op te bring.
"
Afrikaans,"Hoe lank sal die goddelose, o HERE, hoe lank sal die goddelose jubel?
"
Afrikaans,"oor Sébulon was Jismája, die seun van Obádja; oor Náftali was Jérimot, die seun van Asriël;
"
Afrikaans,"En hulle het opgetrek en die land verken van die woestyn Sin af tot by Rehob, na die ingang van Hammat--
"
Afrikaans,"Hy sal nie skreeu of uitroep of sy stem op die straat laat hoor nie.
"
Afrikaans,"en aan die koning gesê: Mag die koning ewig lewe! Waarom sou my aangesig nie bedroef wees nie, terwyl tog die stad waar my vaders begrawe is, woes lê en sy poorte deur vuur verteer is?
"
Afrikaans,"kyk dan uit na die beste en betroubaarste van die seuns van julle heer, en sit hom op die troon van sy vader en veg vir die huis van julle heer.
"
Afrikaans,"Sihon, die koning van die Amoriete, want sy goedertierenheid is tot in ewigheid.
"
Afrikaans,"En dit is ook in julle wet geskrywe dat die getuienis van twee mense waar is.
"
Afrikaans,"Daarom, wie meen dat hy staan, moet oppas dat hy nie val nie.
"
Afrikaans,"En Ek sal hierdie stad beskut om dit te verlos, om My en om my kneg Dawid ontwil.
"
Afrikaans,"Wees bly saam met Jerusalem en juig oor haar, almal wat haar liefhet! Wees vrolik saam met haar, baie vrolik, almal wat oor haar treurig gewees het!
"
Afrikaans,"Hieroor het baie van sy dissipels teruggegaan en nie meer saam met Hom gewandel nie.
"
Afrikaans,"Die ark van God is ook geneem, en die twee seuns van Eli, Hofni en Pínehas, het gesterwe.
"
Afrikaans,"Toe neem Abraham kleinvee en beeste en gee dit aan Abiméleg; en hulle twee het 'n verbond gesluit;
"
Afrikaans,"En dit nie alleen nie, maar hy is ook deur die gemeentes gekies as ons reisgenoot in verband met hierdie liefdewerk wat deur ons berei word, tot die heerlikheid van die Here self en as bewys van julle bereidwilligheid,
"
Afrikaans,"Die woorde van 'n man se mond is diep waters, 'n stroom wat bruis, 'n fontein van wysheid.
"
Afrikaans,"En hy wat in besit van die bangoed aangewys is, moet met vuur verbrand word, hy met alles wat aan hom behoort, omdat hy die verbond van die HERE oortree en 'n skanddaad in Israel begaan het.
"
Afrikaans,"En daar is nog baie ander dinge wat Jesus alles gedoen het; maar as hulle een vir een beskrywe moes word, sou die wêreld self, dink ek, die geskrewe boeke nie bevat nie. Amen.
"
Afrikaans,"Halleluja! Alef. Ek wil die HERE loof van ganser harte; Bet. in die kring van die opregtes en in die vergadering.
"
Afrikaans,"Maar hy antwoord: U mag nie verslaan nie. Sou u dan verslaan die wat u met u swaard en u boog as gevangenes weggevoer het? Sit aan hulle brood en water voor, dat hulle kan eet en drink en na hulle heer kan trek.
"
Afrikaans,"My seun, luister na my wysheid, neig jou oor tot my insig,
"
Afrikaans,"en hy moet sy hand op die kop van die sondoffer lê en die sondoffer slag op die plek van die brandoffer.
"
Afrikaans,"En dit het Hy gesê om aan te dui deur hoedanige dood hy God sou verheerlik; en toe Hy dit gespreek het, sê Hy vir hom: Volg My.
"
Afrikaans,"En as daar van die diere wat julle as voedsel dien, doodgaan, sal hy wat aan die aas raak, tot die aand toe onrein wees;
"
Afrikaans,"Hulle wagte is almal blind, hulle merk niks nie; hulle is almal stom honde wat nie kan blaf nie; wat dromerig lê, lief is om te sluimer.
"
Afrikaans,"Daarna het die HERE op daardie selfde dag met Moses gespreek en gesê:
"
Afrikaans,"En die manne van Israel het 'n afspraak met die hinderlaag gehad dat hulle 'n groot rookwolk uit die stad moet laat optrek.
"
Afrikaans,"Daarop het die profeet Hanánja die juk van die nek van die profeet Jeremia afgeneem en dit verbreek.
"
Afrikaans,"En die verdere geskiedenis van Joas en alles wat hy gedoen het, en sy magtige dade, hoe hy teen Amásia, die koning van Juda, geveg het, is dit nie beskrywe in die Kroniekboek van die konings van Israel nie?
"
Afrikaans,"wat ons gesien en gehoor het, verkondig ons aan julle, sodat julle ook gemeenskap met ons kan hê; en ons gemeenskap is met die Vader en met sy Seun, Jesus Christus.
"
Afrikaans,"en Hy het hongeriges daar laat bly, en hulle het 'n stad gestig om in te woon.
"
Afrikaans,"Samek. Die HERE ondersteun almal wat val, en Hy rig almal op wat neergeboë is.
"
Afrikaans,"As julle in My bly en my woorde in julle, sal julle vra net wat julle wil hê, en julle sal dit verkry.
"
Afrikaans,"As daar dan enige troos in Christus is, as daar enige vertroosting van die liefde, as daar enige gemeenskap van die Gees, as daar enige innige tederheid en ontferming is,
"
Aguaruna,"Makichik aents tsawantan mamikia: Wika jujú tsawantin Apajuin ememattajai, takug betek umiktí, nuna dutikak Apajuinak ememattatui. Nunisag ashí tinamag yuwina dushakam dutikatnume, nuna dutikainak Apajuinak ememattatui, wagki Apajuin see tusa yuwidau asag. Ashí tinamag yuwinatsu dushakam dutikatnume, nuna dutikak Apajuinak ememattatui, wagki ditashkam Apajuin see tusag yuwidau asag.
"
Aguaruna,"Kristu maa ukusbaun Apajuí inankiuwai, nunin asamtai tikich aidau jakaush nantagtin ainawai tusa etsejuinag nu, atum dekaskechui tuinajum nuniakuig, untsu jutiik Apajuik wainka etsegtukji. Atum jakauk nantagchatnai tajum dutsu dekasketai.
"
Aguaruna,"Dekas nayaimpinum kabaush wajiin emeskamtai megkaemainchau, nuniachkush kawanchjumainchau, kasashkam wayaa kasamainchauwa nui wiyakchameatajum.
"
Aguaruna,"“Aents wi takaag nujai shiig aneas juwainachuk mina shiwagmatuinawai, nunisag aents Apajuí chichamen etsegbaunash yainchagtaik kuashat aents uweemainun megkagainawai.
"
Aguaruna,"Nuniak Jisus ni jintintaiji aidaun: —Dekas tajime: Shiig kuashat aents aidau Apajuí minaish inamjati tusa atsumainawai, tujash ujumchikiuchi yamajam chichama juna etsejuidauk,
"
Aguaruna,"Atum uchigtin aidautigmeshkam uchijum takaamujinkish, jintinkumkesh kajemainuk chichagkaigpa, junik anentaimá pujuinum.
"
Aguaruna,"¡Anentainkachu, wainmachu aidauwah! ¿Dekas imanush tuwaita orokaih, nuniachkush jega Apajuí ememattai oron pegkeemtika duchaukaih?
"
Aguaruna,"Nui ejentag achijag, nuigtushkam jimag magkagtinun achijag, Jisusan ejapeawag awajawajui.
"
Aguaruna,"Dekas tajime: Aents aidau uchi mina anentaimjutuina imanis anentaimjutuinachuk Apajuí inamak amain ainatsui.
"
Aguaruna,"Nuna pachis Apajuí etsegtin Jeremías agak: “Jukiaje treinta kuichkin Israel aents aidau imaan akik atí tibaun,
"
Aguaruna,"Nuna tusa nui pekajuidaun ayampatua: —Jujú ainawai mina dukug, mina yatsug aidauk.
"
Aguaruna,"Kashinia duwishkam daseg senchi dasentu asamtai, lanchanum wají chimpiamunak jiig utsaidiagmayi.
"
Aguaruna,"Nuna antukag Jisusa patayí aidau jukitasag kautuawaju, anentainkachu wajas wekaetsuash tusag.
"
Aguaruna,"Nuniau asam pegkegchau anentaimam nu idaikum Apajuí ausata. Ame anentaimsam tium nunash tsagkugtamain achaintash.
"
Aguaruna,"Nuniai niina jintintaiji aina nuwiya, makichik Jisusa aneetaijiya nunú yujumak yuwamunum Jisusai ayaumas yuwak eketu.
"
Aguaruna,"Felipek Azotonum wantinak, ashí yaaktanak nagkaetsuk Jisusai uwemtikagtauk tusa chicham yamagma nuna chichá chichagkagtakua Cesareanum jegauwai.
"
Aguaruna,"Nunittaman Moisés wainak puyatkau, nunik shiig wainkatatus adijtatman Apajuí untsuká:
"
Aguaruna,"Wi dekas pegkegchau takasú asan maam amainaitkunuk, mantuawaipajum tumamaitsujai, tujash mina pachitus wainak tujutuina aniaigkik, makichik aentskesh ditaig sujutmain ainatsui. Wika dekas Roma apujiya duke chichaman dekagtuati tusan segajame, —timayi apun.
"
Aguaruna,"Nunú peegkak kaya jaspe tutaya duwi peegmagbauyi. Untsu yaaktak ayatak orok najanamuyi, iman asa vidrio saawi tsuwatchauwa imanuyi.
"
