LANG,TEXT
Achuar,"Tura jakamunmaya nantaktin pachisrum nekaatasrum wakerakrumka ¿atumka jakaru ainaun pachis Moisés papin aarmia nu aujchaukitrum? Numi jangkirtin kapaarmia nuni Yus Moisésan chicharak: “Abrahama Yusrinka wiitjai. Tura Isaaca Yusrinka wiitjai. Tura Jacobo Yusrinka wiitjai,” timiayi. Nu aints yaanchuik jakaru ainayat, tuke iwiaaku ainawai, Yus timiayi.
"
Achuar,"Tumakrin Jesús chichartamak: —Wiitjai, shamrukairap, —turammiaji.
"
Achuar,"“Yus Moisésan: ‘Jear tarach najanamu jeartukta tusan, wisha inaktustatjame,’ tinu asamtai, ii juuntri ainau aints atsamunam Yusjai iruntai jean Yus tímia nunisarang jeamkarmiayi.
"
Achuar,"Nuna tusa ukuki Galileanam juwakmiayi.
"
Achuar,"Tura asa wína nemasur ainaun Yus nepetkati tusa, Jesús nuna nakak pujawai.
"
Achuar,"Yaanchuik Moisésa chichamen umirtsuk pujuinamtai, aints jimiarchiksha, tura kampatmaksha nu aints pasé turamurin wainkar, apu ainau ujakrum turataram, Yus tinu asamtai, nu aintsun wait anentsuk kayajai tukuar main armiayi.
"
Achuar,"Tamati Marísha nuna antuk, wári wajaki Jesúsan jiistas wemiayi.
"
Achuar,"Juan kamiyu uren kachumnuyayi. Peetirincha nuwap najanamun peeyayi. Tura manchincha yuyayi. Tura wapasa yumirincha uminuyayi.
"
Achuar,"Tura asaramtai Estebankan suwirpiaku jiisar, chikich ainaun wainkar, kanakar pujusar kuikian susar: —Atumka tsanumkuram chicharkuram: Au aintska Moisésan pachis pasé chichasmayi, tura Yusen pachis pasé chichasmayi titaram, —tusar akikiarmiayi.
"
Afrikaans,"En toe die sewe donderslae hulle stemme laat hoor het, wou ek skrywe; maar ek het 'n stem uit die hemel vir my hoor sê: Verseël wat die sewe donderslae gespreek het, en skryf dit nie op nie.
"
Afrikaans,"Maar Onan het geweet dat die nageslag nie syne sou wees nie; daarom het hy, elke keer as hy by die vrou van sy broer ingaan, dit op die grond verderwe om vir sy broer geen nageslag te gee nie.
"
Afrikaans,"Die kinders van Israel is ook gemonster en van lewensmiddele voorsien, en het hulle tegemoetgetrek; en die kinders van Israel het teenoor hulle laer opgeslaan soos twee klompies bokke, terwyl die land vol Arameërs was.
"
Afrikaans,"En Dawid het dit baie benoud gehad, want die manskappe het gepraat om hom te stenig; want die siel van al die manskappe was verbitterd, elkeen oor sy seuns en sy dogters; maar Dawid het homself versterk in die HERE sy God.
"
Afrikaans,"Die wagte wat in die stad rondgaan, het my aangetref. Het julle my sielsbeminde nie gesien nie?
"
Afrikaans,"en Eljoënai en Jaäkóba en Jesohája en Asája en Adiël en Jesímiël en Benája
"
Afrikaans,"Wat wil julle beraam teen die HERE? Hy maak daar 'n einde aan; die benoudheid sal nie twee maal opkom nie.
"
Afrikaans,"En Hy het hulle in stand gehou vir altyd, vir ewig; Hy het 'n wet gegee wat geeneen oortree nie.
"
Afrikaans,"Toe aan Josua geboodskap en gesê is: Die vyf konings is gevind: hulle kruip weg in die spelonk by Makkéda--
"
Afrikaans,"Want daar is geen towery teen Jakob of waarsêery teen Israel nie. Nou sal van Jakob en van Israel gesê word wat God gedoen het.
"
Afrikaans,"toe Hy die wolke daarbo bevestig het, toe die bronne van die wêreldvloed sterk geword het;
"
Afrikaans,"Toe kom Agab in sy huis, verbitterd en toornig oor die woord wat Nabot, die Jisreëliet, met hom gespreek het, naamlik: Ek mag nie die erfdeel van my vaders aan u gee nie. En hy het op sy bed gaan lê en sy gesig omgedraai en geen brood geëet nie.
"
Afrikaans,"Toe Pínehas, die priester, en die owerstes van die vergadering, die stamhoofde van Israel wat saam met hom was, die woorde hoor wat die kinders van Ruben en die kinders van Gad en die kinders van Manasse gespreek het, was dit goed in hulle oë.
"
Afrikaans,"Gaan dan heen, maak dissipels van al die nasies, en doop hulle in die Naam van die Vader en die Seun en die Heilige Gees; en leer hulle om alles te onderhou wat Ek julle beveel het.
"
Afrikaans,"Of hoe kan iemand in die huis van 'n sterk man ingaan en sy goed roof, as hy nie eers die sterk man geboei het nie? En dan sal hy sy huis beroof.
"
Afrikaans,"En Ek sal my hand teen hulle uitstrek en sal die land 'n wildernis maak en 'n woesteny, van die Woestyn af tot by Ribla in al hulle woonplekke. En hulle sal weet dat Ek die HERE is.
"
Afrikaans,"Maar vra tog vir die diere, dat hulle jou leer; en die voëls van die hemel, dat hulle jou te kenne gee;
"
Afrikaans,"Dan moet die oudstes van dié stad die man neem en hom tugtig
"
Afrikaans,"En Saul het nader gekom na Samuel binne-in die poort en gevra: Wys my tog waar die huis van die siener is?
"
Afrikaans,"Dink aan die dae van die ou tyd, let op die jare, van geslag tot geslag; vra jou vader, dat hy jou dit bekend maak; die ou mense, dat hulle jou dit sê.
"
Afrikaans,"Baie van hulle het dan ook gelowig geword, en van die aansienlike Grieke 'n groot aantal, vroue en manne.
"
Afrikaans,"Wee julle, skrifgeleerdes en Fariseërs, geveinsdes, want julle trek rond oor see en land om een bekeerling te maak; en as hy dit geword het, maak julle hom 'n kind van die hel, twee maal erger as julle self.
"
Afrikaans,"Want soos die Vader die dode opwek en lewend maak, so maak ook die Seun lewend wie Hy wil.
"
Afrikaans,"Ja, ek het hulle vernietig en hulle verbrysel, sodat hulle nie weer opgestaan het nie, maar onder my voete geval het.
"
Afrikaans,"Toe het hy een uit die koninklike geslag geneem en met hom 'n verbond gesluit en hom 'n eed opgelê, maar die magtiges van die land het hy weggeneem;
"
Afrikaans,"hulle grondgebied was: van Mahanáim af, die hele Basan, die hele koninkryk van Og, die koning van Basan, en al die Jaïrsdorpe in Basan, sestig stede;
"
Afrikaans,"As 'n mens opstaan om u te agtervolg en u lewe te soek, mag die siel van my heer dan saamgebind wees in die bondeltjie van die lewendes by die HERE u God; maar mag Hy die siel van u vyande uit die holte van die slinger wegslinger.
"
Afrikaans,"Ek het nog nie klaar in my hart gespreek nie of daar het Rebekka uitgekom met haar kruik op die skouer en na die fontein afgedaal en geskep. Ek het toe vir haar gesê: Laat my tog drink!
"
Afrikaans,"By die begin van jou smekinge het 'n woord uitgegaan, en ek het gekom om dit mee te deel, want jy is 'n geliefde man; gee dan ag op die woord en verstaan die gesig.
"
Afrikaans,"En die boodskapper het gegaan en aangekom en aan Dawid alles vertel wat Joab hom opgedra het.
"
Aguaruna,"Nui kanajag kashikmasag nagkaemakmag, higuera ashí kagkapejai kukag wajattaman wainkajui.
"
Aguaruna,"Duwi juwi pujusnush shiig emetmamjan, mina inastumaina nunak takatsuk pujusta tusan wakegajai, wi aaja pujamun waituinak, tikich aents aidaush minaiyan unuimajag Kristu imanjiya nunash shiig dekaatnume, mina iwaaku jigkiagmataish, nuniachkush mantuawagmataishkam tusan.
"
Aguaruna,"Jutiik pegkeg takasbaunum uwemkachu asaja, makichkish ii emematmamainuk atsugtamji.
"
Aguaruna,"Duwi Apajuí see tusa ashí ii yuwamuk iinishkam pegkejai, ni pegkejai tiu asamtai.
"
Aguaruna,"Tutai dushikidau. Tujash nigka nuna ti, ashí aents nui batsatunak jiijá, nuwauchi apají, dukují, nuigtú ni jintintaiji kampatum aidaujai utsanauwai nuwauch jaka tepamunum.
"
Aguaruna,"Nuigtú chichaak: “Yamaik ashimnake. Witjai nagkamsan ashí wají aidaun najankaunuk, tuja wikitjai nu wají aidauk nagkanjati titinaitag nunashkam, aents kitabaunak yumi pujutá sukagtin pukuni jiina nuwiyan wainkauch agtatjai.
"
Aguaruna,"Apajuik ashí pegkeg aina nunak amainawai, dita atsumaina duka imanisag ajitnume, nunitai tikich aents atsumaina nunash yaigtinme tau asa.
"
Aguaruna,"jega Apajuí ememattainum wayaa, pag imá sacerdotek yuwati tibauwa nuna juki, niina kumpají aidaujai yuwawajua duka? —tau.
"
Aguaruna,"Apu Jisusa iyashí tawa nuna shiig dekatsuk, anentaimkas yuwak, umutnash umakug, ni suwimak juwaku waittsatnujin yuwak nunimainai.
"
Aguaruna,"Aikasmek Trifena, Trifosajai Jisukristu takatjin takainak batsata nu, tuja iina aneetai ubag Pérsida Apu Jisusdaun shiig senchi takasua dushakam kumpamjutuatajum.
"
Aguaruna,"Dekas nayaimpinum kabaush wajiin emeskamtai megkaemainchau, nuniachkush kawanchjumainchau, kasashkam wayaa kasamainchauwa nui wiyakchameatajum.
"
Aguaruna,"Nuna Jisus tutai kuashat aents: Dekas Apajuí Uchijimpapita, tiajui.
"
Aguaruna,"Nunittaman Moisés wainak puyatkau, nunik shiig wainkatatus adijtatman Apajuí untsuká:
"
Aguaruna,"Juka mina numpag ukaejamunum kuashat aents tudaujin tsagkugnajag uwemkagtina nuna, mina Apag yamagman anagtamawajua nunú uminkatnun iwainawai.
"
Aguaruna,"Jutiik Apajuí chichame etsegbaunum yaimin ainaji. Nunin asaja segajime: Apajuí wait anenkagtamun iwaintugmakua nu shiig dekaajum, ni chichamesh ayatak antukjum idaitsuk unuimagtajum tusan.
"
Aguaruna,"Jisus Wakaní Pegkeji egkemtujam Jordagnumia jiinki wakettai, Wakaní Pegkeji uwegshunum emauwai.
"
Aguaruna,"Nuna ashí jintinkagtua ashimak, ni jintintaiji aidaujai nainnumia akaiki wetai, kuashat aents saetus ashinaidau.
"
Aguaruna,"Duka nunitsuk, Apajuí atumin etegtamjawa duka pegkejam asamtai, atumshakam pegkejam amainaitjume, ashí atum wajuk pujagme nuwishkam.
"
Aguaruna,"Dekas tajime: Yamajam chichama juna ashí nugkanum yujasag etsejuinakush, ju nuwa mina jutija junak tuke pachisag chichatin ainawai.
"
Aguaruna,"Tuinam dita aiinak: —¿Tuwí umiktí tusamea wakegame? —tuidau.
"
Aguaruna,"“¿Atumesh uchijum yujumkan segapaig, kaya sumainkaitjum? ¿Dutikachkugmesh uchijum namakan segapaig, dapi sumainkaitjum?
"
Aguaruna,"Nuniai jega Apajuí ememattainmaya makichik nayaimpinmaya aents jiinki, nunú yujagminum eketa nuna senchi untsuká: “Pai, yamaik tsawantak jegae, nugkanmaya ajak aidau uminag tsamakaja au juuktá”, timayi.
"
Aguaruna,"Tujash imá judío aina nuwigkik maam amaitsui, ashí aents tikich nugkanum batsata nunashkam uwemtikak niina uchijí emakta tau asa, Jisus maam atinun taku tiuwai.
"
Aguaruna,"Tusa idayak: —Wi atumin chichagkagtuktajum tusan ishimkun, wají egkea jutaigmekesh, kuichik, sapat aidaukesh jukigpajum tusan ishiakuitjim duwish, ¿wají atsumjauwaitjume? Tama dita aiinak: —Apuh atsumjachamiaji, —tuidau.
"
Aguaruna,"Dutikakun yaya tuke tsawampauwa nuna susatnaitjai.
"
Aguaruna,"Nuniamunum judío aidau Pascuatin uwijan maawag yuujakú aina nu tsawan tikiju wajasú asamtai, kuashat aents Jerusalén ashinaidau, nui jegawag: Nu jista tsawaakuig pegkediaja jistamtai atí, tibau asamtai nuna umikagtatus.
"
Aguaruna,"Tujash judío dekaskeapi tuinachuk, tikich judiuchu aidaun chicham dekaskechunak tsanuidau, Jisusa nemajuidaun kajegkatnume tusag.
"
Aguaruna,"wagki Apua duka jiyaawai yana ni aneawa nuna pegkejan takastí tusa, suwimkanash suwawai ni uchijí emamujinak” tawa juka kajimatkiumek.
"
Aguaruna,"Aneetaig yatsug aidauh, ubag aidauh, jusha dekachu wajukmaina nunikaigpajum, Apajuí diismak makichik tsawanta duka mil mijana nujai betekai, tuja mil mijana dushakam makichik tsawanta nuninai.
"
Aguaruna,"“Aents senchigtina nuna jeen wayaag makichkish wajiijinak yajutmainchau ainawai nuna jigkatskek, untsu nuna jigkajá ashí wajiijinak yajutmain ainawai.
"
Akawaio,"Serɨ ton si iku'to' pe usauro'nɨsa' eposa'nokon pɨ', utonpa ton amʉ' rʉ'kwɨ, ekorʉkanpai'nokon tanporon ɨri ton apai upun kon mɨrɨ awonsi'kɨ uya'kwarʉ kon ma'tanʉ'sa' iya na'ne', mɨrɨ awonsi'kɨ miyarɨ'nokon wakʉ pe e'nɨto' ya' Papa tʉnamai' e'nɨto' winɨ.
"
Akawaio,"“Oko pe pʉra ɨyeyaton ko'tʉ ta' ayayai'ne' a'kɨrɨ ekonekaka'kɨ ipokon pe rɨ marɨ ɨwesi koro'tau, ɨkota'mato' ya' ɨtʉrʉ iya wapiya, eseru aimenkanin uya ɨtʉrʉ pʉresiman ena', mɨrɨ awonsi'kɨ ɨyeno'ma to' uya pariki'si ta'.
"
Akawaio,"Mɨrɨ a'tai, urupere uya tuna enpa'ka'pʉ tʉnta yapai, eke tuna tʉu'tɨsen pe uri'san e'ma'pʉ winɨ, siya rɨ uri'san ato' pe iya.
"
Akawaio,"Mɨrɨ kasa rɨ marɨ, asa'rɨ ipaikii eponin nʉ'pʉ utɨ'pʉ inke pʉra rɨ mɨrɨ pʉrata e'tonpa'tɨto' pe itʉrawasomase'na, mɨrɨpan uya asa'rɨ rɨ marɨ paikii tonpa'tɨ'pʉ.
"
Akawaio,"Ipan pe ɨsɨ pe to' e'sei'pɨtʉ'pʉ. Mɨrɨ wenai, to' e'nonka'pʉ ɨsipiyapai; Panapas uya Ma' anʉmʉ'pʉ tisakon pe. To' utɨ'pʉ kanau yau Sai'pʉras pona;
"
Akawaio,"Mɨrɨ yau, uri'san esi'pʉ 12 kaisa rɨ wʉipiya mʉn ennoko pɨ' iko'mansa'.
"
Akawaio,"Aya'kwarʉ ke Papa apurɨpɨtʉ auya pe iyesi yau, nai kasa kʉrɨ ɨ'koro'tau'nokon na'ne' ito'ka'nʉ'nin pen uya, “Amen,” ta, tenki tato' auya pɨ' amaimu i'tui'ma pʉra rɨ?
"
Akawaio,"Ka'pon nonka'pʉ iya usewa'noman ku'sa' iya pɨ' mɨrɨ awonsi'kɨ ka'pon nɨrɨ wɨsa' iya pɨ' a'sisa' rʉ'pʉ, to' nekama'po'pʉ, Sises nonkai'ma i'se to' e'to' ya'.
"
Akawaio,"Papa tato' ipɨ' pe ika'sa' pɨ' tʉwɨpʉremasan pe ke'tʉu, to' tonpa ton esi'pʉ kasa; iye'menukasa' na'ne' kasa: “Ka'pon amʉ' ereuta'pʉ enta'nai', mɨrɨ awonsi'kɨ ensii', mɨrɨpan kon e'mʉ'sa'kasa' umanumʉ'pʉ Papa i'tunin nan pen eseru yau,” tawon.
"
Akawaio,"Pena rɨ pu'kena' ton nekama'pʉ kupʉ'pʉ ka'pon amʉ' uya mɨrɨ Sises pɨ'. To' uya iwɨnɨ'pʉ. Kurusu' pona to' uya ipokapɨtʉ'pʉ, mɨrɨpan mo'ka'pʉ tʉron kon uya kurusu' poi, mɨrɨpan emaika'pʉ to' uya tɨ' akasa' uruwai' pe ya'.
"
Akawaio,"Sises uya eikʉ'pʉ, “Iye'menukasa', ‘Ka'pon esi tʉuko'mansen pʉreti pɨ' rɨken pen, e'tane tanporon nɨ main pɨ' Papa mʉta yapai tʉuye'sen,’ tawon,” ta'pʉ iya.
"
Akawaio,"Ɨmɨrɨ'nokon man Wakʉ nʉkarapaima'san pe, mɨrɨ awonsi'kɨ tanporo ɨmɨrɨ'nokon uya i'napairon i'tu.
"
Akawaio,"Ka'pon amʉ' uya Sises nɨmɨ koro'tau, Pi'ta uya ta'pʉ ipɨ', “Wakʉ rɨ pan pe serɨ yau ina man, uyepuru. Tɨwɨ ina osorʉwau ɨiwʉ' kon amɨi; tikin nɨ ɨiwʉ' pe, tikin nɨ Mosi' iwʉ' pe, Iraisa iwʉ' pe nɨrɨ,” ta'pʉ iya. (Mɨrɨ ta tʉuya tukai' i'tu iya pʉra iyesi'pʉ.)
"
Akawaio,"Itisakon ɨsɨ, nari' kuru utɨka'sa' e'tane; enkɨ, itosorʉwano rʉ'pʉ ɨsɨ, nari' kuru uye'nɨ pɨ' man serɨ pe rɨ marɨ.
"
Akawaio,"Mɨrɨpan uya tʉyun pi'pɨ puturʉkato' eporo'pʉ ento' ipɨ' pe, Papa uya anʉnsa' ipokena' pe enpoikanin pe apurɨto' iya winɨ, itun pi'pɨ puturʉkasa' pe pʉra rɨ marɨ iyesi koro'tau. Mɨrɨ pe iyesi pɨ', tanporon kon apurɨnin nan kʉipʉnʉ pe iyesi e'tane itun pi'pɨ iputurʉkasa' kon pen, anʉnsa' kon tato' pe to' pɨ'.
"
Akawaio,"Mɨrɨ awonsi'kɨ uri'san esi yau Sises apurɨnin pe pʉra itaan'pʉ, mɨrɨpan esi ipiyau rɨ ɨko'manpai, kʉ'nonkanin.
"
Akawaio,"“Etakɨ,” ta Sises uya, “Serɨ pe kuru uye'ai'. To' epe'pʉ ton sine'ai' uya'kɨrɨ tikin pa'ne to' repato' pe uya, to' nʉkupʉ'pʉ pɨkɨrɨ rɨ.
"
Akawaio,"Tanporo pʉsamoro uya itʉsa' eke rɨ nin tʉpʉrataai kon tonpa; e'tane kʉrɨ rɨ tekota'mato' apai rʉ'kwɨ rɨ tanporo rɨ tʉpiyawon tʉrʉ'pʉ tʉuko'manto' ipɨ' rʉ'kwɨ rɨ,” ta'pʉ iya.
"
Akawaio,"Apʉne pʉra Papa poitorʉ pe iyesi wakʉ pe ɨku'nin kon pe. E'tane ipokena' pen ku'sa' auya'nokon yau, ipɨ' enari'nʉntɨ', notʉn pe supara esa' pe te'sen pen kʉrɨ rɨ. Papa poitorʉ kʉrɨ rɨ, Papa uya kota'man nɨto' ne'nin kamoro ɨri ku'nin nan kota'mai'.
"
Akawaio,"Mɨrɨpan kon uya kanan iwɨpɨtʉ'pʉ i'pai pɨ' yʉi ke, mɨrɨpan kon eta'tapɨtʉ'pʉ ipona. To' uta'mo'kapɨtʉ'pʉ tese'mu kon pona'ne inama pe itese'.
"
Akawaio,"“Mɨrɨpan apiyo' usenuminka'pʉ, ‘Uyepuru uya, “Mɨrɨ enta' uimamin esa' pe ɨwe'to' oton pen mɨrɨ,” tasa' upɨ'. Ɨ'rɨ rɨ ku'to' pe uya ko? Pana' pe pʉra e'ai' sa'man tʉrawaso kupʉ uya poken pʉra, ɨpiyɨtʉ rɨ enkuui pe enasa' yau.
"
Akawaio,"“Ɨsɨ sɨ, Main pɨ' enupanin nan mɨrɨ awonsi'kɨ Pari'si amʉ', ɨmɨrɨ'nokon wakʉ pe te'ku'san! Itaan'pʉ iyeri'sa' kon nʉ'san iwʉ' ma'tanʉkʉ auya'nokon, mɨrɨ awonsi'kɨ ɨwɨpʉrema kon kusan pe, ‘Wakʉ ton,’ tato' pe ɨpɨ'nokon. Mɨrɨ wenai, ipan pe rɨ Papa uya ɨkota'mato' oton kon.
"
Akawaio,"“Piraterʉ'piya pon so'si inserʉʉi ena' imenuka': Se ka'kɨ ɨmunkɨ amʉ' pɨ' tukai': “Serɨ main esi wakʉ mɨrɨ awonsi'kɨ i'napairon winɨpaino, Tepi' iwano' ki esa', a'kokanin pe iyesi ɨnʉ' uya rɨ a'koro poken pʉra, mɨrɨ awonsi'kɨ a'konin pe iyesi ɨnʉ' uya ɨ'rɨ a'koka poken pʉra.
"
Akawaio,"Ɨyekama'poyai'ne'nokon irepatɨ', mɨrɨ awonsi'kɨ kera'tɨi ɨnʉ' rɨ ɨyekama'ponin ɨiwano' pɨ' piyapai.
"
Akawaio,"Ayapiyo'ma uya 'nokon pen nɨ e'tane i'nairon ɨusi'nʉnkato' kon i'tupɨtʉ i'se esi, tʉron kon e'to' ɨnku'pai kaisa rɨ ti'tui'.
"
Akawaio,"Sises uya ta'pʉ ipɨ', “Utonpa, iku'se ɨuye'sa' na'ne' rɨ iku'kɨ,” ta'pʉ iya. Mɨrɨ a'tai, ka'pon amʉ' utɨ'pʉ Sises winɨkʉi' mɨrɨpan kon uya a'si'pʉ.
"
Akawaio,"Ina epori'ma ɨ'sɨ'mʉra tesi kon a'tai e'tane pana' pe ɨwesi kon; ina ɨpʉremato' nin si esi mɨrɨ wakʉ pe ɨwesi kon pa.
"
Akawaio,"Sises uya tʉtonpa kon epi'tɨ tʉuya tukai' apurɨto' to' uya ensa' a'tai, “Utonpa, amakooi pɨ' usentu'mayai',” ta'pʉ iya ipu'tɨka'sa' pɨ'.
"
Akawaio,"E'tane ene a'si'pʉ to' uya pariki'si ta', ennakanin pu'kena' pokon pe, eke itʉrawasooi ton, i'tuto' ipɨ' ku'nin nʉ'pʉ ipiyau. Serɨ i'tuto' ipɨ' ton ke kamoro ene ma'kʉʉi ke iye'menukasa' kon, mɨrɨ awonsi'kɨ ipe ika'sa' apurɨpɨ'nin nʉ'san enku'tɨ'pʉ iya mɨrɨ. Ene mɨrɨ awonsi'kɨ ennakanin pu'kena' eno'ma'pʉ to' uya nurɨne apo' ku'pɨri ka' sorʉ'pa ke tepo'tɨsen.
"
Akawaio,"Mɨrɨ pɨ', ɨmɨrɨ mɨrɨ awonsi'kɨ Konsʉrʉ amʉ' uya main ennoko i'se ina esi, eke soisa amʉ' epuru ena' Paarʉ enpa'kato' pe iya, ipokon pe asauro'pai kanan ina esi tukai', apʉne pʉra ina uya Paarʉ ekama'popɨ'to' esi tukai', itepuru mauro'katʉi'. Ina e'kama tane iwɨnɨ pɨ' iyepʉ koro'tau,” ta'pʉ to' uya.
"
Albanian,"Kështu dy ose tre qytete endeshin drejt një qyteti tjetër për të pirë ujë, por pa shuar dot etjen; por ju nuk u kthyet tek unë"", thotë Zoti.
"
Albanian,"Do të ketë një ligj të vetëm për atë që ka lindur në vend dhe për të huajin që banon me ju"".
"
Albanian,"Dhe Zebahu dhe Tsalmunai ikën me vrap; por ai i ndoqi dhe i zuri të dy mbretërit e Madianit, Zebahun dhe Tsalmunain, dhe e shpartalloi tërë ushtrinë.
"
Albanian,"Edhe sikur të këputen disa degë, ti që ishe ullastër u shartove në vend të tyre dhe u bëre pjestar i rrënjës dhe i majmërisë së drurit të ullirit,
"
Albanian,"atij që shkon me kalë mbi qiejtë e qiejve të përjetshme, ai nxjerr zërin e tij, një zë të fuqishëm.
"
Albanian,"Pastaj iu afruan farisenjtë dhe saducenjtë dhe, për ta tunduar, i kërkuan që t'u tregojë një shenjë nga qielli.
"
Albanian,"Dhe nuk është për t'u çuditur, sepse Satanai vet shndërrohet në engjëll drite.
"
Albanian,"Por Sauli u përgjegj: ""Asnjeri nuk do të vritet në këtë ditë, sepse sot Zoti ka realizuar një çlirim të madh në Izrael"".
"
Albanian,"një dem i vogël, një dash dhe një qengj motak si olokaust,
"
Albanian,"Ai i bëri copë-copë edhe shtyllat e shenjta, rrëzoi Asherimet dhe mbushi vendet e tyre me kocka njerëzore.
"
Albanian,"Mbreti Salomon dhe tërë asambleja e Izraelit, e mbledhur rreth tij, u grumbulluan rreth arkës dhe flijuan një sasi kaq të madhe dhensh dhe lopësh që nuk mund të numëroheshin as të llogariteshin.
"
Albanian,"Në qoftë se sëpata topitet dhe nuk mprehet, duhet të përdoret me më tepër forcë; por dituria ka epërsinë t'ia dalë gjithnjë mbarë.
"
Albanian,"Por zija ishte e madhe në vend;
"
Albanian,"Atëherë mora kupën nga dora e Zotit dhe bëra që ta pinë tërë kombet pranë të cilëve më kishte dërguar Zoti:
"
