LANG,TEXT
Aguaruna,"Tama Pedroshkam nayaimpinmaya aents wetai pataetuku, jusha dekaskeash junia tusa shiig dekachiatak. Nigka kajanum wantintugbaunash wainag tau.
"
Akawaio,"Ina utɨ'pʉ pata apai tuna tʉu'tɨsen e'pi pona Sapa' a'tai, Esuwerʉ amʉ' ɨpʉremato' pata'se' eporo i'se ina esi'pʉ. Ina ereutapɨtʉ'pʉ, mɨrɨpan usauro'nɨ pɨ' ina e'sara'tɨ'pʉ mɨrɨ yau, iyamʉrasa' kon uri'sami'si amʉ' pokon pe.
"
Akawaio,"e'tane Papa uya to' uya ito'ka'nʉkʉ namai' Sises ku'sa' esi'pʉ.
"
Akawaio,"a'sito' tʉuya'nokon ipɨkɨrɨ oton nɨ imaimu eta i'se to' esi'pʉ.
"
Akawaio,"Pʉsamoro uyese' apurɨnin nan uya si i'tuto' ipɨkɨrɨ meruntɨ eporo mɨrɨ makoi amʉ' enpa'kapɨtʉ mɨrɨ uyese' yau to' si usaurokʉ mɨrɨ emenna' main, siran yau.
"
Akawaio,"Mosi' uya ekama se na'ne' kasa ipoken e'nɨto' esi main winɨ: “Ka'pon serɨ ton ku'nin uko'mamʉ mɨrɨ ton winɨ,” ta.
"
Akawaio,"Mɨrɨpan a'tai Sises uya ta'pʉ to' pɨ', “Ɨyekama'po uya 'nokon. Nai esi Main awɨrɨ Sapa' a'tai tʉku'sen pe: Wakʉ kupʉ mɨrɨ pe pʉra ɨri kupʉ katɨ? Ka'pon pika'tɨ, ima'tanʉkʉ katɨ?”
"
Akawaio,"Mɨrɨ ema'sa' yau, Pe'tani poi to' enna'po koro'tau, Sises esi'pʉ iwan pe.
"
Akawaio,"Mɨrɨ a'tai, inserʉ e'mʉ'sa'kasa' ene'pʉ uya wʉi enu yau. Eke pe ikɨ'pɨ'nʉnpɨtʉ'pʉ tanporo kau te'san toron amʉ' uya etato' pe, “Ɨsi'tɨ', tanporo eke pe Papa uta're'tɨ ya' amʉratɨ'.
"
Akawaio,"I'napairon ekama uya ɨpɨ'nokon, ɨnʉ' uya rɨ ɨnʉ' rɨ unennokonʉ anʉmʉ uya uyanʉmʉ rɨ, mɨrɨ awonsi'kɨ ɨnʉ' uya rɨ uyanʉmʉ uya kʉrɨ uyenno'nin nʉ'pʉ anʉmʉ,” ta'pʉ iya.
"
Akawaio,"Miyarɨ ka'tɨ' rɨ marɨ so'si to' iwʉ' tau tamʉrasan pɨ'. Miyarɨ ka'tɨ' utonpa rʉ'kwɨ Epene'tos pɨ', wapiya kuru iyera'tɨsa' rʉ'pʉ Kʉrai winɨkʉi' Eisa nono po.
"
Albanian,"Ti shtrive dorën e djathtë, dhe toka i gëlltiti.
"
Albanian,"Gjoni dëshmoi për të dhe thirri duke thënë: ''Ky është ai, për të cilin thashë: ""Ai që vjen pas meje më ka paraprirë, sepse ishte përpara meje""''.
"
Albanian,"Gomeri dhe tërë ushtarët e tij, shtëpia e Togarmahut, pjesët skajore të veriut dhe të gjithë ushtarët e tij, shumë popuj janë me ty.
"
Albanian,"Dhe Balaami i tha Balakut: ""Më ndërto këtu shtatë altarë dhe më përgatit këtu shtatë dema të vegjël dhe shtatë desh"".
"
Albanian,"Këtu mbarojnë lutjet e Davidit, birit të Isait.
"
Albanian,"dhe bëri dyzet baza prej argjendi nën njëzet dërrasat: dy baza poshtë çdo dërrase për të dy kllapat e veta.
"
Albanian,"Pas kësaj i foli asamblesë duke thënë: ""Largohuni nga çadrat e këtyre njerëzve të këqij, dhe mos prekni asgjë që u përket atyre që të mos treteni në të gjitha mëkatet e tyre"".
"
Albanian,"Dhe ai po i shikonte me kujdes, duke shpresuar se do të merrte ndonjë gjë prej tyre.
"
Albanian,"Pastaj shtoi: ""Kam diçka për të të thënë"". Ajo u përgjigj: ""Thuaje, pra"".
"
Albanian,"Atëherë Sauli dërgoi përsëri lajmëtarë për të parë Davidin dhe u tha atyre: ""Ma sillni me shtratin e tij që unë të shkaktoj vdekjen e tij"".
"
Amharic,"እግዚአብሔርም በሥጋ ለባሽ ሁሉ ላይ በእሳትና በሰይፉ ይፈርዳል፤ በእግዚአብሔርም ተወግተው የሞቱት ይበዛሉ።
"
Amharic,"ሠራዊቱም፥ ከእነርሱም የተቈጠሩ ስድሳ ሁለት ሺህ ሰባት መቶ ነበሩ።
"
Amharic,"እንደ ብዛታቸው መጠን ኃጢአት ሠሩብኝ፤ እኔም ክብራቸውን ወደ ነውር እለውጣለሁ።
"
Amharic,"ስትመጣ በጢሮአዳ ከአክርጳ ዘንድ የተውሁትን በርኖሱንና መጻሕፍቱን ይልቁንም በብራና የተጻፉትን አምጣልኝ።
"
Amharic,"እግዚአብሔርም። በሰዶም በከተማይቱ ውስጥ አምሳ ጻድቃን ባገኝ ስፍራውን ሁሉ ስለ እነርሱ እምራለሁ አለ።
"
Amharic,"ይህንስ ለምን አደረጋችሁ? ስለዚህም። ከፊታችሁ አላወጣቸውም፥ ነገር ግን ያስጨንቋችኋል፥ አማልክቶቻቸውም ወጥመድ ይሆኑባችኋል አልሁ።
"
Amharic,"መንፈስ ግን በግልጥ። በኋለኞች ዘመናት አንዳንዶች የሚያስቱ መናፍስትንና በውሸተኞች ግብዝነት የተሰጠውን የአጋንንትን ትምህርት እያደመጡ፥ ሃይማኖትን ይክዳሉ ይላል፤ በገዛ ሕሊናቸው እንደሚቃጠሉ ደንዝዘው፥
"
Amharic,"ኢዮአታምም መንገሥ በጀመረ ጊዜ የሀያ አምስት ዓመት ጕልማሳ ነበረ፥ በኢየሩሳሌምም አሥራ ስድስት ዓመት ነገሠ፤ እናቱም የሳዶቅ ልጅ ኢየሩሳ ትባል ነበር።
"
Amharic,"ኢዮራምም በዚያ ታምሞ ተኝቶ ነበርና ኢዩ በሰረገላው ላይ ተቀምጦ ወደ ኢይዝራኤል ሄደ። የይሁዳም ንጉሥ አካዝያስ ኢዮራምን ለማየት ወርዶ ነበር።
"
Amharic,"በሸንጎም የተቀመጡት ሁሉ ትኵር ብለው ሲመለከቱት እንደ መልአክ ፊት ሆኖ ፊቱን አዩት።
"
Amuzgo,"Natán jnda David, David jnda Isaí, Isaí jnda Obed, Obed jnda Booz, Booz jnda Salmón, Salmón jnda Naasón,
"
Amuzgo,"sa̱a̱ ja jnda̱ ñesˈaa tyˈoo nnom Tyˈo̱o̱tsˈom cantyja ˈnaⁿˈ cha tintseintycwiinaˈ na matseiˈyuˈyaˈ tsˈomˈ. Ndoˈ xeⁿ jnda̱ tcoˈndyuˈxcweˈnndaˈ, quiaaˈ ñˈoom tˈmaⁿ tsˈom nda̱a̱ nnˈaⁿˈ nmeiiⁿ na cwilaˈyuˈ.
"
Amuzgo,"Sa̱a̱ cha caliuˈyoˈ na cwiluiindyo̱ tsaⁿ na jnaⁿ cañoomˈluee ndoˈ na waa najndeii na matseixmaⁿya nnom tsjoomnancuewaa na catseitˈmaⁿ tsˈo̱o̱ⁿya jnaaⁿ nnˈaⁿ, quia joˈ tsoom nnom tsˈaⁿ na ntjeiⁿ ncˈee: —ˈU re, matsjo̱o̱ya njomˈ, quicantyjaˈ, catseilcwiindyuˈ tsueˈ cjaˈtoˈ waˈ.
"
Amuzgo,"Nquii Tsotya̱a̱ya Tyˈo̱o̱tsˈom ñequio Ta Jesucristo quiana na canda̱a̱ˈya nntoˈñoomˈyoˈ naya na laˈxmaⁿna ñequio juu na tjaa ñomtiuu cˈoom tsˈaⁿ jo nda̱a̱na.
"
Amuzgo,"Ndoˈ tsotyeeⁿcheⁿ nda̱a̱na: —Nlaˈwendye nnˈaⁿ cwii ndyuaa nacjoo nnˈaⁿ cwiicheⁿ ndyuaa. Ndoˈ cwii tsaⁿmaⁿtsˈiaaⁿ tˈmaⁿ nntseiweñê nacjooˈ cwiicheⁿ tsaⁿmaⁿtsˈiaaⁿ.
"
Amuzgo,"Ndoˈ jeˈ macjaañjoomˈ tsˈo̱o̱ⁿ na mati seitsˈoomndyo̱ Estéfanas ñequio nnˈaⁿ waⁿˈaⁿ. Meiⁿ tileicjaañjoomˈti tsˈo̱o̱ⁿ aa mˈaⁿ ntˈomndyoˈ ˈo na seitsˈoomndyo̱.
"
Amuzgo,"’ˈO manquiuˈyoˈ na meiⁿchjoo ticajnda cwiwilˈua we cantsaa nchˈu. Sa̱a̱ nquii Tsotyeˈyoˈ Tyˈo̱o̱tsˈom machˈeeⁿ cwenta jooyoˈ. Meiⁿcwiindye jooyoˈ xocueˈ na ticaljeiiⁿ.
"
Amuzgo,"Jnda̱ na tjacaa cwii canchooˈñequiee chu, tjo̱nndaˈa Jerusalén ñequio Bernabé. Mati tja Tito ñˈeⁿndyo̱.
"
Amuzgo,"Catseijnduˈ naquiiˈ tsˈiaaⁿ na macheˈ cha nncjaaweeˈ ntyjii Tyˈo̱o̱tsˈom ñˈeⁿndyuˈ, quia joˈ xocatsˈaanaˈ na tia ntyjiˈ ee cwiluiindyuˈ mosoomˈm na xcwe mandiˈntjom nnoom. Catseiˈno̱ⁿˈ chiuu maˈmo̱ⁿ ñˈoom na mayuuˈ ndoˈ xcwe caˈmo̱ⁿˈ juunaˈ.
"
Amuzgo,"Ndoˈ nda̱nquia cwantindyo xuee na cwiwinomˈyoˈ nawiˈmeiiⁿ, manquiiti Tyˈo̱o̱tsˈom nntsˈaaⁿ na laxmaⁿˈyoˈ na canda̱a̱ˈndyoˈ, na nncwintyjeˈtyeⁿˈyoˈ cantyja ˈnaaⁿˈaⁿ, na ncˈomˈyoˈ na jnda̱ˈyoˈ jo nnoom, na tjaaˈnaⁿ na cwii nntseitsˈeiinaˈ ˈo. Nntsˈaaⁿ na nmeiiⁿˈ ncˈe naya na matseixmaaⁿ na mˈaaⁿ na candyaˈ tsˈoom ˈo. Jnda̱ maqueeⁿˈñê ˈo na nlaˈjomndyoˈ yuu na caxuee na ticantycwii na cwiluiiñê ncˈe Jesucristo.
"
Apalai,"—Kytamurukõ maro Ritonõpo tapyĩ kynexine, okyno pihpyry risemy, ahno esao pyra, typoko toto amorepatohme. Moeze a moro tapyi tyrise Ritonõpo omi poe, imaro tõturuse exiryke. Moro tonehse kytamurukomo a xiaro pake tooepyrykohtao. Mame Jozue tõ tõsesarise ropa imehnõ esahpyry po, taropose morotõkõ exiryke Ritonõpo a. Morarame Tawi Izyraeu to tuisaryme toehse."
Apalai,Ẽpurihkety ẽpurityry sã zue aka. Mokyro sã ytõko ase jetuarimatoh pona. Itamurume etuarimãko ase. Samũ ãko ase. Typenekehse ase jetuarimakepyry eraximary poko.
Apalai,"Jarao rokẽ pyra etuarimãko ase. Torẽtyke ase Jezu poetory tõ poko emero pata tõ po. “Otarãme Jezu pyno ro mã toto. Otarãme aomiry se ro mã toto. Otarãme Ritonõpo zuzenu omipona mã toto,” ãko ase osenetupuhnõko."
Apalai,"Mame ynara nase tamuxime exikety toiro ya, —Onokãkõ mokaro, tupoke karimutumã ke? Otokoino toehse roropa toh nae? nase ya."
Apalai,"Jakorõ tomo Korĩtopõkomo, opyno xine ynanase ipunaka. Naeroro zae ourutorỹko ynanase zuaro oehtohkõme opyno xine yna ehtoh poko. Oty katoh yna rumekãko matou? Opyno xine ro ynanase. Otarãme, “Nary,” ãko matose zae yna ehtoh poko zae yna ehtoh waro awahtao xine ro."
Apalai,"Morarame kurãkara arone myahxo. Morarame tomary tõmase ipanary aka. Ituh tykase roropa ynororo. Moromeĩpo inuru tytemuhmase tomary ke. Mame kakoxi tõsenuhmase ynororo. Pusuh tykase. Mame ynara tykase ynororo kurãkara a, —Otato exiko, tykase eya."
Apalai,"Yrome orutua kõ tyoro. Tuhpõke se pyra orutua komo, tysaaro tyrise exiryke Ritonõpo a. Tõmipona orutua kõ ehtohme tyrise toto Ritonõpo a. Yrome nohpo tõ tyrise tyniokõ omipona ehtohme. Orutua riry se Ritonõpo toehse ahtao nohpo wino onyripyra kynexine. Yrome orutua wino nohpo tyrise eya rahkene. Orutua tyrise eya nohpo tõ pokoino pyra. Yrome nohpo tyrise Ritonõpo a orutua pokoino, orutua akorehmaneme."
Apalai,"Yrome imehnõ pokõnopyryhtao oya xine, toto kerekeremaryhtao roropa oya xine, osekatõ sã matose. Morarame okynã pyra osepyno oehtopõpyrykõ enahkapõko matose ãmoreme xine."
Apalai,Yna osenetupuhtoh poe rokẽ pyra morara ãko ynanase. Pake tukurãkase sytatose Ritonõpo a. Tuzenu tokarose roropa kyya xine kutuarõtanohpotohkõme tynekarory kurã poko kuokokõ kasenato ekarory poko kyya xine imeĩpo. Naeroro oserehpyra sytatose zuaro kuexirykõke. Sero kuokokõ ao ro kuahtao xine omõpyra sytatose Kuesẽkõ esaka.
Apalai,"Morarame morotõkõ Jezu kui kary etaryke tyya xine ynara tykase toto, —Metatou, Eria kohmãko mana, tykase toto."
Apinaye,—Na htem pur kãm harôj nhĩkẽ nẽ ho grà nẽ hpãnhã kahtwỳ. Nẽ kahuk pa hãmri nẽ hkapĩ nhũm kôk apê nẽ prỳhkà ho htor nẽ ho hapêx pa. Nhũm mẽ hy ho pa nẽ ixkre kamã gôj kãm unhwỳ. Ja pyrà nẽ koja tokyx Tĩrtũm mẽ piitã mẽ kot tanhmã amnhĩ nhĩpêx to ho pa hã mẽ omunh xà hkôt mẽ ho axkjê. Mẽ kot tãm amnhĩ nhĩpêx o mẽ pa xwỳnhjaja koja ma amnhĩ wỳr mẽ ho api nhũm mẽ kuri mex nẽ hkĩnh rãhã nẽ pa ho pa. No mẽ kot amnhĩ tomnuj xwỳnhjaja koja mẽ hkĩnhã tanhmã mẽ hipêx to nhũm mẽ ma kuwy raxja wỳr pa nẽ kamã amnhĩ xà htỳx kamã hamak rãhã nẽ pa ho pa. Anẽ.
Apinaye,Kot puj mẽ amnhĩ kaxyw Tĩrtũm mã pajamaxpẽr pê pahkĩnh kãm tãm amnhĩ nhĩpêx o ri papa nhũm Pahihti ja hã mẽ pahpumu nẽ nhỹrmã ja hã mẽ pahto mex rax nẽ. Mẽ pahpê hkrajê piitãã. Mẽ pahte mẽ kãm paxàpênh xwỳnhjaja nẽ amnhĩ mã mẽ paxàpênh xwỳnhjaja nhũm nhỹrmã mẽ pahpiitã mẽ pahte tãm amnhĩ nhĩpêx xwỳnhjê ho mex rax nẽ.
Apinaye,Nhũm ra amnepêm Tĩrtũm nhỹ hã kapẽr jarẽnh o mẽ pa xwỳnh finat Ijaisja Jejus kukamã ra mẽ panhĩgêtjê mã ã kot amnhĩ nhĩpêx anhỹr ã harẽ nẽ hã kagà. Jejus kot ã mẽ hwỳr mõr anhỹrja kukamã nhũm pre harẽ nẽ hã kagà. Pika hkwỳ kamã mẽ pa xwỳnhjaja nhũm pre mẽ hkukamã mẽ harẽnh mex nẽ. Nẽ pika pê Garirej kamã mẽ pa xwỳnhjaja nhũm pre mããnẽn mẽ hkukamã mẽ harẽ. Nẽ pyhti pê Jotãw mẽ gô xujanãr wa hkaêx kãm pika piitã kamã mẽ pa xwỳnhjaja. Nẽ krĩ pê Garirej kamã mẽ kêp Ijaew kêt xwỳnhjaja nhũm pre mããnẽn mẽ harẽ. Ã na pre finat Ijaisja mẽ hkukamã Tĩrtũm nhỹ hã mẽ piitã mẽ harẽ nẽ hã kagà anẽ. Jejus kot ma mẽ hwỳr mõrja kukamã nhũm ra hprĩ hã harẽ nẽ hã kagà. Nẽ hã kagàja o: E. Kot paj mẽ amã mẽmoj mex jarẽ ka mẽ inhma. Mẽ ate Tĩrtũm pumunh kêt jakamã te mẽ ate kamàt kô kamã ri apa pyràk. Tã koja Tĩrtũm mẽ amã amnhĩ to amnhĩrĩt ka mẽ hpãnhã te mẽ ate hirã kamã ri apa pyràk o amnhĩ nhĩpêx nẽ ra hkôt amnhĩ xunhwỳ. Anhỹr o mẽ hkukamã mẽ harẽ nẽ hã kagà.
Apinaye,Nhũm mẽhõ nija omu nẽ hwỳr tẽ. Mẽ ixkĩnhã kêp Ijaew kêt tã hwỳr tẽ. Kanaã nhõ xwỳnh na pre. Tã Jejus wỳr tẽ nẽ kãm: —Ka Pahihti Jejus? Apê Tĩrtũm kot mẽ ixwỳr amẽnh xwỳnh jakamã xê ixujarẽnh ma nẽ ixkamã axukaprĩ hkêt wehe. Na mẽkarõmnutija tanhmã ixpê ixkra ho nhũm ixpê omnuj tỳx kumrẽx. Anẽ.
Apinaye,Amnhĩ krã hkôt mẽ kãm kapẽr o ri mẽ pa xwỳnhjaja na htem mẽ kot mẽ mar nẽ mẽ hã hpijaàm pix kaxyw tanhmã mẽ kãm kapẽr to ho ri pa. No kêt pa na mẽ ate ixkapẽr mar nẽ kot mẽ awỳr inhmẽnh xwỳnhta ã apijaàm pix kaxyw na pa hte tanhmã mẽ amã ixkapẽr to ho ri ixpa. Jakamã ãm hãmri na pa hte mẽ amã ixkapẽr o ri ixpa.
Apinaye,Hãmri nhũm kagãmnutija mẽ kot amnhĩ nê kaxkwa rũm kator ã amnhĩ pumu nẽ gryk tỳx nẽ. Nẽ gryk xàj ma akupỹm ni kot hkra myre ho pijagri xwỳnhta wỳr tẽ nẽ tanhmã ho kaxyw hkôt ho krihkrit.
Apinaye,Jejus kot hkwỳjê piitã hwỳr kator Nhũm mẽ kormã axpẽn mã Jejus jarẽnh o hkrĩ rôm nhũm tãm nhỹhỹnh mẽ hwỳr axà nẽ xa. Mẽ haêr pê mẽ hwỳr nhỹhỹnh axà nẽ mẽ kãm: —Pa? Xàn ka mẽ arĩ akrĩ? Anẽ.
Apinaye,Nhũm pre ã Jejus mẽ kãm Juãw Paxis jarẽnh anẽ. Mẽ kot Juãw mar o kuhê xwỳnh kwỳjaja na pre htem tanhmã amnhĩ tomnuj to ho pa. Tã Juãw kot mẽ kãm Tĩrtũm kapẽr jarẽnh ma nẽ axpẽn mã Tĩrtũm mex ã harẽ. Nẽ axpẽn mã: —Nà ãm hãmri. Tĩrtũm kapẽr na mex kumrẽx. Anẽ. Hãmri nẽ amnhĩ tomnuj kaga nẽ Tĩrtũm kôt amnhĩ xunhwỳ. Jakamã nhũm Juãw Paxis Tĩrtũm mã mẽ hkrã kumrã.
Apinaye,E kê Mẽpanhĩpêêxà maati Tĩrtũm mẽ Pahihti Jejus Kris wa mẽmoj to mẽ akutã nojarêt rãhã nẽ ka mẽ axàmnhĩx ri ajamakêtkati nẽ ri apa ho apa.
Apinaye,Hãmri nhũm Jejus ĩhkra grà xwỳnhta pumu nẽ kãm: —Pa? E kànhmã xa nẽ amnẽ ixwỳr tẽ. Anẽ. Hãmri nhũm kànhmã xa nẽ hwỳr tẽ nẽ mẽ piitã mẽ noo mã xa.
Apurina,"Iua Erekari Matamatakoti sikari apanakinimoni isãkire kiĩkiterini ininiuana ĩkapani. Iua Erekari Matamatakoti sikari apanakinimoni isãkire kimarorerini ininiuana ĩkapani. Iua sikari apanakinimoni Teoso sãkire iteene auikinina ĩkapani. Isikari apanakinimoni amianatakani imakananitinina ĩkapani. Erekari Matamatakoti ãtinoka aua, iuaritika ikini sereti isika kãkitimoni."
Apurina,"—Apanakini itakareki irika kai auiniãtaã, kipatxi mauakaniãtaã. Atãoka ipitxaka. Kipatxi poiãoka auiniã atokatxi pataka apokasaaki itxarika. Omakotsani xika osonãka."
Apurina,"Hĩte akiriuãkatano nota “koerekareri.” Apaka hãkiriuãkatano “Apiananiri.” Atãopitikara hĩsãkire, kotxi ikara inakari nitxaua. Hĩauĩte, hõereẽkiri nitxaua. Iuaritika narokari hĩkiti. Hinitiri atoko niparĩkauata. Ininiã hãrokakititakakauako, kãkiti nitiri atoko hininiua."
Apurina,"Monõkori Itixiãkiri Eereka nota itikari ãti monõkori. Itixiã ipokĩka. Aua ipi iko. Soti auĩte ãkiri iko atoko itxa, iuaritika isãkirauata imini sãkire atokokana."
Apurina,"Ninoa kiki !isirĩkana sitokata. !Auiritarina iĩtona kaminiri maerekati. Soti Auĩte sinimoni ninoa apaka sa. Ĩkorapokoriti auakasaakina, Teoso amotana ninoa. Ninoa merepanika sikaãka Teosomoni, Teoso Soti Auĩtene pakinimoni. !Ikamarina maxikatiĩka isãkirena. Atão inakarinoka isãpiretana. !Ikerokarina isãkirena Teoso iauĩtena apisatoõ."
Apurina,"Tesarónika sitatxiti nauakasaaki, ninirekakiti auakasaaki, itokata txineiro hĩokanatinano."
Apurina,Xesosi sari ikini Kariréia tõpa. Aiko Xoteo apotiitiniãtaãua isãpiretari Teoso sãkire. Apaka omitikana maerekani matamatakoni kãkiti ĩtoã auakani.
Apurina,"Ikara atamataãkana atoko, isãpirenãtarina Teoso nitiri sãpiretakiti amarini pirena ikinimanemoni. Kãkiti kenakotakasaakiri soti auĩte nĩkatakani sãpiretakiti, ikinimane tsorĩkaãta iuasaaki."
Apurina,"Hĩkĩpitariko hĩauĩteakori sãkire. Hĩkamariko ninoa paniãtakiti, kotxi ninoa nĩkatari hĩxinire. Teoso sikari ikara parĩkatxi ninoamoni, ininiã ãti õti ninoa sãpiretari Teoso ikamakitina. Ininiã hĩkamariko ninoa paniãtakiti, ininiã iuasaaki ninoa poxokoniuata iparĩkauatakasaaki. Himakamakaniãri ninoa paniãtakiti, ninoa matinaniuata, ininiã ikara atoko inakari !erekari hĩte ĩkapani."
Apurina,Iuasaaki atxiĩti nikaikota hĩtekata. Atxiĩti nikaikota mitaãsaaki hĩtekata. Ininiã eereka hĩte posotari himoianatinino nota naiamatakasaaki apikoxiti nisini ĩkapani.
Arabic,"ورد الرب سبي ايوب لما صلى لاجل اصحابه وزاد الرب على كل ما كان لايوب ضعفا.
"
Arabic,"ولما كملت هذه الامور وضع بولس في نفسه انه بعدما يجتاز في مكدونية واخائية يذهب الى اورشليم قائلا اني بعدما اصير هناك ينبغي ان ارى رومية ايضا‎.
"
Arabic,"مبارك الرب لانه سمع صوت تضرعي‎.
"
Arabic,"لان الرعاة بلدوا والرب لم يطلبوا. من اجل ذلك لم ينجحوا وكل رعيتهم تبددت.
"
Arabic,"‎احمد الرب حسب بره. وارنم لاسم الرب العلي
"
Arabic,"يوجد في مملكتك رجل فيه روح الآلهة القدوسين وفي ايام ابيك وجدت فيه نيّرة وفطنة وحكمة كحكمة الآلهة والملك نبوخذناصّر ابوك جعله كبير المجوس والسحرة والكلدانيين والمنجمين. ابوك الملك.
"
