LANG,TEXT
Achuar,"Tura asamtai atum chichaakrum tura takakmakrum pujakrumsha, tuke Cristo angkan pujustinun suramsatata nu nintimsaram: Winaka jiiruapi tusaram, wisha ni chichamen miatrusnak umirkatasan wakerajai, tu nintimsaram pujustaram.
"
Afrikaans,"hulle geteldes van die stam van Ruben was ses en veertig duisend vyf honderd.
"
Afrikaans,"Hy het ook vir die tabernakel die regopstaande style van akasiahout gemaak.
"
Afrikaans,"Elke goeie gif en elke volmaakte gawe daal van bo af neer, van die Vader van die ligte, by wie daar geen verandering of skaduwee van omkering is nie.
"
Afrikaans,"En die liedere van die paleis sal in dié dag weeklaag, spreek die Here HERE: 'n menigte lyke; hulle gooi dit oral neer. Stilte!
"
Afrikaans,"Ook in die weg van u oordele het ons U verwag, o HERE! Tot u Naam en tot u gedenknaam gaan die begeerte van ons siel uit.
"
Afrikaans,"Daarom, manne van verstand, luister na my: Ver is God van goddeloosheid en die Almagtige van onreg!
"
Afrikaans,"Gaan dan heen, maak dissipels van al die nasies, en doop hulle in die Naam van die Vader en die Seun en die Heilige Gees; en leer hulle om alles te onderhou wat Ek julle beveel het.
"
Afrikaans,"Daarna het Josua al die stamme van Israel byeen laat kom in Sigem, en hy het die oudstes van Israel en sy hoofde en sy regters en sy opsigters laat roep, en hulle het hul voor die aangesig van God gestel.
"
Afrikaans,"Daarom het ek met hulle getwis en hulle gevloek, en sommige van hulle geslaan en die hare uitgepluk en hulle by God besweer: Julle mag julle dogters nie aan hulle seuns gee, en julle mag nie van hulle dogters vir julle seuns of vir julleself neem nie!
"
Afrikaans,"Soos die voëltjie wegfladder, soos die swaweltjie wegvlieg, so is 'n vervloeking sonder oorsaak: dit kom nie uit nie.
"
Afrikaans,"want dit is 'n lieflike krans vir jou hoof en sierlike kettings vir jou hals.
"
Afrikaans,"En die voorkoms van die sprinkane was soos dié van perde wat vir die oorlog toegerus is, en op hulle koppe was iets soos krone wat net soos goud gelyk het, en hulle gesigte was soos die gesigte van mense.
"
Afrikaans,"Wie sal vir my optree teen die kwaaddoeners? Wie sal my bystaan teen die werkers van ongeregtigheid?
"
Afrikaans,"Wees bly saam met Jerusalem en juig oor haar, almal wat haar liefhet! Wees vrolik saam met haar, baie vrolik, almal wat oor haar treurig gewees het!
"
Afrikaans,"En die Jode, die leiers, honderd en vyftig man, sowel as die wat uit die heidene rondom ons na ons toe gekom het, was aan my tafel.
"
Afrikaans,"En die werke van die vlees is openbaar, naamlik owerspel, hoerery, onreinheid, ongebondenheid;
"
Afrikaans,"En alles wat myne is, is uwe; en wat uwe is, is myne; en Ek is in hulle verheerlik.
"
Afrikaans,"Maar God sy dank wat ons altyd laat triomfeer in Christus en wat die reuk van sy kennis deur ons oral versprei.
"
Afrikaans,"want ek verlang om julle te sien, om julle een of ander geestelike genadegawe mee te deel, sodat julle versterk kan word;
"
Afrikaans,"Want so sê die HERE: Soos Ek oor hierdie volk gebring het al hierdie groot onheile, so bring Ek oor hulle al die goeie wat Ek oor hulle spreek.
"
Aguaruna,"Imatikiagtai sumo sacerdote, saduceo aidaujai wainkag senchi kajegkaju.
"
Aguaruna,"“¿Atum shiig piipich kuichik juwakjum, cinco pishak sujuchuk agmaujum? Nunú aina duka, makichkish Apajuí kajimatki idaisamuk ainatsui.
"
Aguaruna,"Tiagtai ni ayaak: —Ju wakania juka makichkish kakajus jiimaitsui, Apajuí aujku yujumak ijagmaka pujachkuik, —tiu.
"
Aguaruna,"Ii Apujiya nunú sujamsatnume, ashí tikich aidaujaish pempeentuniki aneenita nuna, jutii atum aneajim aikasag.
"
Aguaruna,"Nuna tusa Pilatok chicham epegkatasa ekeemtaijin eketai, niina nuwe aentsun awetak: “Amek aanú aents pegkegma duka niimjusaipa. Wi ishamainun kajamjamjai yamai, aanú imatikamunum”, tiu.
"
Aguaruna,"Awentsanuk tajime: Wait aneasjum imaanjauwa nunin anentaimjutkugmesh ayatak diigsatajum, wishakam shiig agkan ememasan chichastajai.
"
Aguaruna,"Apu Jisusa iyashí tawa nuna shiig dekatsuk, anentaimkas yuwak, umutnash umakug, ni suwimak juwaku waittsatnujin yuwak nunimainai.
"
Aguaruna,"kuashat iniasu tujash nigka aikchauwai.
"
Aguaruna,"Ashí Jisusa nemajin aidauk betekak anentain idajus anentaimtunidau, nunidau asag betek anentaimaidau. Tuja makichkish imá midauk atí tusag anentaimainachu asag ikdaikag sudayidau.
"
Aguaruna,"“Tuja tikitchakam tajuntun chichajak: ‘Apuh, juuwai kuichkigmek jukita, jaanchi shiig ijian kuitamkamun itajuagme,
"
Aguaruna,"senchi untsukag: “Apuh pegkegmah, dekaskenum chichauwah, ¿wajupa asamea iina mantamawajua dusha suwimkash susattame?” awajiagmayi.
"
Aguaruna,"Apolos Acaya nugkanum wetai, Efesonmaya Jisusa nemajin aidau papiin agatjaju, nuwiya Jisusa nemajuidaush shiig anentus jukitnume tusag. Dutikam Apolos Acaya jegaa, Apajuí yayasam Jisusan dekaskeapi tiaju aidaun kuashat yaigkuí.
"
Aguaruna,"Aents judiuchu aidaushkam nuna wainainak dekas niimpap iinash uwemtijamjattawa tiagtinai.”
"
Aguaruna,"Wi jimagchik paagkai cinco mil aents ayugkamash ¿wajupa chagkina aimkamiugme ampinjau aidaush? Tama dita aiinak: —Doce, —tiaju.
"
Aguaruna,"Tuja mesanum niijai pekajaidauk ditak pempentunisag chichainak: —¿Jusha ya asaya tudaunash tsagkugkagtawa? —tudayinau.
"
Aguaruna,"Jisus kuashat jaun etsagaku asamtai, aents jau aidauk niina antigkagtatus tuwajuidau.
"
Aguaruna,"“Ame wegantu aidauk, Isaac akiiamua nuwiya agtinai”, tibau ayatak.
"
Aguaruna,"wagki Apua duka jiyaawai yana ni aneawa nuna pegkejan takastí tusa, suwimkanash suwawai ni uchijí emamujinak” tawa juka kajimatkiumek.
"
Aguaruna,"Ame: Wika ashí yutai aidaunak kajintsan yumainaitjai, tame duka Apajuí emtinish pegkejai. Aents juna yuwanush pegkegchauk wemaitsujapi tusa anentaimtutsuk yuwaushkam, shiig aneas yumainai.
"
Aguaruna,"Apajuik makichki, nunisag aents aidautin Apajuijai epegtugmaushkam makichki: Duka Kristu Jisusai.
"
Akawaio,"“Etatɨ' ɨ'rɨ ta e'kwa pe tʉpa'karakai' te'pɨnsen pantomʉ esi tukai':
"
Akawaio,"Kareta menuka uya serɨ ɨyena'nokon, papai pokon, apʉne pʉra i'tu auya'nokon pɨ' kʉrɨ rɨ iyepiya'tɨ si'kɨron. Kareta menuka uya serɨ ɨyena'nokon, moineri'san, apʉne pʉra pana' pe ɨwesi kon pɨ', mɨrɨ awonsi'kɨ Papa Maimu esi ayau'nokon pɨ', mɨrɨ awonsi'kɨ ɨri entai ɨwe'sa' kon pɨ'.
"
Akawaio,"Ka'pon amʉ' usewansiuka'pʉ enupan nɨto' iya pɨ', apʉne pʉra tenupa iya 'nokon pɨ' tʉmeruntɨrʉkenan pe kuru rɨ, Main pɨ' enupanin nan kasa pʉra.
"
Akawaio,"(Ɨri eseru ku'sa' tʉuya epe'pʉ ke Isutas uya non e'ma'pʉ, mɨrɨpan yau ita'mo'ka'pʉ, iye'toi'kwa'pʉ tʉwenu'pɨ takanʉ'se.
"
Akawaio,"Miyarɨ rɨ ka'pon amʉ' enupa'pʉ Sises uya, “Papa e'to' esa' wannɨ pe esi i'nʉnkena' mamin umɨ yau onansa' te'sen kasa. Mɨrɨpan eposa' ka'pon uya a'tai, iu'na'tɨkapʉ iya kanan, mɨrɨpan esi pori' pe, mɨrɨpan uya tanporo timamin kʉrʉpo'poma, mɨrɨpan epe'pʉ ke mɨrɨ non e'ma iya.
"
Akawaio,"Ɨyereutanʉ'nin kon nʉ'pʉ piyau me'tʉi', tʉron nɨ pata nɨmɨ auya'nokon pona rɨ,
"
Akawaio,"Miyarɨ ka'tɨ' rɨ marɨ so'si to' iwʉ' tau tamʉrasan pɨ'. Miyarɨ ka'tɨ' utonpa rʉ'kwɨ Epene'tos pɨ', wapiya kuru iyera'tɨsa' rʉ'pʉ Kʉrai winɨkʉi' Eisa nono po.
"
Akawaio,"Serɨ etasa' tʉuya a'tai, Ananayas uta'mo'ka'pʉ eke' pe, mɨrɨ awonsi'kɨ ipan pe rɨ serɨ etanin nʉ'san enari'nʉmʉ'pʉ iye'ku'sa' rʉ'pʉ pɨ'.
"
Akawaio,"Sises usarɨ koro'tau parau ku'pɨri Kiyarari piyawɨrɨ, ka'pon ene'pʉ iya, takon ya' te'san, Saiman itese', Pi'ta tato' ipɨ', mɨrɨ awonsi'kɨ Anturu si itakon. Tʉpunwerʉ kon tʉrʉ pɨ' to' esi'pʉ parau ku'pɨri kau, apʉne pʉra moro' amʉ' a'sinin nan pe tesi kon pɨ'.
"
Akawaio,"Tʉusenupasen e'to' pe iyesi tʉti'saai kasa, mɨrɨ awonsi'kɨ ipoitorʉ kanan tesa' kasa rɨ. Ɨutɨ esa' pe te'sen esakʉ pe iyesi yau Pirɨsipupʉ tukai', mɨrɨ entai kuru rɨ si to' uya itiwʉ' tawon kon esakʉ!
"
Akawaio,"Surusiran pon kon apurɨnin nan uya serɨ etasa' esi'pʉ, mɨrɨpan kon uya Panapas ennoko'pʉ Antiyo' pona.
"
Akawaio,"E'tane, “Wakʉ Papa e'to' esa' wannɨ ekareei ekamato' uya esi tʉron nɨ ton pata yau'ne rɨ marɨ, apʉne pʉra mɨrɨto' pe uyenno'sa' pe iyesi,” ta'pʉ iya.
"
Akawaio,"Serɨ pe iwa rɨ, ukʉipʉnʉ usaurokʉ'pʉ ennoko uya ta'pʉ rʉ'pʉ iya'kwarʉ ennoko uya mɨrɨ ɨpiya'nokon. Mɨrɨ pe iyesi pɨ', serɨ yau Surusiran po e'tɨ' Papa winon ɨmeruntɨrʉ kon eporo auya'nokon pʉ'kʉ pona,” ta'pʉ iya to' pɨ'.
"
Akawaio,"Tɨwɨ ka'pon teseru i'tui. Mɨrɨ tʉpo, mɨ pe te'ku'to' pe, tʉron nɨ pokon pe tʉusi'tui' pʉra,
"
Akawaio,"Nai pe iya'kwarʉ pʉra rɨ! Ɨnpɨmɨ'pʉ tʉuto'pansen teri'sa' a'tai rɨken.
"
Akawaio,"Mɨrɨ a'tai si, Pari'si amʉ' uya serɨ ensa' a'tai, ta'pʉ to' uya Sises poitorʉ ton pɨ', “Ɨ'rɨto' pe ɨti'saai kon enta'na pʉrata amʉranʉ'nin nan mɨrɨ awonsi'kɨ tʉmakooikena' nan pokon pe rɨ?” ta'pʉ to' uya.
"
Akawaio,"Ekama'pokapʉ uya kanan: Esuwerʉ uya pe' ito'ka'nʉkʉ pʉra iyesi'pʉ? Wapiya rɨ, Mosi' uya ta, “Ɨyɨkɨntanʉkʉ uya 'nokon mɨrɨ kamoro tʉpataron kon pen nɨ winɨ; asakoropa uya 'nokon mɨrɨ ito'ka'nʉ'nin nan pen nɨ tʉpataron kon winɨ,” ta.
"
Akawaio,"Miyarɨ rɨ utɨn pɨ' ina esi'pʉ Taya apai. Ina ekanwaka'pʉ Toremes pona. Mɨrɨ yau te'san ina tonpa ton pɨ', “Miyarɨ,” ta'pʉ ina uya. To' piyau ina uko'mamʉ'pʉ tikin nɨ wʉi.
"
Akawaio,"“Ɨsɨ sɨ, Pari'si amʉ', apʉne pʉra Papa ena' 1 10 kaisa rɨ min, ru mɨrɨ awonsi'kɨ ti'tui' pʉra rɨ amainarʉ kon yawon ɨi'kiyari kon isu tʉrʉ auya'nokon, e'tane ɨsi'kaisa rɨ ka'pon ku'to' mɨrɨ awonsi'kɨ Papa uya i'nʉnkan nɨto' eno'ma auya'nokon. Emen iwa pe na'ne' kupʉ pɨ' ɨwesi'pʉ kon nesii'no iwapiyaro' tʉnonkai' pʉra ikupʉ pʉra.
"
Akawaio,"Mɨrɨpan uye'kaa'pʉ Saiman Pi'ta poi rɨ, tekama'po ton, “Uyepuru, u'ta si korʉka auya?” tukai'.
"
Albanian,"Pastaj i tha popullit: ""Shkoni përpara dhe marshoni rreth qytetit, njerëzit e armatosur të ecin përpara arkës së Zotit"".
"
Albanian,"Por duhet shtënë vera e re në kacekë të rinj dhe kështu që të dyja ruhen.
"
Albanian,"Pastaj Perëndia tha: ""Të ketë ndriçues në kupën qiellore për të ndarë ditën nga nata; dhe të shërbejnë si shenja, për të dalluar stinët, ditët dhe vitet;
"
Albanian,"Pra, asnjë të mos e përçmojë, por përcilleni në paqe që të vijë tek unë, sepse e pres bashkë me vëllezërit.
"
Albanian,"Atëherë tërë ata që e kishin njohur më parë, duke parë që profetizonte bashkë me profetët, i thonin njerë tjetrit: ""Çfarë i ka ndodhur birit të Kishit? Éshtë edhe Sauli midis profetëve?"".
"
Albanian,"Ata do të shkatërrojnë vendin e Asirisë me shpatë dhe tokën e Nimrodit në portat e saj; kështu ai do të na çlirojë nga Asiri në rast se do të vijë në vendin tonë dhe do të shkelë kufijtë tanë.
"
Albanian,"Ai do të jetojë në bollëk dhe pasardhësit e tij do të trashëgojnë tokën.
"
Albanian,"Beniaminitët humbën tetëmbëdhjetë mijë njerëz, të gjithë burra trima.
"
Albanian,"Atëherë Jezusi u tha të dymbëdhjetëve: ''A doni edhe ju të largoheni?''.
"
Albanian,"Një çark e kap nga thembra dhe një lak e mban fort.
"
Albanian,"Kështu Azariahun e zuri gjumi me etërit e tij dhe e varrosën bashkë me etërit e tij në qytetin e Davidit. Në vend të tij mbretëroi i biri, Jotham.
"
Albanian,"dhe ta duash me gjithë zemër, me gjithë mendje, me gjithë shpirt dhe me gjithë forcë, dhe ta duash të afërmin porsi vetvetja vlen më tepër se sa gjithë olokaustet dhe flijimet''.
"
Albanian,"Tani në fakt, ne shohim si në pasqyrë, në mënyrë të errët, por atëherë do të shohim faqe për faqe; tashti njoh pjesërisht, kurse atëherë do të njoh thellë ashtu sikurse njihem.
"
Albanian,"Mbreti i tha: ""Nuk është nevoja të shtosh fjalë të tjera. Unë kam vendosur; Ti dhe Tsiba ndajini tokat"".
"
Albanian,"Salomonit i sillnin kuaj nga Egjipti dhe nga të gjitha vendet.
"
Albanian,"Ushqimi i tij ishte siguruar rregullisht nga mbreti, një racion në ditë, për të gjitha ditët e jetës së tij.
"
Albanian,"Përveç kësaj kundërshtarët tanë thonin: ""Ata nuk do të dinë dhe nuk do të shohin asgjë, deri sa ne do të sulemi në mes të tyre dhe do t'i vrasim; kështu do të bëjmë që të ndërpriten punimet"".
"
Albanian,"Atëherë Perëndia i foli Noeut, duke thënë:
"
Albanian,"Nga flegrat e hundës së tij del tym, si nga një enë që vlon ose nga një kazan.
"
Albanian,"Me siguri ti je ai që më nxori nga barku i nënes; bëre që të kem besim te ti qysh nga koha kur pushoja mbi sisët e nënes sime.
"
Amharic,"ንጉሡም። አትፍሪ፤ ያየሽው ምንድር ነው? አላት። ሴቲቱም ሳኦልን። አማልክት ከምድር ሲወጡ አየሁ አለችው።
"
Amharic,"ሳላም ዔቦርን ከወለደ በኋላ ሦስት መቶ ሠላሳ ዓመት ኖረ፥ ወንዶችንም ሴቶችንም ወለደ፤ ሞተም።
"
Amharic,"በእነርሱም ላይ ይሰፍሩ ነበር፥ እስከ ጋዛም ድረስ የምድሩን ቡቃያ ያጠፉ ነበር፥ ምግብንም ለእስራኤል አይተዉም ነበር፤ በግ ወይም በሬ ወይም አህያ ቢሆን አይተዉም።
"
Amharic,"ሳሙኤልም ከሳኦል በኋላ ተመለሰ፤ ሳኦልም ለእግዚአብሔር ሰገደ።
"
Amharic,"በማሳድዳቸውም ስፍራ ሁሉ ለስድብና ለምሳሌ ለማላገጫና ለእርግማን ይሆኑ ዘንድ በምድር መንግሥታት ሁሉ ለመበተን አሳልፌ እሰጣቸዋለሁ።
"
Amharic,"እርሱ ባለፉት ትውልዶች አሕዛብን ሁሉ በገዛ ራሳቸው ጐዳና ይሄዱ ዘንድ ተዋቸው።
"
Amharic,"ሰዎችም ሊያደርጉላችሁ እንደምትወዱ እናንተ ደግሞ እንዲሁ አድርጉላቸው።
"
Amharic,"ባሪያ ሆኖ በጌታ የተጠራ የጌታ ነጻ ነውና፤ እንዲሁም ነጻ ሆኖ የተጠራ የክርስቶስ ባሪያ ነው።
"
Amharic,"የሮቤል ልጆችና የጋድ ልጆችም። እግዚአብሔር አምላክ እንደ ሆነ ይህ በመካከላችን ምስክር ነው ሲሉ መሠዊያውን ምስክር ብለው ጠሩት።
"
Amharic,"የቢንዊ ልጆች፥ ስድስት መቶ አርባ ስምንት።
"
Amharic,"ከማደሪያውም በላይ ለድንኳን የሚሆኑ መጋረጆችን ከፍየል ጠጕር አደረጉ፤ አሥራ አንድ መጋረጆች አደረጉ።
"
Amharic,"እነሆ፥ ለመባረክ ትእዛዝን ተቀብያለሁ፤ እርሱ ባርኮአል፥ እመልሰውም ዘንድ አልችልም።
"
Amharic,"ርዝመቱም ሀያ አምስት ሺህ ወርዱም አሥር ሺህ የሆነ ዕፍራ ለቤቱ አገልጋዮች ለሌዋውያን ይሆናል፥ ለሚቀመጡባቸውም ከተሞች ለራሳቸውም የርስት ይዞታ ይሆናል።
"
Amharic,"አጵሎስ እንግዲህ ምንድር ነው? ጳውሎስስ ምንድር ነው? በእነርሱ እጅ ያመናችሁ አገልጋዮች ናቸው፤ ለእያንዳንዳቸውም ጌታ እንደ ሰጣቸው ያገለግላሉ።
"
Amharic,"ደጁንም ከሚጠብቁት ከንጉሡ ጃንደረቦች ሁለቱ ገበታና ታራ እጃቸውን በንጉሡ በአርጤክስስ ላይ ያነሡ ዘንድ እንደ ፈለጉ፥ መርዶክዮስ እንደ ነገረው ተጽፎ ተገኘ።
"
Amharic,"ወደ ካህኑም ያመጣዋል፥ ካህኑም መታሰቢያው ይሆን ዘንድ ከእርሱ እፍኝ ሙሉ ይውሰድ፥ ለእግዚአብሔርም በእሳት በተቃጠለው ቍርባን ላይ በመሠዊያው ላይ ያቃጥለዋል፤ እርሱም የኃጢአት መሥዋዕት ነው።
"
Amharic,"ስምንተኛው ለየሻያ ለልጆቹም ለወንድሞቹም ለአሥራ ሁለቱ፤
"
Amharic,"የይሁዳ ልጆች በፊቴ ክፉን ነገር ሠርተዋል፥ ይላል እግዚአብሔር፤ ያረክሱትም ዘንድ ስሜ በተጠራበት ቤት ርኵሰታቸውን አኑረዋል።
"
Amharic,"አሁን እንግዲህ በዚህ ጊዜ ብቻ ኃጢአቴን ይቅር በሉኝ፥ ይህንም ሞት ብቻ ከእኔ ያነሣልኝ ዘንድ አምላካችሁን እግዚአብሔርን ለምኑ አላቸው።
"
Amharic,"ስለዚህም ደግሞ እንደ አምላካችን እንደ ጌታም እንደ ኢየሱስ ክርስቶስ ጸጋ፥ የጌታችን የኢየሱስ ክርስቶስ ስም በእናንተ ዘንድ ሊከብር እናንተም በእርሱ ዘንድ ልትከብሩ፥ አምላካችን ለመጥራቱ የምትበቁ አድርጎ ይቈጥራችሁ ዘንድ፥ የበጎነትንም ፈቃድ ሁሉ የእምነትንም ሥራ በኃይል ይፈጽም ዘንድ ስለ እናንተ ሁልጊዜ እንጸልያለን።
"
Amuzgo,"Tsoti Pablo nda̱a̱na: —ˈO nnˈaaⁿya, ntˈomndyo̱ jaa cwiluiindyo̱ tsjaaⁿ ˈnaaⁿˈ Abraham ndoˈ ntˈomndyoˈ ˈo nchii joˈ sa̱a̱ mati cwilaˈtˈmaaⁿˈndyoˈ Tyˈo̱o̱tsˈom. Nda̱a̱ jaa na chaˈtsondyo̱ seicwanom Tyˈo̱o̱tsˈom ñˈoomwaa na maˈmo̱ⁿnaˈ nda̱a̱ya chiuu calˈaaya cha nluiˈnˈmaaⁿndyo̱.
"
Amuzgo,"Jnda̱ ñetsjo̱o̱ ndoˈ jeˈ matsjo̱o̱ nndaˈa: Xeⁿ nñequiaa tsˈaⁿ ñˈoom nda̱a̱ˈyoˈ cantyja na nluiˈnˈmaaⁿñe tsˈaⁿ na tjachuiiˈnaˈ ñequio ñˈoom na jnda̱ toˈñoomˈyoˈ, cjuˈwiˈ Tyˈo̱o̱tsˈom tsaⁿˈñeeⁿ.
"
Amuzgo,"Ee cwinduˈyoˈ: Jâ tyandyô̱, jnda̱ teitˈaaˈ ˈnaaⁿyâ. Meiⁿ cwii tjaa na cwimatseitjo̱o̱naˈ jâ. Sa̱a̱ ticaliuˈyoˈ na ˈo laˈxmaⁿˈyoˈ nnˈaⁿ na ntyˈiaaˈndye. Laˈxmaⁿˈyoˈ nnˈaⁿ na wiˈ cwitjoom, ndoˈ nnˈaⁿ na jñeeⁿˈndye. Laˈxmaⁿˈyoˈ na nchjaaⁿˈyoˈ ndoˈ na ñecantseiˈndyoˈ.
"
Amuzgo,"Seiljeiya cartaˈñeeⁿ na seicwano̱ⁿya na mˈaⁿˈyoˈ cha nleitquiooˈ aa nlaˈcanda̱ˈyoˈ ñˈoom na maqua̱ⁿya nda̱a̱ˈyoˈ.
"
Amuzgo,"Xeⁿ nnda̱a̱ nntseina̱ⁿya ntˈomcheⁿ nnom ñˈoom na cwilaˈneiⁿ nnˈaⁿ, meiiⁿ ñˈoom na cwilaˈneiⁿ ángeles, sa̱a̱ ticˈo̱o̱ⁿ na wiˈ tsˈo̱o̱ⁿya nnˈaⁿ, matseijomnaˈ cantyja ˈnaⁿya chaˈcwijom na cˈuaa tsomˈ na cwitjo̱ˈ oo chaˈcwijom ncjo cañjeeⁿ na cantseiiⁿ jndyeenaˈ.
"
Amuzgo,"Sa̱a̱ Pedro tjawintyjeeⁿˈeⁿ ˈndyootsˈa tatiom. Joˈ chii ja na mawajnaaⁿˈ tyee na cwiluiitquieñe, jluiiˈa chˈeⁿ, seina̱ⁿ nnom yuscu na machˈee cwenta ˈndyootsˈaˈñeeⁿ. Ndoˈ juu tquiaa ñˈoomˈ na jndyoquieeˈ Pedro tachˈeⁿ wˈaa.
"
Amuzgo,"Jndye ndyu na jnda̱ teinom, ñetˈoomntyˈiu juu ñˈoom nayaˈñeeⁿ sa̱a̱ jeˈ maˈmo̱ⁿ Tyˈo̱o̱tsˈom juunaˈ nda̱a̱ nnˈaⁿ cwentaaⁿˈaⁿ.
"
Amuzgo,"Tacwaˈyoˈ nantquie na jnda̱ tsa̱ˈ nnˈaⁿ jo nda̱a̱ ˈnaⁿ na cweˈ nnˈaⁿ lˈa. Tantquieˈyoˈ niomˈ meiiⁿ seii quiooˈ na cweˈ cwiˈuo̱o̱ cantyoˈ. Ndoˈ meiⁿ tancˈomˈyoˈ na cweˈ nncˈomˈyaˈyoˈ ñˈeⁿ nnˈaⁿ. Xeⁿ cwilacanda̱ˈyoˈ nmeiⁿˈ quia joˈ maleiˈtyeⁿ, ya cwilˈaˈyoˈ. Macanda̱ ñˈoommeiiⁿ cwilˈuuyâ nda̱a̱ˈyoˈ. Xmaⁿndyoˈ na chaˈtsondyoˈ.”
"
Amuzgo,"Sa̱a̱ cantyja ˈnaaⁿ jaa nnˈaⁿ na cwilaˈyuˈ, waa naya ˈnaaⁿˈ tsaⁿsˈa ncˈe tsaⁿscu, ndoˈ mati waa naya ˈnaaⁿˈ tsaⁿscu ncˈe tsaⁿsˈa.
"
Amuzgo,"Luaaˈ tsoom ee jnda̱ seiˈno̱o̱ⁿˈo̱ⁿ na joo ntyee na cwiluiitquiendye ta̱a̱ˈ nˈomna Jesús, joˈ na tyˈecatioona tsaⁿˈñeeⁿ lˈo̱o̱ⁿ.
"
Amuzgo,"Macaⁿˈa nnom Tyˈo̱o̱tsˈom na chaˈxjeⁿ matseijomndyuˈ na cwilaˈyuˈya cwii nˈo̱o̱ⁿya, na nncueˈntyjo̱ xjeⁿ na canda̱a̱ˈ nntseino̱ⁿˈ chaˈtso na matioˈnaaⁿñe Tyˈo̱o̱tsˈom jaa ncˈe Cristo Jesús.
"
