LANG,TEXT
Achuar,"Tu iniinam chikich aints nuni wajau ayaak: —Nuikiartinu, uchir iwianchrintin asa chichachuitai. Tura asamtai amin itiarjame.
"
Achuar,"Atumka Cristo Jesúsnau asakrumin, tura Cristonu ainau mash aneau asakrumin, iisha atum pachisar chicham antukar, Yus ii Apuri Jesucristo Apaachiri asamtai, atum pachisar seakur tuke maaketai taji.
"
Achuar,"Tura asamtai yamaikia aints kichkisha: Tunau wajasai tusaram, nu yutaka yuwairap, tura nu umutisha umurairap turamiarchatnuitai. Tura tunau wajasai tusaram, nu fiestasha inangkartaram, tura yamaram nantusha fiesta najanataram, tura nu kinta ayamrataram turamiarchatnuitai.
"
Achuar,"Tura Jesúsan jukiar jinta weenak, Cirene nungkanmaya aintsun Simón naartinun wainkar, Jesúsa krusrin nanarsat tusar achikiarmiayi.
"
Achuar,"“Wikia Jesúsaitjai. Ju aarmaunaka wína aintsur ainaun nekamtikiawarti tusan, wína awemamurun akupkamjai. Wikia Davidta wearinjai. Tura tsawaatsaing angkuaji tsantua nunisnak wína aintsur ainaun wína paan waitkarti tusan wantintuktinuitjai,” taun antukmajai.
"
Achuar,"Yuse chichame tu aarmawaitai: ‘Wishikiartin ainautiram nintimrataram. Atum iwiaaku pujakrumin, wisha wainchati takatan takaamtaisha, chikich ainau nuna pachis atumin ujatminau wainiatrumek, atumka nekasampita pengké tichatnuitrume. Tura asaram atumsha mengkakai tusaram shamkataram,’ Yus tawai. Tu tinu asamtai, Yuse chichame etserin tiarmia nuna turunawai tusaram aneartaram,” Pablo timiayi.
"
Achuar,"Tumakrin Jesús chichartamak: —Wiitjai, shamrukairap, —turammiaji.
"
Achuar,"Tura Salomón Roboaman yajutmarmiayi. Tura Roboam Abíasan yajutmarmiayi. Tura Abías Asan yajutmarmiayi.
"
Achuar,"Tura fariseo ainau Moisésa chichame nuikiartin ainaujai Jerusalénnumia tariar, Jesúsan iniinak:
"
Achuar,"Tinamaitiat Pedro Juanjai aiminak: —¿Atum umirkatasar Yus umirtsuk pujusminkai? ¿Yus nunasha wakerawak? Atumek nintimrataram.
"
Achuar,"“Jonás Nínive yaktanam Yuse chichamen etsermatai, nunia aints ainau ni tunaurin mash inaisarmiayi. Wi Jonásan nangkamasnak pujai waitinayat, junia aints ainau wi etsermaurun antinatsui. Antsu Yus tunau jiistin kinta jeamtai, Nínive yaktanmaya jakaru ainau nantakiar, yamai pujuinaun pachisar Yusen: Nu aints tunau ainawai tiartinuitai. Nuniasha yaanchuik Yus Salomónkan ni nekamtairin nukap susamu asamtai, chikich nungkanmaya apu nawantri arakia Salomónka chichamen antuktas tarimiayi. Wikia Salomónkan nangkamasnak ai waitinayat, junia nungkanmaya ainau wi etsermaunaka antinatsui. Antsu Yus tunau ainaun jiistin kinta jeamtai, nu nuwaka jakamunmaya nantaki, yamai pujuinaun pachis Yusen ujaak: Nu aints ainauka tunau ainawai titinuitai,” Jesús timiayi.
"
Achuar,"Akupkamtai suntar ainau ni pujutirin Jesúsan jukiar, ni wajamunam suntar ainau mash irunturarmiayi.
"
Achuar,"Nu yakta wenukrin kaya juun doce (12) puusamuitai. Tura Uwija Uchiri nuiniatiri ainau doce (12) amia nuna naaringkia nu kayajai metek aatramun wainkamjai.
"
Achuar,"Chikich aintcha nangkamiar chichartaminak: Juni pujawai tura ani pujawai turaminau wainiatrumek nuni werirap. Tura nu aints ainausha nemarkairap.
"
Achuar,"Tura karanma nunisnak kawai ainauncha, tura kawainum ketinauncha wainkamjai. Kawainum ketinau wejmakri jiru najanamu kapantin, nunia kingkia, nuniasha takum ainaun wainkamjai. Tura kawai muuken juun yawaa muukea tumaun wainkamjai. Tura kawai jangkenia jiisha, tura mukuntiusha, tura azufresha timiá tsuwer keenak jiininaun wainkamjai.
"
Achuar,"“Tura asamtai atumi jiisha atumin tunau nintimtikramataikia, atumi jii untsurnumanini kut kuinkawa nunisrumek tunaarum japaram ukuktaram. Jii kichik mengkakau wainiatrumek, nayaimpinam tuke pujustinka timiá pengkeraitai. Antsu mai jiintukka namangmesha pengker ayat, ji kajintrashtinnum engkematnuka nekas pengké paseetai.
"
Achuar,"Kasa aintcha nijai metek ajintamuka nunisang Jesúsan pasé chicharkamiayi.
"
Achuar,"Tura aints pasé awajtamkurnisha iinka Yuska ajaprama ukurmatsji. Tura asamtai iin mestamrartas wakerutminaksha tujintraminaji.
"
Achuar,"Tura atumsha chichaakrum: ‘Aints tangku epeatniun pachis: Nekasan nunaka turatatjai, Yusjai tajai tayatrum, nu chichamka umitsuk ukukminuitrume,’ tarume. Antsu tangku Yus susatniun pachis chichaakrum: ‘Yusjai tajai: Tangku epetinam patasmau asamtai, nunaka turatatjai tauka nu chichamka miatrusrumek umiktinuitrume,’ tarume.
"
Achuar,"Wikia nu nangkamtaik tuke pujuyajai. Tura nungka mash amukamtaisha, tuke nunisnak pujustinuitjai.
"
Achuar,"Jesús ataksha chicharak: “¿Ju nuikiartutai chichamka wi taja juka warinkung taj tusaram nekatsrumek? Ju nekachkurmeka ¿itiur chikich nuikiartutai chichamsha mashcha nekaatrumek?
"
Achuar,"Tura nuiniamtai aints ainau ni chichamen antukar nintiminak: “Juka Moisésa chichamen nuikiartin ainaun nangkamasang iincha Yuse kakarmarijai timiá pengker nuitamji,” tiarmiayi.
"
Achuar,"Yaanchuikia Cristo umirchau asaram, teenam pujuinawa nunisrumek pujuyarme. Antsu yamaikia ii Apuri Cristonu asaram, paaniunam pujuinawa nunisrumek pujarme. Tura asaram tuke inaitsuk paaniunam pujusrum Cristosha umirin ataram.
"
Achuar,"Atumka junia aints ainau nintimina nunisrumek tuke nintimu asakrumin, junia aints nintimina nunisnak atumin aatjarme. Yaanchuik atumi wakeramuri najanatasrum tuke inaitsuk tunau turin asaram tunau inatiri ayarme. Antsu yamaikia atumi tunaari mash inaisaram, Yus wakera nuke turatasrum Yuse inatiri ataram.
"
Achuar,"Tura tsawaarai sacerdote juuntri ainau judío juuntri ainaujai tura Moisésa chichame nuikiartin ainaujai tura chikich judío apuri ainaujai chichaman nekaawartas iruntrarmiayi. Tura chichaman najanawar, Jesúsan jingkiawar jukiar Pilato pujamunam jeeniarmiayi.
"
Achuar,"Tura aints jakamunmaya nantakchamin awaitmatikia, Cristosha jakamunmayanka nantakchau ayi.
"
Achuar,"Tura aints iwiartai ainausha ningki urankaru asaramtai, Yuse umirin jakaru ainau untsuri nantakiarmiayi.
"
Achuar,"Tura Cristonam uwemratin chichamka timiá pengker asamtai, atumsha pengker aa nuke turataram. Tura asakrumin atumin jiisan, tura atumin jiitsuk yajá pujaknasha, atum pengker turamurmin anturkatasan wakerajrume. Tura mash metek iruntraram Cristo nekasampita tusaram chikich ainausha Cristonam uwemratin chicham mash metek nintimsaram ujaktaram.
"
Achuar,"Antsu Marcoska Yuse takatrin takakmatan nakitak Panfilia yaktanmaya waketkin asamtai, Pablo ayatan nakitmiayi.
"
Achuar,"Tura asaramtai Estebankan suwirpiaku jiisar, chikich ainaun wainkar, kanakar pujusar kuikian susar: —Atumka tsanumkuram chicharkuram: Au aintska Moisésan pachis pasé chichasmayi, tura Yusen pachis pasé chichasmayi titaram, —tusar akikiarmiayi.
"
Achuar,"Tura wiki nintimsanak: Waje chikich aintsun ninumtsuk pujakka, timiá pengker nintimias pujustinuitai tajai. Yuse Wakani nunasha wína nekamtikruau asamtai, tu nintimsan pujajai.
"
Achuar,"Aints ainau tunau asar, chicham nekas aa nuna antutan nakitinak, pasé aa nuna turinau asaramtai, Yus nayaimpinam puja nuka nuna wainak, nu aints ainaun kajerau asa wait wajaktinnum akupawai. Yus nunasha nekamtikramji.
"
Achuar,"“Nu kinta jeamtai, jimia aints ajanam tsaniasar takakminamtaisha kichik jukitnuitai, antsu kichka juwaktinuitai.
"
Achuar,"Turinamtai Pedrosha uku nemaras, sacerdote apuri jeen jeamiayi. Tura jeanmaka waaitsuk wenuknumak waya, aanum Yus seatai jean wainin ainaujai pachinak jiin ayamak pujumiayi.
"
Achuar,"Tura Jesús kuikian juu ainaujai, tura chikich tunaarintin ainaujaisha iruntrar yuwinamtai, fariseo ainausha, tura Moisésa chichame nuikiartin ainausha nuna wainkar, Jesúsa nuiniatiri ainaun iniinak: —¿Maj atumi nuitamin waruka kuikian juu ainaujai tura chikich tunaarintin ainaujaisha yuwawa? —tiarmiayi.
"
Achuar,"Atumka Jesucristo wainchautiatrum anearme. Tura wainchautiatrum Cristo nekasampita tusaram nukap waraarme. Nu waraamuka nayaimpinam warastinua nunisketai. Antsu tu awai titatkamaram tujintarme.
"
Achuar,"Nunia Jesús ataksha nuiniak: “Apu jimiar metek nintimtsuk pujuinaunka aints kichkisha umirkartatkama tujintinawai. Antsu kichnaka nakitak, kichan aneetnuitai. Tura kichkin umirak kichnaka pachischatnuitai. Tura asamtai atumka warinchu ainau aneakrumka, aya nuke aneetaram. Tura Yus aneakrumka, aya Yusek aneetaram. Antsu mai aneakrumka nuka yumtinuitai,” Jesús timiayi.
"
Achuar,"Nuningkia akasha jakachartinuitai. Tura jisha tuke kajintrashtinuitai.
"
Achuar,"Tura waketkiamtai jumchik arus ni nuwari Elisabetka japrukmiayi. Tura japruk cinco (5) nantu jeanmayangka jiintsuk pujumiayi.
"
Achuar,"Yatsur ainautirmin umaarutirmincha, atumin Yusnum uwemratin chicham etserkur pujakur, ii yuumamuri sumaktasar atumi kuikiari juta nakitau asar, tsawaisha tura kashisha tuke takakmau asar pimpiyaji. ¿Nuka aneakrumek?
"
Achuar,"Yuse chichamen etserin Yuse chichamen ujatminamtaisha, nangkami tawai tiirap.
"
Achuar,"Tura etserinamtai aints untsuri nu yaktanmaya jiinkiar: Jiimi tusar Jesúsnum jear, aints nuwik iwianchrintin pujuya nu pengker wajas wejmakan entsar, pengker nintimias Jesúsa nawenini pujaun wainkar shamkarmiayi.
"
Achuar,"Tura asamtai nu aints ainau anangmamu chichaman antukartas wakerinau asaramtai, wait chichaman antukar umirkarat tusa Yuska tsangkamkatnuitai.
"
Achuar,"Tura asaram chikitirmesha tunau wajasai tusaram, tura Yus kajertukai tusaram, yamaisha Yus atumi tunaarin tsangkutramratin asamtai, tuke kintajai metek pengker nintimtunisrum pujustaram.
"
Achuar,"Tinamtai Judas Yus seatai juun jeanam nu kuikian nangkimiá japa ukuki, nunia jiinki we, naekjai kuntujen jingkiama, nunia tsekengki nema iyaar jakamiayi.
"
Achuar,"—Juun ainautiram ¿waruka aitkarme? Iisha atumea nunisrik aintsuitji. Tura asar atum nangkamrum aitkarme nu inaisaram ukukrum Yus nekas iwiaaku aa nu umirkataram titasar winaji. Nekas Yuska nayaimpincha, tura nungkancha, tura juun entsancha, tura mash nungkanam aa nuna najanamiayi.
"
Achuar,"Tura asamtai iik nintimtumasrikia tu pujaji tusarkia, chichamka etsertsuji, antsu Jesucristo ii Apurintai tusar, ni chichamengka etserji. Tura Jesús iin anenmau asamtai, iikia atumi inatirinji taji.
"
Achuar,"Misia nungkanam jear, Bitinia nungkanam weartas wakeriarmiayi. Tu nintiminaun wainiat: Nuningkia weerap, tusa Jesúsa Wakani surimkamiayi.
"
Achuar,"Tuminamtai Jesús chicharak: —Nekasan tajarme: Wi Yuse Uchiri asan, wiki nintimsanak nunaka kichkisha turachminuitjai. Antsu wína Apaachir tura nuna wainkan nunaka turatnuitjai. Wína Apaachir tura nunaka wisha nunisnak mash turajai.
"
Achuar,"Wína Apaachiru chichamen tuke umiru asan, tuke ni aneetirinjai. Atumsha nunisrumek wína umirtuktin chicham tuke umirtakrumka, wína aneetiruitrume.
"
Achuar,"Tamati Felipe wári umis, nu jintan amak, aints atsamunam weai, Etiopíanmaya aints Jerusalénnum Yusen maaketai titas we, nunia kawai kárrun japiki weamunam engkema, nu jintanam ni nungkarin waketkitas weun wainkamiayi. Nu aintska Etiopíanmaya nuwa inakratniu kuikiarin wainuyayi. Nu aintska kárrunam weak yaanchuik Yuse chichame etserin Isaíasa aarmaurin aujki wemiayi.
"
Achuar,"Tamati nuna antuk Marí chicharak: —Wikia aintsjai tsanirmichu asan ¿itiur uchincha jurertajak? —tu iniasmiayi.
"
Achuar,"Nunia Jesús ni nuiniatiri ainaujai Jericó yaktanam jearmiayi. Tura nunia jiinkiar, aints untsuri Jesúsan nemarkarmiayi. Tura jinta weenai, aints wainmichun, Timeo uchiri Bartimeo naartinun jinta yantamen pujaun wainkarmiayi. Nu aintska tuke aints nangkaaminaun kuikiarin seauyayi.
"
Achuar,"Estéfanas, tura Fortunatosha, tura Acáicosha juni taaru asaramtai wisha waraajai. Atum winitatkamaram tujintrakrumin, niisha wína jiirsartas tarutiarmayi.
"
Achuar,"Nunia ni nuiniatiri ainaun aujas umisamtai, Yus ii Apuri Jesúsan nayaimpinam iwiakmiayi. Tura iwiakam ni Apaachiri Yuse untsurinini keemsamiayi.
"
Achuar,"Yuska ni Uchirin suritramtsuk iin akupturmaku asamtai, iikia tuke inaitsuk Yuska maaketai tiarmi.
"
Achuar,"Tura asan atumnasha Roma yaktanam pujuinautirmincha uwemratin chichaman ujaktasan nukap wakerajrume.
"
Achuar,"Tura asaramtai iwianch ju nungka apuri asa, nu aints ainau Yusnum uwemratin chicham timiá pengker aa nunaka paan nintimrarai tusa, tura Cristo Yusea nunisang pujawapi tu nintimrarai tusa, jii kusurua nunisarang pujusarat tusa anangkamiayi.
"
Achuar,"Tura ukuki, Capernaum yaktanam jeamtai, Romanmaya kapitán tari, Jesúsan seak:
"
Achuar,"Jesús tumingti kashik jaka nantaki, Magdalanmaya Marín nuná eemak wantintukmiayi. Nu Marínaka yaanchuik iwianchrin siete (7) jiirkimiayi.
"
Achuar,"Tamati nijai ayaamsar wajainau Pablon chicharinak: —Maj, sacerdote juun apuri wainiatmesha ¿waruka tuusha chicharme? —tiarmiayi.
"
Achuar,"Tura nuikiartak pujai, Moisésa chichame nuikiartin ainau, fariseo ainausha nuwan chikich aintsjai tepaun wainkar jukiar, Jesús pujamunam itaarmiayi. Tura aints iruntramunam japen awajsar,
"
Achuar,"Yus tamati nu chichaamun antukar umisar, aya Jesúsnak ningki wajaun wainkarmiayi. Tura ni wainkarmia nunaka aintsnaka kichkincha ujakcharmiayi.
"
Achuar,"Atumi juuntri yaanchuik pujú ainaun: Wijai wekaasataram tusan, Egipto nungkanmaya jiikiaran, wína chichamrun umirtukarti tusan, chichaman najanamiaja nunisnaka ataksha nu chichamnaka najanashtinuitjai. Wikia Moisésan chicharkun: Wína chichamrun aints ainau umirtukarti tusan timiaja nunaka tuke umikchau asaramtai, wikia ni juuntri ainaunka pachischamiajai,” Yus tawai.
"
Achuar,"Jesucristo tu akiinamiayi. Jesúsa nukuri Marín nuwatkataj tusa, José niin chichasmiayi. Tu chichasar kanakar pujuinai, Yuse Wakani kakarmarijai Marí japrukmiayi.
"
Achuar,"Yuse Uchiri nekasampita tusaram nintimtusrum pujau asaram, tuke Yusnum iwiaaku pujustinuitrume. Nu nekaataram tusan, ju chichamnaka atumin aatjarme.
"
Achuar,"Tura yumanch amanumak nu nujamtainum pujuschamin asamtai, mash iruntrar nintimsar: Ataksha juun entsanam wekaakurkia, chikich Cretanmaya nujamtainum Fenice tutainum jeami tiarmiayi. Nu nujamtainum tsaa akaatai untsurinini tura menarininisha nase jumchik nasentu asamtai, nuni pujusar yumanch inangkarmi tiarmiayi. Antsu Pabloka tuuka nintimrachmiayi.
"
Achuar,"Yuse Uchiri Jesucristo yaanchuik ju nungkanam taa: Yus nekas puja nuka tu pujawai tusa nekamtikramamiaji. Tura asar Jesucristo nekas Yuse Uchiri aa nujai tsaniasar pujaji. Niisha tuke pujuu asa, iincha pujut nangkankashtinun suramji tusar nekaji.
"
Achuar,"Nunia Simón Pedro nawen Jesús nijatratas wakeramaitiat nuka chicharak: —Apuru ¿ameash wina nawer nijatrurtam? —timiayi.
"
Afrikaans,"Maar dié dag het hulle die Filistyne verslaan van Migmas af na Ajalon toe, en die manskappe was baie afgemat.
"
Afrikaans,"Julle wat die reg in wilde-als verander en die geregtigheid teen die grond gooi!
"
Afrikaans,"Maar die geestelike mens beoordeel wel alle dinge; self egter word hy deur niemand beoordeel nie.
"
Afrikaans,"Toe kom Jesus met hulle in 'n plek met die naam van Getsémané, en Hy sê vir die dissipels: Sit hier onderwyl Ek daar gaan bid.
"
Afrikaans,"en Hy laat hulle opspring soos 'n kalf, die Líbanon en Sirjon soos 'n jong buffel.
"
Afrikaans,"En Hiskía het ontslaap met sy vaders, en sy seun Manasse het in sy plek koning geword.
"
Afrikaans,"Andréas, die broer van Simon Petrus, was een van die twee wat dit van Johannes gehoor en Hom gevolg het.
"
Afrikaans,"En die manskappe het op die buit afgestorm, en kleinvee en beeste en kalwers geneem en dit op die grond geslag, en die manskappe het dit met bloed en al geëet.
"
Afrikaans,"God het gespreek in sy heiligdom: Ek wil jubel, Ek wil Sigem verdeel en die dal van Sukkot afmeet.
"
Afrikaans,"Verder het ek gesê: Hoor tog, o hoofde van Jakob en owerstes van die huis van Israel! Betaam dit julle nie om die reg te ken nie?
"
Afrikaans,"Onheil op onheil kom, en gerug op gerug is daar; en hulle sal 'n gesig verlang van die profeet, maar die wet sal verlore wees vir die priester en die raad vir die oudstes.
"
Afrikaans,"Maar ons, broeders, is soos Isak, kinders van die belofte;
"
Afrikaans,"Ook aan die ander diere is hulle heerskappy ontneem, en verlenging van die lewe is aan hulle gegee tot op tyd en uur.
"
Afrikaans,"En alles wat myne is, is uwe; en wat uwe is, is myne; en Ek is in hulle verheerlik.
"
Afrikaans,"Daarop het die manskappe na Silo gestuur, en hulle het die verbondsark van die HERE van die leërskare wat op die gérubs troon, daarvandaan gaan haal; en die twee seuns van Eli, Hofni en Pínehas, was daar by die verbondsark van God.
"
Afrikaans,"Maar sy medeburgers het hom gehaat en 'n gesantskap agter hom aan gestuur om te sê: Ons wil nie hê dat hierdie man koning oor ons moet wees nie.
"
Afrikaans,"Toe Moses kom en aan die volk al die woorde van die HERE en al die verordeninge vertel, antwoord die hele volk met een stem en sê: Al die woorde wat die HERE gespreek het, sal ons doen.
"
Afrikaans,"en Aterot-Sofan en Jaéser en Jógbeha
"
Afrikaans,"En hy wat in besit van die bangoed aangewys is, moet met vuur verbrand word, hy met alles wat aan hom behoort, omdat hy die verbond van die HERE oortree en 'n skanddaad in Israel begaan het.
"
Afrikaans,"'n lig tot verligting van die nasies en tot heerlikheid van u volk Israel.
"
Afrikaans,"Ek het gesê: Ek wil my weë bewaar, sodat ek nie sondig met my tong nie; ek wil my mond in toom hou solank as die goddelose nog voor my is.
"
Afrikaans,"Die kinders van Israel is ook gemonster en van lewensmiddele voorsien, en het hulle tegemoetgetrek; en die kinders van Israel het teenoor hulle laer opgeslaan soos twee klompies bokke, terwyl die land vol Arameërs was.
"
Afrikaans,"deurdat julle My terg met die werke van julle hande, om vir ander gode rook te laat opgaan in Egipteland waar julle gekom het om as vreemdelinge te vertoef, sodat julle julself uitroei en 'n voorwerp van vervloeking en van smaad onder al die nasies van die aarde word?
"
Afrikaans,"En die verbygangers het Hom gesmaad, terwyl hulle hul hoof skud en sê: Ha, U wat die tempel afbreek en in drie dae opbou,
"
Afrikaans,"Maar die aarde was verdorwe voor die aangesig van God, en die aarde was vol geweld.
"
Afrikaans,"So sê Kores, die koning van Persië: Al die koninkryke van die aarde het die HERE, die God van die hemel, aan my gegee, en Hy het my opgedra om vir Hom 'n huis te bou in Jerusalem wat in Juda is. Enigeen onder julle wat aan sy volk behoort--mag die HERE sy God met hom wees, en laat hom optrek!
"
Afrikaans,"die kinders van Adoníkam, ses honderd sewe en sestig;
"
Afrikaans,"Maar hulle sê: Leuens! Vertel ons tog. En hy antwoord: So en so het hy met my gespreek en gesê: So spreek die HERE: Ek salf jou as koning oor Israel.
"
Afrikaans,"Die een sterwe in volkome geluk, heeltemal gerus en tevrede.
"
Afrikaans,"en sê: Suiwer is my leer, en rein is ek in u oë?
"
Afrikaans,"Samek. Wyk af van wat verkeerd is, en doen wat goed is; soek die vrede en jaag dit na.
"
Afrikaans,"Maar, kom maar altyd weer aan, julle almal! 'n Wyse vind ek onder julle tog nie.
"
Afrikaans,"daarom, so spreek die HERE van die leërskare: Kyk, Ek doen besoeking oor hulle; die jongmanne sal sterwe deur die swaard, hulle seuns en hulle dogters sal sterwe deur hongersnood,
"
Afrikaans,"En hy het dertig seuns gehad, en dertig dogters het hy uitgehuwelik en van buite af dertig dogters vir sy seuns ingebring; en hy het Israel sewe jaar lank gerig.
"
Afrikaans,"Neem dan die ark van die HERE en sit dit op die wa, en die goue voorwerpe wat julle Hom as skuldoffer teruggee, moet julle in 'n kissie langsaan neerlê; stuur dit dan weg om heen te gaan.
"
Afrikaans,"Ja, die trotsheid van Israel getuig openlik teen hom; en tog bekeer hulle hul nie tot die HERE hulle God nie, en ondanks dit alles soek hulle Hom nie.
"
Afrikaans,"Julle het My nie uitverkies nie, maar Ek het julle uitverkies en julle aangestel om vrug te gaan dra en dat julle vrug kan bly, sodat wat julle die Vader ook al in my Naam vra, Hy julle dit kan gee.
"
Afrikaans,"Toe sê die Gees vir Filippus: Gaan daarheen en bly by daardie wa.
"
Afrikaans,"Kom en aanskou die dade van God, Hy wat gedug is in werking oor die mensekinders.
"
Afrikaans,"wat die goedertierenheid bewaar vir duisende, wat ongeregtigheid en oortreding en sonde vergewe, maar nooit ongestraf laat bly nie; wat die ongeregtigheid van die vaders besoek aan die kinders en aan die kindskinders, aan die derde en aan die vierde geslag.
"
Afrikaans,"Maar as sy van haar vloeiing rein geword het, moet sy sewe dae tel, en daarna sal sy rein wees.
"
Afrikaans,"Kyk, Ek gee jou uit die sinagoge van die Satan, van die wat sê dat hulle Jode is en dit nie is nie, maar lieg Ek sal maak dat hulle kom en voor jou voete neerbuig en erken dat Ek jou liefgehad het.
"
Afrikaans,"omdat hulle, alhoewel hulle God geken het, Hom nie as God verheerlik of gedank het nie; maar hulle het dwaas geword in hul oorlegginge, en hul onverstandige hart is verduister.
"
Afrikaans,"Hoeveel te meer as die manskappe vandag vry kon eet van die buit van hul vyande wat hulle gevind het! Maar nou is die slagting onder die Filistyne nie groot nie.
"
Afrikaans,"Hy verneem toe van hulle die uur waarop hy beter geword het. En hulle sê vir hom: Gister, die sewende uur, het die koors hom verlaat.
"
Afrikaans,"Op die derde dag toe slaan Abraham sy oë op en sien die plek van ver af.
"
Afrikaans,"Sewe dae lank moet jy ongesuurde brode eet, en op die sewende dag is daar fees tot eer van die HERE.
"
Afrikaans,"Omdat hulle nie let op die dade van die HERE of op die werk van sy hande nie, sal Hy hulle afbreek en hulle nie bou nie.
"
Afrikaans,"het Moses in die poort van die laer gaan staan en gesê: Wie vír die HERE is, kom na my toe! Toe het al die seuns van Levi by hom versamel.
"
Afrikaans,"Dan sal ons ons dogters aan julle gee, en ons sal julle dogters vir ons neem; en ons sal by julle woon en een volk word.
"
Afrikaans,"en hulle het dit gegee vir die grond van die pottebakker, soos die Here my beveel het.
"
Afrikaans,"Alle dinge het U onder sy voete gestel. Want in die onderwerping van alle dinge aan hom het Hy niks uitgesonder wat aan hom nie onderworpe is nie. Maar nou sien ons nog nie dat alle dinge aan hom onderwerp is nie;
"
Afrikaans,"Hy het ook vir die tabernakel die regopstaande style van akasiahout gemaak.
"
Afrikaans,"Daarom, doen afstand van alle vuiligheid en oorvloed van boosheid, en ontvang met sagmoedigheid die ingeplante woord, wat in staat is om julle siele te red.
"
Afrikaans,"Sy moeder sê vir die dienaars: Net wat Hy vir julle sê, moet julle doen.
"
Afrikaans,"oor Sébulon was Jismája, die seun van Obádja; oor Náftali was Jérimot, die seun van Asriël;
"
Afrikaans,"So sê die HERE van die leërskare: Let op, en roep die klaagvroue, dat hulle kom; en stuur na die wyse vroue, dat hulle kom;
"
Afrikaans,"Daarom sal Ek só met jou handel, o Israel; omdat Ek só met jou sal handel--maak jou klaar om jou God te ontmoet, o Israel!
"
Afrikaans,"Die HERE sal julle vermenigvuldig, julle en jul kinders.
"
Afrikaans,"behalwe die hoofopsigters van Salomo wat oor die werk was, drie duisend drie honderd wat bevel gevoer het oor die mense wat die werk doen.
"
Afrikaans,"Jy moet ook spreek met almal wat kunsvaardig is, wat Ek met die gees van wysheid vervul het, dat hulle vir Aäron klere maak, om hom te heilig, dat hy vir My die priesteramp kan bedien.
"
Afrikaans,"U het Uself in 'n wolk gehul, sodat daar geen gebed kon deurdring nie;
"
Afrikaans,"Jou wingerd moet jy ook nie skoon afoes nie, en die trossies wat van jou wingerd val, nie versamel nie. Vir die arme en die vreemdeling moet jy dit laat oorbly. Ek is die HERE julle God.
"
Afrikaans,"Jy weet dit dat almal wat in Asië is, hulle van my afgekeer het, onder wie Figéllus en Hermógenes is.
"
Afrikaans,"En daar was sommige van hulle, Cipriese en Cirenése manne, wat in Antiochíë gekom het en met die Griekssprekende Jode gepraat en die evangelie van die Here Jesus verkondig het.
"
Afrikaans,"En sy het aan haar jongmanne gesê: Trek voor my uit; kyk, ek kom dadelik agter julle aan. Maar aan haar man Nabal het sy niks te kenne gegee nie.
"
Afrikaans,"En hulle het gaan sit volgens sy bepaling, die eersgeborene na sy eersgeboorte en die jongste na sy jonkheid. Toe kyk die manne mekaar verbaas aan.
"
Afrikaans,"Laat ons dan nie slaap soos die ander nie, maar laat ons waak en nugter wees.
"
