LANG,TEXT
Aguaruna,"Tusa tabaunum: “Ashí Israela uchijí wegantu aidau dekapamak, ciento cuarenta y cuatro mil aidau nijayin selló awakamu ainawai”, tabaun antukbaijai.
"
Aguaruna,"Yaakat Jerusalén pegmagbaunum dekatkau wayamunum, waiti Uwijá Waitai tutainum, ayaumas tikijuch yumi ipiakbau hebreo chichamaik Betesda tutai aajakuí. Nuanuí uwet cinco aak pekaamu au.
"
Aguaruna,"“Tujash ju ashí wi tajim nu eke jegatsaig, atumnak achigmakag waitkagmasagtinai. Dutijamainak jega ijuntai aidaunum awaintamawag, nui jujamkiag aents achiká chimpitainum egkepawag, nui jujamkiag tikich apu aidaunum ejetamawag, nui inagkeapakiag apu dekas nugkanum inamin aidaunmash ejetamawagtinai, mina nemagtuidau asagmin, mina pachitus titinme tusag.
"
Aguaruna,"Nunik mesanum pekaamsag yuwinamunum Jisus chichaak: —Dekas tajime: Atum ainajum juwiyag makichik wijai jimajuk yuwa nu minak sujutkattawai, —tau.
"
Akawaio,"Mɨrɨ pe iyesi pɨ', ɨpɨ'nokon kuru rɨ tʉutapurɨ kon pe Papa munkɨ amʉ' auro'ka pɨ' ina esi serɨ ɨpɨ'nokon, ɨsɨ yau rɨ, ekamʉn yau rɨ esii'ma te'nonkai' pʉra Sises apurɨto' auya'nokon yau ɨwesi kon pɨ'.
"
Akawaio,"ina, wapiya Kʉrai yau te'ku'to' ke iye'sa' kon, e'to' pe eke pe iku'to' apurɨpɨ'to' ku'nin pe.
"
Akawaio,"To' uya aya'sisa' kon arɨ a'tai ko'tʉ ta', pena rɨ kɨsewankamatʉu, ‘Ɨ'rɨ kuru ta uya?’ tukai', amaimu'tɨsa' kon na'ne' ke rɨ ausaurokʉ kon mɨrɨ, ɨiwano' kon pe ausaurokʉ kon pen e'tane Wakʉ A'kwarʉ usaurokʉ.
"
Akawaio,"Ina nʉko'manʉkʉnʉ ɨri pɨ' ɨsentu'makɨ, ina usentu'masa' ɨri ko'manʉ'nin nan pɨ' na'ne' kasa.
"
Akawaio,"Roman amʉ' epuru ton piya' to' arɨ'pʉ to' uya, mɨrɨpan kon uya, “Esuwerʉ amʉ' pʉsamoro, e'tane upata'se' kon yawon kon ka'pon amʉ' anpokʉma to' uya.
"
Akawaio,"Tanporon wapiya, mʉto'ka'nʉ'tʉi' mɨrɨ iweyu u'matʉ yau asapemanin kon tʉuta'kɨrɨ kon pe uyepʉ mɨrɨ, mɨrɨ awonsi'kɨ asapema kon pe to' uta'kɨrɨ, mɨrɨpan kon esi i'se te'to' kon ɨri eseru pɨkɨrɨ utɨn pɨ'.
"
Akawaio,"Mɨrɨ awonsi'kɨ ina e'to' itenupɨkɨrɨ kasa pʉra to' uya ikupʉ'pʉ pen, e'tane wapiya Itepuru ena' to' e'tʉrʉ'pʉ tiwano' kon pe mɨrɨ tʉpo ina ena', Papa eseru awɨrɨ tesi kon ekamanin pe.
"
Akawaio,"E'tane eke imisimɨ apiri ke uri'san repa'pʉ iyarintato' pe ipata'se' pe ikonekasa' ya' rɨmono' ta'. Mɨrɨ yau iko'manto' pe osorʉwau wʉipiya mɨrɨ awonsi'kɨ 6 kaisa rɨ kapʉi pʉ'kʉ pona, urupere uya eporo poken pʉra.
"
Akawaio,"“Surusiran pona utɨ'nokon serɨ, Ka'pon, Papa winon eparankato' oton use'man nɨto' tʉrawasomanin nan epuru ton mɨrɨ awonsi'kɨ Main pɨ' enupanin nan ena', to' uya eno'mato' oton ima'tato' ya',
"
Akawaio,"Ipoitorʉ ton utɨ'pʉ tepuru kon piya', mɨrɨpan kon uya, ‘Ina epuru, wakʉ sa'ne kiyari ye' pɨntai ina ko, ina apiyontɨ'pʉ auya awɨrɨ rɨ, e'tane nai awon wana' e' a'tasa'?’ ta'pʉ to' uya.
"
Akawaio,"Ɨmɨrɨ'nokon nɨ eparankato' oton asanon kon uya rɨ, ɨtonpa kon amʉ' uya rɨ. To' uya ɨtonpa kon tʉto' oton eri'nɨto' ya'.
"
Akawaio,"Pʉse rɨ Sises si e'to' oton Epʉn po Papa uya tanporon koneka emenna' pe pona rɨ, pena rɨ tʉusaurokʉ'pʉ kasa wakʉ ton pu'kena' amʉ' yai.
"
Akawaio,"Ɨri pe ɨtonpa kon pɨ' ɨwe'to' kon inonkatɨ', ewe'toi'pɨ'to' kon, mɨrɨ awonsi'kɨ sakoro, e'sa'morʉpɨ'nɨto' mɨrɨ awonsi'kɨ ɨri pe ka'pon pɨ' usauro'nɨto', tanporon nɨ ɨri pe e'pai e'nɨto' pokon pe rɨ.
"
Akawaio,"Surusiran po, Pesʉ'tas piya' use'man nɨto' tʉrawasomanin nan epuru ton mɨrɨ awonsi'kɨ Esuwerʉ amʉ' epuru ton utɨ'pʉ Paarʉ eseru'tɨse'na, “Tu'kan nɨ ɨri ton ku'sa' iya,” ta'pʉ to' uya.
"
Akawaio,"“E'tane si, ɨmɨrɨ'nokon, ɨnʉ' pe ken si esi mʉkayatʉu?” ta'pʉ Sises uya.
"
Akawaio,"Apʉne pʉra iu'matʉ pe umaka'sa' man use'man nɨto' ike tensisen kasa, mɨrɨ awonsi'kɨ utɨto' weyu si e'sepoka'sa'.
"
Akawaio,"Epori'mayai' apa'taisimasa' uya 'nokon pʉra iyesi pɨ', Kʉrispos mɨrɨ awonsi'kɨ Kayas rɨken,
"
Akawaio,"Ɨ'rɨ rɨ uwinɨpai ɨusenupa'pʉ kon pɨ' mɨrɨ pe pʉra ananʉmʉ'pʉ kon mɨrɨ pe pʉra ɨneta'pʉ kon mɨrɨ pe pʉra ɨnene'pʉ kon uyau—iku'tɨ' si. Mɨrɨ awonsi'kɨ nin si Papa usewankaman nɨto' pʉn nɨ e'to' pe ɨpiyau'nokon.
"
Akawaio,"Orʉ kʉsi'nʉnkatʉu, mɨrɨ pe pʉra ɨ'rɨ rɨ orʉ po te'sen. Ɨnʉ' uya rɨ orʉ i'nʉnka yau, Ikʉipʉnʉ i'nʉnkato' iya pʉra iyesi mɨrɨ iyau.
"
Akawaio,"Apurɨto' pʉra iye'tane pori' pe Papa kupʉ auya pʉra iyesi, apʉne pʉra ɨnʉ' rɨ ipiya' tʉuye'sen uya apurɨto' pe kuru iyesi moro iyesi tukai', mɨrɨ awonsi'kɨ i'nai rɨ tʉwarinpanin nan e'ma iya tukai'.
"
Akawaio,"ɨmɨrɨ'nokon nɨ nɨrɨ esi nurɨnan tɨ' kasa, to' namɨ'pʉ ita'kwarʉ ɨutɨ pe, wakʉ pe te'san, use'man nɨto' tʉrawasomanin ye' pe rɨ, ɨntʉrʉnʉ use'man nɨto' esi ita'kwarʉ yau Papa nanʉmʉnʉ pe rɨ, Sises Kʉrai poro rɨ.
"
Akawaio,"“E'tane ekama uya ɨpɨ'nokon uyetayatʉi'ne' nan: ɨyeyaton kon i'nʉnkatɨ', ɨyewaruma'tɨnin kon pɨ' wakʉ iku'tɨ'.
"
Akawaio,"Isutas utɨ'pʉ Sises piya' to'sarɨ rɨ, mɨrɨpan uya ta'pʉ ipɨ', “Miyarɨ, Rapai!” mɨrɨpan a'su'ka'pʉ iya.
"
Akawaio,"ɨpiyau'nokon kuru e'pai e'ai' serɨ pe umaimu ensima pe, apʉne pʉra ɨpɨ'nokon usewankama pɨ'!
"
